image,depth, angle, count
60-22-col-ww-3-1.tif,20,-68,3.9681172371
60-22-col-ww-3-1.tif,20,-66,0
60-22-col-ww-3-1.tif,20,-64,1.5511456728
60-22-col-ww-3-1.tif,20,-62,1.8243612051
60-22-col-ww-3-1.tif,20,-60,0.0313799754
60-22-col-ww-3-1.tif,20,-58,0
60-22-col-ww-3-1.tif,20,-56,0.4230320156
60-22-col-ww-3-1.tif,20,-54,0.0045114984
60-22-col-ww-3-1.tif,20,-52,6.1008529663
60-22-col-ww-3-1.tif,20,-50,0
60-22-col-ww-3-1.tif,20,-48,0
60-22-col-ww-3-1.tif,20,-46,5.2984037399
60-22-col-ww-3-1.tif,20,-44,0.0423001163
60-22-col-ww-3-1.tif,20,-42,0
60-22-col-ww-3-1.tif,20,-40,1.0225793123
60-22-col-ww-3-1.tif,20,-38,0
60-22-col-ww-3-1.tif,20,-36,0.4256000817
60-22-col-ww-3-1.tif,20,-34,0.173661828
60-22-col-ww-3-1.tif,20,-32,3.2771253586
60-22-col-ww-3-1.tif,20,-30,1.057618618
60-22-col-ww-3-1.tif,20,-28,1.5622508526
60-22-col-ww-3-1.tif,20,-26,0
60-22-col-ww-3-1.tif,20,-24,1.6589858532
60-22-col-ww-3-1.tif,20,-22,0.2724250853
60-22-col-ww-3-1.tif,20,-20,0.491799593
60-22-col-ww-3-1.tif,20,-18,0.3165683746
60-22-col-ww-3-1.tif,20,-16,1.7260915041
60-22-col-ww-3-1.tif,20,-14,0
60-22-col-ww-3-1.tif,20,-12,0
60-22-col-ww-3-1.tif,20,-10,0
60-22-col-ww-3-1.tif,20,-8,1.3396025896
60-22-col-ww-3-1.tif,20,-6,0
60-22-col-ww-3-1.tif,20,-4,0.3697153628
60-22-col-ww-3-1.tif,20,-2,0
60-22-col-ww-3-1.tif,20,1.27222193825778E-013,10.8224983215
60-22-col-ww-3-1.tif,20,2,0
60-22-col-ww-3-1.tif,20,4,0
60-22-col-ww-3-1.tif,20,6,0
60-22-col-ww-3-1.tif,20,8,0
60-22-col-ww-3-1.tif,20,10,0
60-22-col-ww-3-1.tif,20,12,0.3376605809
60-22-col-ww-3-1.tif,20,14,0.1061937287
60-22-col-ww-3-1.tif,20,16,1.6443370581
60-22-col-ww-3-1.tif,20,18,0.491799593
60-22-col-ww-3-1.tif,20,20,1.8144243956
60-22-col-ww-3-1.tif,20,22,1.6589858532
60-22-col-ww-3-1.tif,20,24,0
60-22-col-ww-3-1.tif,20,26,1.7724519968
60-22-col-ww-3-1.tif,20,28,0
60-22-col-ww-3-1.tif,20,30,3.2771253586
60-22-col-ww-3-1.tif,20,32,0.173661828
60-22-col-ww-3-1.tif,20,34,1.2657722235
60-22-col-ww-3-1.tif,20,36,0.0694462284
60-22-col-ww-3-1.tif,20,38,1.0225793123
60-22-col-ww-3-1.tif,20,40,0
60-22-col-ww-3-1.tif,20,42,0.0423001163
60-22-col-ww-3-1.tif,20,44,5.4671802521
60-22-col-ww-3-1.tif,20,46,0
60-22-col-ww-3-1.tif,20,48,0
60-22-col-ww-3-1.tif,20,50,6.1008529663
60-22-col-ww-3-1.tif,20,52,0.0739577264
60-22-col-ww-3-1.tif,20,54,1.2632040977
60-22-col-ww-3-1.tif,20,56,0
60-22-col-ww-3-1.tif,20,58,0.0313799754
60-22-col-ww-3-1.tif,20,60,0.7667426467
60-22-col-ww-3-1.tif,20,62,1.7613466978
60-22-col-ww-3-1.tif,20,64,0
60-22-col-ww-3-1.tif,20,66,3.9681172371
60-22-col-ww-3-1.tif,20,68,1.8144243956
60-22-col-ww-3-1.tif,20,70,0.491799593
60-22-col-ww-3-1.tif,20,72,1.3277686834
60-22-col-ww-3-1.tif,20,74,1.440212965
60-22-col-ww-3-1.tif,20,76,0.3376605809
60-22-col-ww-3-1.tif,20,78,0.182750389
60-22-col-ww-3-1.tif,20,80,0
60-22-col-ww-3-1.tif,20,82,0
60-22-col-ww-3-1.tif,20,84,0
60-22-col-ww-3-1.tif,20,86,0
60-22-col-ww-3-1.tif,20,88,0
60-22-col-ww-3-1.tif,25,-90,15.2590427399
60-22-col-ww-3-1.tif,25,-88,0
60-22-col-ww-3-1.tif,25,-86,0
60-22-col-ww-3-1.tif,25,-84,0
60-22-col-ww-3-1.tif,25,-82,0
60-22-col-ww-3-1.tif,25,-80,0
60-22-col-ww-3-1.tif,25,-78,0
60-22-col-ww-3-1.tif,25,-76,0.153967604
60-22-col-ww-3-1.tif,25,-74,0.7649741173
60-22-col-ww-3-1.tif,25,-72,0.7922753096
60-22-col-ww-3-1.tif,25,-70,0
60-22-col-ww-3-1.tif,25,-68,3.1287829876
60-22-col-ww-3-1.tif,25,-66,0
60-22-col-ww-3-1.tif,25,-64,2.5077972412
60-22-col-ww-3-1.tif,25,-62,0
60-22-col-ww-3-1.tif,25,-60,0
60-22-col-ww-3-1.tif,25,-58,0.4196465015
60-22-col-ww-3-1.tif,25,-56,5.2946910858
60-22-col-ww-3-1.tif,25,-54,0
60-22-col-ww-3-1.tif,25,-52,0
60-22-col-ww-3-1.tif,25,-50,1.971771121
60-22-col-ww-3-1.tif,25,-48,0.1022164449
60-22-col-ww-3-1.tif,25,-46,4.0652141571
60-22-col-ww-3-1.tif,25,-44,0
60-22-col-ww-3-1.tif,25,-42,0
60-22-col-ww-3-1.tif,25,-40,0.5361937284
60-22-col-ww-3-1.tif,25,-38,0.0109018451
60-22-col-ww-3-1.tif,25,-36,4.5391931534
60-22-col-ww-3-1.tif,25,-34,0
60-22-col-ww-3-1.tif,25,-32,0.0626343638
60-22-col-ww-3-1.tif,25,-30,0
60-22-col-ww-3-1.tif,25,-28,3.7772657871
60-22-col-ww-3-1.tif,25,-26,3.4238317013
60-22-col-ww-3-1.tif,25,-24,0
60-22-col-ww-3-1.tif,25,-22,0
60-22-col-ww-3-1.tif,25,-20,0.9567347765
60-22-col-ww-3-1.tif,25,-18,0
60-22-col-ww-3-1.tif,25,-16,0.1026450694
60-22-col-ww-3-1.tif,25,-14,4.9569759369
60-22-col-ww-3-1.tif,25,-12,0
60-22-col-ww-3-1.tif,25,-10,1.8591094017
60-22-col-ww-3-1.tif,25,-8,0.2509287894
60-22-col-ww-3-1.tif,25,-6,0
60-22-col-ww-3-1.tif,25,-4,0
60-22-col-ww-3-1.tif,25,-2,0
60-22-col-ww-3-1.tif,25,1.27222193825778E-013,5.3854556084
60-22-col-ww-3-1.tif,25,2,0
60-22-col-ww-3-1.tif,25,4,0
60-22-col-ww-3-1.tif,25,6,0.2509287894
60-22-col-ww-3-1.tif,25,8,1.8591094017
60-22-col-ww-3-1.tif,25,10,0
60-22-col-ww-3-1.tif,25,12,4.9569759369
60-22-col-ww-3-1.tif,25,14,0.1026450694
60-22-col-ww-3-1.tif,25,16,0
60-22-col-ww-3-1.tif,25,18,0.9567347765
60-22-col-ww-3-1.tif,25,20,0
60-22-col-ww-3-1.tif,25,22,0
60-22-col-ww-3-1.tif,25,24,3.4238317013
60-22-col-ww-3-1.tif,25,26,3.7772657871
60-22-col-ww-3-1.tif,25,28,0
60-22-col-ww-3-1.tif,25,30,0.0626343638
60-22-col-ww-3-1.tif,25,32,0
60-22-col-ww-3-1.tif,25,34,4.5391931534
60-22-col-ww-3-1.tif,25,36,0.0109018451
60-22-col-ww-3-1.tif,25,38,0.5361937284
60-22-col-ww-3-1.tif,25,40,0
60-22-col-ww-3-1.tif,25,42,0
60-22-col-ww-3-1.tif,25,44,4.0652141571
60-22-col-ww-3-1.tif,25,46,0.1022164449
60-22-col-ww-3-1.tif,25,48,1.971771121
60-22-col-ww-3-1.tif,25,50,0
60-22-col-ww-3-1.tif,25,52,0
60-22-col-ww-3-1.tif,25,54,5.2946910858
60-22-col-ww-3-1.tif,25,56,0.4196465015
60-22-col-ww-3-1.tif,25,58,0
60-22-col-ww-3-1.tif,25,60,0
60-22-col-ww-3-1.tif,25,62,2.5077972412
60-22-col-ww-3-1.tif,25,64,0
60-22-col-ww-3-1.tif,25,66,3.1287829876
60-22-col-ww-3-1.tif,25,68,0
60-22-col-ww-3-1.tif,25,70,0.7922753096
60-22-col-ww-3-1.tif,25,72,0.7649741173
60-22-col-ww-3-1.tif,25,74,0.153967604
60-22-col-ww-3-1.tif,25,76,0
60-22-col-ww-3-1.tif,25,78,0
60-22-col-ww-3-1.tif,25,80,0
60-22-col-ww-3-1.tif,25,82,0
60-22-col-ww-3-1.tif,25,84,0
60-22-col-ww-3-1.tif,25,86,0
60-22-col-ww-3-1.tif,25,88,0
60-23-col-wd-1-1.tif,0,-90,0.8270767331
60-23-col-wd-1-1.tif,0,-88,0.2604084015
60-23-col-wd-1-1.tif,0,-86,0.2676092982
60-23-col-wd-1-1.tif,0,-84,0.3301032186
60-23-col-wd-1-1.tif,0,-82,0.2579531372
60-23-col-wd-1-1.tif,0,-80,0.4851502478
60-23-col-wd-1-1.tif,0,-78,0.3289907277
60-23-col-wd-1-1.tif,0,-76,0.5289769769
60-23-col-wd-1-1.tif,0,-74,0.5408227444
60-23-col-wd-1-1.tif,0,-72,0.5171307325
60-23-col-wd-1-1.tif,0,-70,0.5651475787
60-23-col-wd-1-1.tif,0,-68,0.5239825249
60-23-col-wd-1-1.tif,0,-66,0.9047194719
60-23-col-wd-1-1.tif,0,-64,0.6481460929
60-23-col-wd-1-1.tif,0,-62,0.4257907569
60-23-col-wd-1-1.tif,0,-60,1.2059583664
60-23-col-wd-1-1.tif,0,-58,0.8886008859
60-23-col-wd-1-1.tif,0,-56,1.0558763742
60-23-col-wd-1-1.tif,0,-54,0.7332425714
60-23-col-wd-1-1.tif,0,-52,1.3030706644
60-23-col-wd-1-1.tif,0,-50,0.936150074
60-23-col-wd-1-1.tif,0,-48,0.8100780249
60-23-col-wd-1-1.tif,0,-46,1.0783418417
60-23-col-wd-1-1.tif,0,-44,0.8360681534
60-23-col-wd-1-1.tif,0,-42,0.6265646815
60-23-col-wd-1-1.tif,0,-40,0.9252685905
60-23-col-wd-1-1.tif,0,-38,0.7291010022
60-23-col-wd-1-1.tif,0,-36,0.687733531
60-23-col-wd-1-1.tif,0,-34,0.6048124433
60-23-col-wd-1-1.tif,0,-32,0.6334540248
60-23-col-wd-1-1.tif,0,-30,0.8807456493
60-23-col-wd-1-1.tif,0,-28,0.865844965
60-23-col-wd-1-1.tif,0,-26,0.8178673387
60-23-col-wd-1-1.tif,0,-24,0.7853352427
60-23-col-wd-1-1.tif,0,-22,0.8733233213
60-23-col-wd-1-1.tif,0,-20,1.3452219963
60-23-col-wd-1-1.tif,0,-18,0.8985235095
60-23-col-wd-1-1.tif,0,-16,1.4581985474
60-23-col-wd-1-1.tif,0,-14,1.2834502459
60-23-col-wd-1-1.tif,0,-12,0.9245929122
60-23-col-wd-1-1.tif,0,-10,2.1006510258
60-23-col-wd-1-1.tif,0,-8,2.1566364765
60-23-col-wd-1-1.tif,0,-6,2.092692852
60-23-col-wd-1-1.tif,0,-4,3.0631151199
60-23-col-wd-1-1.tif,0,-2,1.8237171173
60-23-col-wd-1-1.tif,0,1.27222193825778E-013,3.7615706921
60-23-col-wd-1-1.tif,0,2,2.4293608665
60-23-col-wd-1-1.tif,0,4,2.5375862122
60-23-col-wd-1-1.tif,0,6,1.8954048157
60-23-col-wd-1-1.tif,0,8,2.08872962
60-23-col-wd-1-1.tif,0,10,3.2935907841
60-23-col-wd-1-1.tif,0,12,2.6399717331
60-23-col-wd-1-1.tif,0,14,2.4183545113
60-23-col-wd-1-1.tif,0,16,2.3025453091
60-23-col-wd-1-1.tif,0,18,2.2962501049
60-23-col-wd-1-1.tif,0,20,2.0500097275
60-23-col-wd-1-1.tif,0,22,1.5086814165
60-23-col-wd-1-1.tif,0,24,1.6773517132
60-23-col-wd-1-1.tif,0,26,2.0007808208
60-23-col-wd-1-1.tif,0,28,2.3343539238
60-23-col-wd-1-1.tif,0,30,1.9347211123
60-23-col-wd-1-1.tif,0,32,1.5600807667
60-23-col-wd-1-1.tif,0,34,1.3714452982
60-23-col-wd-1-1.tif,0,36,1.2339383364
60-23-col-wd-1-1.tif,0,38,1.7225211859
60-23-col-wd-1-1.tif,0,40,1.0656496286
60-23-col-wd-1-1.tif,0,42,0.7753978372
60-23-col-wd-1-1.tif,0,44,1.2687826157
60-23-col-wd-1-1.tif,0,46,0.9011669755
60-23-col-wd-1-1.tif,0,48,0.7067289948
60-23-col-wd-1-1.tif,0,50,1.0132627487
60-23-col-wd-1-1.tif,0,52,0.6662977934
60-23-col-wd-1-1.tif,0,54,0.5837512612
60-23-col-wd-1-1.tif,0,56,0.6171497703
60-23-col-wd-1-1.tif,0,58,0.8923806548
60-23-col-wd-1-1.tif,0,60,0.4946152866
60-23-col-wd-1-1.tif,0,62,0.5361392498
60-23-col-wd-1-1.tif,0,64,0.3685796559
60-23-col-wd-1-1.tif,0,66,0.6100080609
60-23-col-wd-1-1.tif,0,68,0.4879803956
60-23-col-wd-1-1.tif,0,70,0.5056918263
60-23-col-wd-1-1.tif,0,72,0.4580215216
60-23-col-wd-1-1.tif,0,74,0.5546149015
60-23-col-wd-1-1.tif,0,76,0.3478288949
60-23-col-wd-1-1.tif,0,78,0.446549356
60-23-col-wd-1-1.tif,0,80,0.4744389057
60-23-col-wd-1-1.tif,0,82,0.2185134739
60-23-col-wd-1-1.tif,0,84,0.3669815958
60-23-col-wd-1-1.tif,0,86,0.3289380968
60-23-col-wd-1-1.tif,0,88,0.4170353413
60-23-col-wd-1-1.tif,5,-90,0.8366314769
60-23-col-wd-1-1.tif,5,-88,0.5351493359
60-23-col-wd-1-1.tif,5,-86,0.5207359195
60-23-col-wd-1-1.tif,5,-84,0.3883386552
60-23-col-wd-1-1.tif,5,-82,0.3953274786
60-23-col-wd-1-1.tif,5,-80,0.4041789174
60-23-col-wd-1-1.tif,5,-78,0.4114736915
60-23-col-wd-1-1.tif,5,-76,0.378254354
60-23-col-wd-1-1.tif,5,-74,0.4212527871
60-23-col-wd-1-1.tif,5,-72,0.5587187409
60-23-col-wd-1-1.tif,5,-70,0.4740183055
60-23-col-wd-1-1.tif,5,-68,0.4359673262
60-23-col-wd-1-1.tif,5,-66,0.6423541307
60-23-col-wd-1-1.tif,5,-64,0.5366985798
60-23-col-wd-1-1.tif,5,-62,0.4523013532
60-23-col-wd-1-1.tif,5,-60,0.6836838722
60-23-col-wd-1-1.tif,5,-58,0.5235621333
60-23-col-wd-1-1.tif,5,-56,0.6456167698
60-23-col-wd-1-1.tif,5,-54,0.6774742603
60-23-col-wd-1-1.tif,5,-52,0.8541136384
60-23-col-wd-1-1.tif,5,-50,0.7775908709
60-23-col-wd-1-1.tif,5,-48,0.7913966179
60-23-col-wd-1-1.tif,5,-46,1.3853993416
60-23-col-wd-1-1.tif,5,-44,0.9288292527
60-23-col-wd-1-1.tif,5,-42,0.8265099525
60-23-col-wd-1-1.tif,5,-40,0.9845059514
60-23-col-wd-1-1.tif,5,-38,1.1161164045
60-23-col-wd-1-1.tif,5,-36,1.1607211828
60-23-col-wd-1-1.tif,5,-34,1.0538307428
60-23-col-wd-1-1.tif,5,-32,1.348033309
60-23-col-wd-1-1.tif,5,-30,1.1491410732
60-23-col-wd-1-1.tif,5,-28,1.2276309729
60-23-col-wd-1-1.tif,5,-26,1.5474672318
60-23-col-wd-1-1.tif,5,-24,1.2178125381
60-23-col-wd-1-1.tif,5,-22,1.3344894648
60-23-col-wd-1-1.tif,5,-20,1.4085993767
60-23-col-wd-1-1.tif,5,-18,1.4356445074
60-23-col-wd-1-1.tif,5,-16,2.0070016384
60-23-col-wd-1-1.tif,5,-14,1.7911295891
60-23-col-wd-1-1.tif,5,-12,2.1184222698
60-23-col-wd-1-1.tif,5,-10,1.5989382267
60-23-col-wd-1-1.tif,5,-8,1.1321051121
60-23-col-wd-1-1.tif,5,-6,1.4373306036
60-23-col-wd-1-1.tif,5,-4,2.0550949574
60-23-col-wd-1-1.tif,5,-2,1.7761164904
60-23-col-wd-1-1.tif,5,1.27222193825778E-013,2.5271356106
60-23-col-wd-1-1.tif,5,2,1.5253256559
60-23-col-wd-1-1.tif,5,4,1.6193231344
60-23-col-wd-1-1.tif,5,6,1.4406067133
60-23-col-wd-1-1.tif,5,8,1.4784691334
60-23-col-wd-1-1.tif,5,10,1.4881910086
60-23-col-wd-1-1.tif,5,12,1.7572346926
60-23-col-wd-1-1.tif,5,14,1.8591188192
60-23-col-wd-1-1.tif,5,16,1.7802308798
60-23-col-wd-1-1.tif,5,18,1.8518759012
60-23-col-wd-1-1.tif,5,20,1.8492646217
60-23-col-wd-1-1.tif,5,22,2.0436623096
60-23-col-wd-1-1.tif,5,24,2.0356123447
60-23-col-wd-1-1.tif,5,26,2.1065256596
60-23-col-wd-1-1.tif,5,28,1.9855043888
60-23-col-wd-1-1.tif,5,30,1.7621059418
60-23-col-wd-1-1.tif,5,32,1.5109786987
60-23-col-wd-1-1.tif,5,34,1.7707357407
60-23-col-wd-1-1.tif,5,36,1.1578977108
60-23-col-wd-1-1.tif,5,38,1.3247416019
60-23-col-wd-1-1.tif,5,40,0.8903663754
60-23-col-wd-1-1.tif,5,42,1.1592233181
60-23-col-wd-1-1.tif,5,44,1.0183095932
60-23-col-wd-1-1.tif,5,46,0.8621969223
60-23-col-wd-1-1.tif,5,48,0.9679133296
60-23-col-wd-1-1.tif,5,50,0.968646884
60-23-col-wd-1-1.tif,5,52,1.0228899717
60-23-col-wd-1-1.tif,5,54,1.1713907719
60-23-col-wd-1-1.tif,5,56,1.2547812462
60-23-col-wd-1-1.tif,5,58,1.2730494738
60-23-col-wd-1-1.tif,5,60,0.8713248372
60-23-col-wd-1-1.tif,5,62,0.8419182897
60-23-col-wd-1-1.tif,5,64,0.8575568795
60-23-col-wd-1-1.tif,5,66,1.0267131329
60-23-col-wd-1-1.tif,5,68,0.5528520346
60-23-col-wd-1-1.tif,5,70,0.8904608488
60-23-col-wd-1-1.tif,5,72,0.8241263628
60-23-col-wd-1-1.tif,5,74,0.6694379449
60-23-col-wd-1-1.tif,5,76,0.5092135072
60-23-col-wd-1-1.tif,5,78,0.5379658341
60-23-col-wd-1-1.tif,5,80,0.4279760122
60-23-col-wd-1-1.tif,5,82,0.4056701958
60-23-col-wd-1-1.tif,5,84,0.5477958322
60-23-col-wd-1-1.tif,5,86,0.5873019695
60-23-col-wd-1-1.tif,5,88,0.6006687284
60-23-col-wd-1-1.tif,10,-90,0.4776168168
60-23-col-wd-1-1.tif,10,-88,0.4329915047
60-23-col-wd-1-1.tif,10,-86,0.199114114
60-23-col-wd-1-1.tif,10,-84,0.4089172184
60-23-col-wd-1-1.tif,10,-82,0.454973489
60-23-col-wd-1-1.tif,10,-80,0.3835742474
60-23-col-wd-1-1.tif,10,-78,0.2351930737
60-23-col-wd-1-1.tif,10,-76,0.390278548
60-23-col-wd-1-1.tif,10,-74,0.288675338
60-23-col-wd-1-1.tif,10,-72,0.3607102931
60-23-col-wd-1-1.tif,10,-70,0.2199592888
60-23-col-wd-1-1.tif,10,-68,0.4092243612
60-23-col-wd-1-1.tif,10,-66,0.3930704594
60-23-col-wd-1-1.tif,10,-64,0.3918689489
60-23-col-wd-1-1.tif,10,-62,0.4845539033
60-23-col-wd-1-1.tif,10,-60,0.4160772264
60-23-col-wd-1-1.tif,10,-58,0.4574922323
60-23-col-wd-1-1.tif,10,-56,0.8129149079
60-23-col-wd-1-1.tif,10,-54,0.5858032107
60-23-col-wd-1-1.tif,10,-52,0.6408495307
60-23-col-wd-1-1.tif,10,-50,0.8491982222
60-23-col-wd-1-1.tif,10,-48,0.8999961019
60-23-col-wd-1-1.tif,10,-46,0.9746864438
60-23-col-wd-1-1.tif,10,-44,1.109728694
60-23-col-wd-1-1.tif,10,-42,1.3298569918
60-23-col-wd-1-1.tif,10,-40,1.2658360004
60-23-col-wd-1-1.tif,10,-38,1.2539558411
60-23-col-wd-1-1.tif,10,-36,1.4044065475
60-23-col-wd-1-1.tif,10,-34,2.100954771
60-23-col-wd-1-1.tif,10,-32,2.7055881023
60-23-col-wd-1-1.tif,10,-30,2.6354310513
60-23-col-wd-1-1.tif,10,-28,1.7718849182
60-23-col-wd-1-1.tif,10,-26,1.7606192827
60-23-col-wd-1-1.tif,10,-24,2.0475020409
60-23-col-wd-1-1.tif,10,-22,1.9042164087
60-23-col-wd-1-1.tif,10,-20,1.9888547659
60-23-col-wd-1-1.tif,10,-18,2.1608009338
60-23-col-wd-1-1.tif,10,-16,2.0976324081
60-23-col-wd-1-1.tif,10,-14,2.7652935982
60-23-col-wd-1-1.tif,10,-12,2.3436033726
60-23-col-wd-1-1.tif,10,-10,2.2122912407
60-23-col-wd-1-1.tif,10,-8,1.7919149399
60-23-col-wd-1-1.tif,10,-6,1.6313732862
60-23-col-wd-1-1.tif,10,-4,1.2763472795
60-23-col-wd-1-1.tif,10,-2,1.6135394573
60-23-col-wd-1-1.tif,10,1.27222193825778E-013,1.4768420458
60-23-col-wd-1-1.tif,10,2,1.3623253107
60-23-col-wd-1-1.tif,10,4,1.9519236088
60-23-col-wd-1-1.tif,10,6,1.5166143179
60-23-col-wd-1-1.tif,10,8,1.1531229019
60-23-col-wd-1-1.tif,10,10,1.2831023932
60-23-col-wd-1-1.tif,10,12,1.6317210197
60-23-col-wd-1-1.tif,10,14,1.7593171597
60-23-col-wd-1-1.tif,10,16,1.9710170031
60-23-col-wd-1-1.tif,10,18,1.5882619619
60-23-col-wd-1-1.tif,10,20,1.4224565029
60-23-col-wd-1-1.tif,10,22,1.3173143864
60-23-col-wd-1-1.tif,10,24,1.6656975746
60-23-col-wd-1-1.tif,10,26,1.4163656235
60-23-col-wd-1-1.tif,10,28,1.8311872482
60-23-col-wd-1-1.tif,10,30,1.6148295403
60-23-col-wd-1-1.tif,10,32,1.6518861055
60-23-col-wd-1-1.tif,10,34,1.8899283409
60-23-col-wd-1-1.tif,10,36,1.7827233076
60-23-col-wd-1-1.tif,10,38,2.0481307507
60-23-col-wd-1-1.tif,10,40,1.6055483818
60-23-col-wd-1-1.tif,10,42,1.1743059158
60-23-col-wd-1-1.tif,10,44,1.3136907816
60-23-col-wd-1-1.tif,10,46,1.1453484297
60-23-col-wd-1-1.tif,10,48,0.6790886521
60-23-col-wd-1-1.tif,10,50,0.9733958244
60-23-col-wd-1-1.tif,10,52,0.8254785538
60-23-col-wd-1-1.tif,10,54,0.5005194545
60-23-col-wd-1-1.tif,10,56,0.4655272365
60-23-col-wd-1-1.tif,10,58,0.6667648554
60-23-col-wd-1-1.tif,10,60,0.4551363885
60-23-col-wd-1-1.tif,10,62,0.4761542678
60-23-col-wd-1-1.tif,10,64,0.6759420633
60-23-col-wd-1-1.tif,10,66,0.497382462
60-23-col-wd-1-1.tif,10,68,0.4255344272
60-23-col-wd-1-1.tif,10,70,0.5057063699
60-23-col-wd-1-1.tif,10,72,0.3780020177
60-23-col-wd-1-1.tif,10,74,0.3993486166
60-23-col-wd-1-1.tif,10,76,0.215203315
60-23-col-wd-1-1.tif,10,78,0.4620085061
60-23-col-wd-1-1.tif,10,80,0.3177569211
60-23-col-wd-1-1.tif,10,82,0.3136157691
60-23-col-wd-1-1.tif,10,84,0.2091467232
60-23-col-wd-1-1.tif,10,86,0.4558983743
60-23-col-wd-1-1.tif,10,88,0.1893570721
60-23-col-wd-1-1.tif,15,-90,0.6273446679
60-23-col-wd-1-1.tif,15,-88,0.1966085136
60-23-col-wd-1-1.tif,15,-86,0.0882821977
60-23-col-wd-1-1.tif,15,-84,0.0209380426
60-23-col-wd-1-1.tif,15,-82,0.3239729106
60-23-col-wd-1-1.tif,15,-80,0.0446585007
60-23-col-wd-1-1.tif,15,-78,0
60-23-col-wd-1-1.tif,15,-76,0.1715995669
60-23-col-wd-1-1.tif,15,-74,0.0372414663
60-23-col-wd-1-1.tif,15,-72,0.4743826091
60-23-col-wd-1-1.tif,15,-70,0.0472035706
60-23-col-wd-1-1.tif,15,-68,0.6893450022
60-23-col-wd-1-1.tif,15,-66,0.2550010681
60-23-col-wd-1-1.tif,15,-64,0.1274673641
60-23-col-wd-1-1.tif,15,-62,0.1979970634
60-23-col-wd-1-1.tif,15,-60,0.0011506949
60-23-col-wd-1-1.tif,15,-58,0.4403249919
60-23-col-wd-1-1.tif,15,-56,0.8493419886
60-23-col-wd-1-1.tif,15,-54,0.1490320265
60-23-col-wd-1-1.tif,15,-52,0.7259902954
60-23-col-wd-1-1.tif,15,-50,0.1585368067
60-23-col-wd-1-1.tif,15,-48,0.5614514947
60-23-col-wd-1-1.tif,15,-46,0.2857869565
60-23-col-wd-1-1.tif,15,-44,0.6577747464
60-23-col-wd-1-1.tif,15,-42,0.468005091
60-23-col-wd-1-1.tif,15,-40,1.2181533575
60-23-col-wd-1-1.tif,15,-38,0.4338618815
60-23-col-wd-1-1.tif,15,-36,0.1675189734
60-23-col-wd-1-1.tif,15,-34,0.5106344819
60-23-col-wd-1-1.tif,15,-32,2.0169653893
60-23-col-wd-1-1.tif,15,-30,0.4179753661
60-23-col-wd-1-1.tif,15,-28,1.3140311241
60-23-col-wd-1-1.tif,15,-26,0.7747218013
60-23-col-wd-1-1.tif,15,-24,0.3430874348
60-23-col-wd-1-1.tif,15,-22,1.4833533764
60-23-col-wd-1-1.tif,15,-20,2.0998213291
60-23-col-wd-1-1.tif,15,-18,3.1792523861
60-23-col-wd-1-1.tif,15,-16,2.1126523018
60-23-col-wd-1-1.tif,15,-14,1.7797548771
60-23-col-wd-1-1.tif,15,-12,3.494515419
60-23-col-wd-1-1.tif,15,-10,2.9736762047
60-23-col-wd-1-1.tif,15,-8,3.2179317474
60-23-col-wd-1-1.tif,15,-6,2.9906947613
60-23-col-wd-1-1.tif,15,-4,1.478998661
60-23-col-wd-1-1.tif,15,-2,6.758330822
60-23-col-wd-1-1.tif,15,1.27222193825778E-013,6.8426990509
60-23-col-wd-1-1.tif,15,2,4.7772774696
60-23-col-wd-1-1.tif,15,4,2.3075506687
60-23-col-wd-1-1.tif,15,6,2.3394570351
60-23-col-wd-1-1.tif,15,8,3.1736478806
60-23-col-wd-1-1.tif,15,10,3.2463388443
60-23-col-wd-1-1.tif,15,12,1.4582457542
60-23-col-wd-1-1.tif,15,14,2.1867973804
60-23-col-wd-1-1.tif,15,16,1.659296155
60-23-col-wd-1-1.tif,15,18,2.247635603
60-23-col-wd-1-1.tif,15,20,0.9130337834
60-23-col-wd-1-1.tif,15,22,2.5309939384
60-23-col-wd-1-1.tif,15,24,1.9275215864
60-23-col-wd-1-1.tif,15,26,0.6540558934
60-23-col-wd-1-1.tif,15,28,1.7882428169
60-23-col-wd-1-1.tif,15,30,2.5854482651
60-23-col-wd-1-1.tif,15,32,1.4207297564
60-23-col-wd-1-1.tif,15,34,1.955445528
60-23-col-wd-1-1.tif,15,36,0.7898122668
60-23-col-wd-1-1.tif,15,38,0.438107729
60-23-col-wd-1-1.tif,15,40,0.9735229611
60-23-col-wd-1-1.tif,15,42,0.2139947563
60-23-col-wd-1-1.tif,15,44,0.6132956743
60-23-col-wd-1-1.tif,15,46,1.0052638054
60-23-col-wd-1-1.tif,15,48,0.6682226658
60-23-col-wd-1-1.tif,15,50,0.2419228256
60-23-col-wd-1-1.tif,15,52,0.2080179751
60-23-col-wd-1-1.tif,15,54,0.4564301074
60-23-col-wd-1-1.tif,15,56,0.0574524067
60-23-col-wd-1-1.tif,15,58,0.3098513782
60-23-col-wd-1-1.tif,15,60,0.0761786699
60-23-col-wd-1-1.tif,15,62,0.3804292977
60-23-col-wd-1-1.tif,15,64,0.3626291156
60-23-col-wd-1-1.tif,15,66,0.5818042159
60-23-col-wd-1-1.tif,15,68,0
60-23-col-wd-1-1.tif,15,70,0.073125191
60-23-col-wd-1-1.tif,15,72,0.2463116199
60-23-col-wd-1-1.tif,15,74,0.5155982971
