image,time_in_serie,segment_id,length,direction,start_x,start_y,end_x,end_y,environment,reporter_id,intensity,intensity_ratio,diameter,rep_x,rep_y
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,f03620a0-4c17-4800-99d6-123cb0c88d8d,12.083046,24.443963647156977,953,926,958,937,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,a78ab517-04bc-4161-a90a-403260ca9731,38.600517,16.557062250273248,989,926,1000,963,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,a1609996-ba32-4c4c-b127-62ef7df0b016,11.401754,52.125025099813854,1060,928,1051,935,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,2110cb0b-6a17-4adf-b3de-1c9e13e19076,21.540659,68.19859123587491,944,931,924,939,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,8dee0abf-a863-4417-a951-532d5a762959,15.6205,39.80557681840193,895,932,885,944,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,1ce507bc-a7c4-4c32-84b4-700ed50bb56e,25.632011,20.556056047045672,1103,932,1112,956,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,5c5f256e-cd35-4837-a5a1-d28df67b8834,9.848858,23.96248858569379,1149,934,1145,943,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,e168de8c-1788-4c22-bd8e-3045076b695d,14.142136,44.99999169020066,1071,936,1081,946,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,f4639a02-503c-4377-8bef-8e5ac167fbf3,13.416408,63.43494546763185,862,937,874,943,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,a0c9384f-e46d-463b-94c1-ddbc71e263dc,15.297058,11.309919684572662,860,938,863,953,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,a4b36b63-d18a-4f27-9017-1de93ab0e037,14.866069,47.72630267854629,1281,940,1292,950,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,1d33a0a7-ee00-457f-8adf-5564fcfd811f,16.03122,3.5763423741773863,902,941,903,957,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,6fd13cdf-cea8-40ef-adba-621dfb4280dc,12.083046,24.44396228066634,798,942,793,953,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,517db55b-95f4-4cb8-8493-10703c99aace,26.832815,26.56503791276947,963,942,975,966,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,47644be7-a7dc-487a-b34c-ab3df7caa1f0,20.615528,14.036230672918293,1066,943,1071,963,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,175ddd42-9956-4e93-bccd-96218249d0e3,25.298222,18.434953094185886,954,944,946,968,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,c40d86fa-bffc-4438-b506-d4ec0adb1901,11.661903,30.963760334037033,793,945,787,955,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,9d012fed-f5de-450c-8fdc-3287767845dd,21.540659,21.801418098792453,1146,949,1154,969,-1.0,-1,-1,-1,-1,-1,-1
