id,label,envi,x,y,group,time_in_serie,hum
5077,60-23-col-wd-1.tif,43.24,999.74,88.79,2,8,48.6612
5078,60-23-col-wd-1.tif,40.74,997.55,240.33,2,8,58.3362
5079,60-23-col-wd-1.tif,40.63,985.12,402.61,2,8,58.7619
5080,60-23-col-wd-1.tif,40.78,1004.10,545.33,2,8,58.1814
5081,60-23-col-wd-1.tif,40.66,978.45,697.55,2,8,58.6458
5082,60-23-col-wd-1.tif,41.15,1002.85,836.22,2,8,56.7495
5083,60-23-col-wd-1.tif,41.35,1003.55,981.38,2,8,55.9755
5084,60-23-col-wd-1.tif,41.14,981.22,1147.89,2,8,56.7882
5085,60-23-col-wd-1.tif,41.14,986.54,1285.15,2,8,56.7882
5086,60-23-col-wd-1.tif,40.66,988.23,1432.95,2,8,58.6458
5087,60-23-col-wd-1.tif,41.9,981.61,1597.08,2,8,53.847
5088,60-23-col-wd-1.tif,40.58,991.16,1744.36,2,8,58.9554
5089,60-23-col-wd-1.tif,40.82,991.48,1903.35,2,8,58.0266
5090,60-23-col-wd-1.tif,41.66,1003.69,2031.16,2,8,54.7758
5091,60-23-col-wd-1.tif,41.11,996.38,2179.69,2,8,56.9043
5092,60-23-col-wd-1.tif,41.44,990.95,2329.21,2,8,55.6272
5093,60-23-col-wd-1.tif,41.61,988.72,2498.05,2,8,54.9693
5094,60-23-col-wd-1.tif,41.82,989.53,2633.36,2,8,54.1566
5095,60-23-col-wd-1.tif,43.54,997.90,2788.87,2,8,47.5002
5096,60-23-col-wd-1.tif,41.76,987.68,2926.22,2,8,54.3888
5097,60-23-col-wd-1.tif,41.87,1005.39,3100.62,2,8,53.9631
5098,60-23-col-wd-1.tif,41.87,980.01,3225.73,2,8,53.9631
5099,60-23-col-wd-1.tif,44.02,977.76,3392.55,2,8,45.6426
5100,60-23-col-wd-1.tif,44.46,1000.42,3527.88,2,8,43.9398
5101,60-23-col-wd-1.tif,51.52,999.16,3696.22,2,8,16.6176
5102,60-23-col-wd-1.tif,52.17,983.59,3825.45,2,8,14.1021
5103,60-23-col-wd-1.tif,53.52,974.28,4001.32,2,8,8.8776
5104,60-23-col-wd-1.tif,44.31,1133.15,82.88,2,8,44.5203
5105,60-23-col-wd-1.tif,41.43,1151.65,240.21,2,8,55.6659
5106,60-23-col-wd-1.tif,40.7,1125.61,385.54,2,8,58.491
5107,60-23-col-wd-1.tif,40.69,1148.18,526.82,2,8,58.5297
5108,60-23-col-wd-1.tif,40.35,1138.37,699.92,2,8,59.8455
5109,60-23-col-wd-1.tif,41.08,1124.95,833.37,2,8,57.0204
5110,60-23-col-wd-1.tif,41.5,1134.74,986.15,2,8,55.395
5111,60-23-col-wd-1.tif,40.4,1141.14,1132.10,2,8,59.652
5112,60-23-col-wd-1.tif,41.43,1146.56,1287.37,2,8,55.6659
5113,60-23-col-wd-1.tif,41.95,1147.77,1425.88,2,8,53.6535
5114,60-23-col-wd-1.tif,42.2,1149.85,1580.38,2,8,52.686
5115,60-23-col-wd-1.tif,42.24,1146.81,1731.78,2,8,52.5312
5116,60-23-col-wd-1.tif,42.32,1152.69,1882.53,2,8,52.2216
5117,60-23-col-wd-1.tif,40.92,1134.34,2024.69,2,8,57.6396
5118,60-23-col-wd-1.tif,41.83,1138.48,2194.33,2,8,54.1179
5119,60-23-col-wd-1.tif,41.26,1135.45,2331.85,2,8,56.3238
5120,60-23-col-wd-1.tif,41.91,1126.09,2505.02,2,8,53.8083
5121,60-23-col-wd-1.tif,43.66,1137.35,2654.84,2,8,47.0358
5122,60-23-col-wd-1.tif,41.79,1134.67,2784.00,2,8,54.2727
5123,60-23-col-wd-1.tif,41.91,1136.81,2944.54,2,8,53.8083
5124,60-23-col-wd-1.tif,42.71,1136.98,3087.72,2,8,50.7123
5125,60-23-col-wd-1.tif,42.99,1151.42,3237.47,2,8,49.6287
5126,60-23-col-wd-1.tif,46.1,1139.18,3378.78,2,8,37.593
5127,60-23-col-wd-1.tif,45.57,1151.79,3526.59,2,8,39.6441
5128,60-23-col-wd-1.tif,51.56,1135.58,3677.42,2,8,16.4628
5129,60-23-col-wd-1.tif,54.47,1149.51,3830.76,2,8,5.2011
5130,60-23-col-wd-1.tif,53.86,1141.67,3982.91,2,8,7.5618
5131,60-23-col-wd-1.tif,43.8,1296.42,88.49,2,8,46.494
5132,60-23-col-wd-1.tif,42.64,1295.49,226.60,2,8,50.9832
5133,60-23-col-wd-1.tif,41.42,1295.48,398.18,2,8,55.7046
5134,60-23-col-wd-1.tif,41.34,1288.08,548.10,2,8,56.0142
5135,60-23-col-wd-1.tif,40.48,1289.38,676.53,2,8,59.3424
5136,60-23-col-wd-1.tif,40.43,1292.89,844.00,2,8,59.5359
5137,60-23-col-wd-1.tif,40.86,1292.30,998.23,2,8,57.8718
5138,60-23-col-wd-1.tif,40.51,1288.40,1144.45,2,8,59.2263
5139,60-23-col-wd-1.tif,40.59,1293.05,1287.88,2,8,58.9167
5140,60-23-col-wd-1.tif,42.23,1283.11,1439.12,2,8,52.5699
5141,60-23-col-wd-1.tif,42.23,1292.39,1595.96,2,8,52.5699
5142,60-23-col-wd-1.tif,41.33,1282.01,1748.64,2,8,56.0529
5143,60-23-col-wd-1.tif,41.36,1279.76,1895.26,2,8,55.9368
5144,60-23-col-wd-1.tif,43.25,1280.34,2054.41,2,8,48.6225
5145,60-23-col-wd-1.tif,41.79,1275.45,2175.46,2,8,54.2727
5146,60-23-col-wd-1.tif,41.05,1291.62,2331.98,2,8,57.1365
5147,60-23-col-wd-1.tif,41.57,1287.23,2479.93,2,8,55.1241
5148,60-23-col-wd-1.tif,40.23,1299.40,2636.48,2,8,60.3099
5149,60-23-col-wd-1.tif,40.63,1299.14,2788.14,2,8,58.7619
5150,60-23-col-wd-1.tif,42.34,1302.36,2937.14,2,8,52.1442
5151,60-23-col-wd-1.tif,40.77,1299.72,3079.31,2,8,58.2201
5152,60-23-col-wd-1.tif,42.03,1302.60,3238.64,2,8,53.3439
5153,60-23-col-wd-1.tif,41.87,1282.25,3399.77,2,8,53.9631
5154,60-23-col-wd-1.tif,44.13,1278.35,3547.68,2,8,45.2169
5155,60-23-col-wd-1.tif,52.28,1286.30,3687.11,2,8,13.6764
5156,60-23-col-wd-1.tif,52.04,1298.21,3829.86,2,8,14.6052
5157,60-23-col-wd-1.tif,55.55,1278.78,3994.33,2,8,1.0215
5158,60-23-col-wd-1.tif,43.1,1446.01,84.14,2,8,49.203
5159,60-23-col-wd-1.tif,41.05,1450.82,228.71,2,8,57.1365
5160,60-23-col-wd-1.tif,40.8,1428.05,389.27,2,8,58.104
5161,60-23-col-wd-1.tif,41.94,1435.81,525.14,2,8,53.6922
5162,60-23-col-wd-1.tif,40.17,1449.02,687.44,2,8,60.5421
5163,60-23-col-wd-1.tif,40.39,1439.17,838.74,2,8,59.6907
5164,60-23-col-wd-1.tif,41.81,1445.32,978.07,2,8,54.1953
5165,60-23-col-wd-1.tif,40.55,1430.06,1126.72,2,8,59.0715
5166,60-23-col-wd-1.tif,40.41,1445.93,1280.75,2,8,59.6133
5167,60-23-col-wd-1.tif,40.02,1450.22,1454.84,2,8,61.1226
5168,60-23-col-wd-1.tif,41.74,1435.07,1575.64,2,8,54.4662
5169,60-23-col-wd-1.tif,40.99,1425.33,1751.68,2,8,57.3687
5170,60-23-col-wd-1.tif,40.68,1437.99,1882.21,2,8,58.5684
5171,60-23-col-wd-1.tif,41.81,1441.15,2036.68,2,8,54.1953
5172,60-23-col-wd-1.tif,39.93,1430.18,2198.54,2,8,61.4709
5173,60-23-col-wd-1.tif,39.94,1426.94,2333.83,2,8,61.4322
5174,60-23-col-wd-1.tif,41.49,1434.65,2479.65,2,8,55.4337
5175,60-23-col-wd-1.tif,39.79,1440.14,2624.79,2,8,62.0127
5176,60-23-col-wd-1.tif,40.9,1450.36,2797.87,2,8,57.717
5177,60-23-col-wd-1.tif,41.2,1442.67,2948.17,2,8,56.556
5178,60-23-col-wd-1.tif,40.44,1438.33,3099.76,2,8,59.4972
5179,60-23-col-wd-1.tif,41.26,1444.69,3247.53,2,8,56.3238
5180,60-23-col-wd-1.tif,41.58,1446.78,3400.56,2,8,55.0854
5181,60-23-col-wd-1.tif,42.85,1451.45,3537.86,2,8,50.1705
5182,60-23-col-wd-1.tif,49.51,1454.58,3686.35,2,8,24.3963
5183,60-23-col-wd-1.tif,51.8,1430.22,3827.72,2,8,15.534
5184,60-23-col-wd-1.tif,53.28,1453.39,3985.58,2,8,9.8064
5185,60-23-col-wd-1.tif,44.53,1589.20,75.59,2,8,43.6689
5186,60-23-col-wd-1.tif,43.95,1597.51,222.89,2,8,45.9135
5187,60-23-col-wd-1.tif,40.85,1588.94,378.58,2,8,57.9105
5188,60-23-col-wd-1.tif,40.68,1575.58,548.25,2,8,58.5684
5189,60-23-col-wd-1.tif,40.39,1578.50,680.35,2,8,59.6907
5190,60-23-col-wd-1.tif,41.09,1595.06,826.03,2,8,56.9817
5191,60-23-col-wd-1.tif,39.78,1577.39,975.35,2,8,62.0514
5192,60-23-col-wd-1.tif,40.76,1604.77,1151.01,2,8,58.2588
5193,60-23-col-wd-1.tif,39.83,1590.07,1301.71,2,8,61.8579
5194,60-23-col-wd-1.tif,40.18,1589.87,1444.89,2,8,60.5034
5195,60-23-col-wd-1.tif,40.92,1594.44,1594.92,2,8,57.6396
5196,60-23-col-wd-1.tif,40.5,1575.99,1747.05,2,8,59.265
5197,60-23-col-wd-1.tif,41.17,1594.00,1898.58,2,8,56.6721
5198,60-23-col-wd-1.tif,41.11,1582.16,2042.95,2,8,56.9043
5199,60-23-col-wd-1.tif,40.16,1602.42,2192.95,2,8,60.5808
5200,60-23-col-wd-1.tif,41.14,1575.43,2349.53,2,8,56.7882
5201,60-23-col-wd-1.tif,40.27,1577.30,2498.61,2,8,60.1551
5202,60-23-col-wd-1.tif,40.88,1604.06,2653.77,2,8,57.7944
5203,60-23-col-wd-1.tif,40.83,1596.48,2781.12,2,8,57.9879
5204,60-23-col-wd-1.tif,40.6,1594.36,2949.18,2,8,58.878
5205,60-23-col-wd-1.tif,41.95,1585.48,3102.62,2,8,53.6535
5206,60-23-col-wd-1.tif,41.98,1589.53,3253.36,2,8,53.5374
5207,60-23-col-wd-1.tif,42.38,1576.69,3399.30,2,8,51.9894
5208,60-23-col-wd-1.tif,44.41,1595.77,3553.28,2,8,44.1333
5209,60-23-col-wd-1.tif,51.36,1594.11,3689.60,2,8,17.2368
5210,60-23-col-wd-1.tif,52.7,1582.00,3827.09,2,8,12.051
5211,60-23-col-wd-1.tif,52.12,1597.92,3989.67,2,8,14.2956
5212,60-23-col-wd-1.tif,42.79,1738.00,96.18,2,8,50.4027
5213,60-23-col-wd-1.tif,41.23,1752.42,249.44,2,8,56.4399
5214,60-23-col-wd-1.tif,40.96,1728.60,398.87,2,8,57.4848
5215,60-23-col-wd-1.tif,40.51,1729.78,540.63,2,8,59.2263
5216,60-23-col-wd-1.tif,41.46,1733.33,691.42,2,8,55.5498
5217,60-23-col-wd-1.tif,40.64,1744.48,837.45,2,8,58.7232
5218,60-23-col-wd-1.tif,40.51,1743.09,976.92,2,8,59.2263
5219,60-23-col-wd-1.tif,41.59,1728.95,1136.06,2,8,55.0467
5220,60-23-col-wd-1.tif,40.65,1727.25,1283.18,2,8,58.6845
5221,60-23-col-wd-1.tif,41.72,1752.58,1441.08,2,8,54.5436
5222,60-23-col-wd-1.tif,41.36,1733.93,1580.13,2,8,55.9368
5223,60-23-col-wd-1.tif,40.64,1741.74,1751.38,2,8,58.7232
5224,60-23-col-wd-1.tif,41.02,1753.71,1887.18,2,8,57.2526
5225,60-23-col-wd-1.tif,40.36,1740.46,2039.02,2,8,59.8068
5226,60-23-col-wd-1.tif,39.86,1753.20,2179.69,2,8,61.7418
5227,60-23-col-wd-1.tif,40.14,1746.09,2353.52,2,8,60.6582
5228,60-23-col-wd-1.tif,41.01,1728.04,2484.41,2,8,57.2913
5229,60-23-col-wd-1.tif,39.85,1744.54,2653.10,2,8,61.7805
5230,60-23-col-wd-1.tif,40.19,1737.15,2776.15,2,8,60.4647
5231,60-23-col-wd-1.tif,39.75,1728.69,2946.31,2,8,62.1675
5232,60-23-col-wd-1.tif,39.89,1735.70,3079.45,2,8,61.6257
5233,60-23-col-wd-1.tif,39.55,1751.40,3239.55,2,8,62.9415
5234,60-23-col-wd-1.tif,41.33,1732.51,3376.51,2,8,56.0529
5235,60-23-col-wd-1.tif,47.48,1751.71,3534.60,2,8,32.2524
5236,60-23-col-wd-1.tif,51.54,1738.17,3695.27,2,8,16.5402
5237,60-23-col-wd-1.tif,51.89,1735.34,3832.09,2,8,15.1857
5238,60-23-col-wd-1.tif,51.97,1728.63,3978.35,2,8,14.8761
5239,60-23-col-wd-1.tif,42.39,1881.48,87.43,2,8,51.9507
5240,60-23-col-wd-1.tif,42.37,1903.96,236.97,2,8,52.0281
5241,60-23-col-wd-1.tif,40.56,1901.47,394.08,2,8,59.0328
5242,60-23-col-wd-1.tif,41.49,1904.58,532.14,2,8,55.4337
5243,60-23-col-wd-1.tif,39.65,1894.98,697.16,2,8,62.5545
5244,60-23-col-wd-1.tif,38.95,1882.66,836.20,2,8,65.2635
5245,60-23-col-wd-1.tif,39.76,1882.98,980.67,2,8,62.1288
5246,60-23-col-wd-1.tif,39.59,1898.24,1151.67,2,8,62.7867
5247,60-23-col-wd-1.tif,40.6,1905.50,1282.21,2,8,58.878
5248,60-23-col-wd-1.tif,39.15,1879.04,1435.41,2,8,64.4895
5249,60-23-col-wd-1.tif,40.12,1887.51,1597.38,2,8,60.7356
5250,60-23-col-wd-1.tif,39.26,1879.68,1734.26,2,8,64.0638
5251,60-23-col-wd-1.tif,41.79,1908.04,1901.69,2,8,54.2727
5252,60-23-col-wd-1.tif,38.99,1876.78,2053.59,2,8,65.1087
5253,60-23-col-wd-1.tif,39.61,1904.89,2194.08,2,8,62.7093
5254,60-23-col-wd-1.tif,39.05,1894.62,2330.49,2,8,64.8765
5255,60-23-col-wd-1.tif,37.87,1878.96,2475.58,2,8,69.4431
5256,60-23-col-wd-1.tif,39.01,1895.77,2653.38,2,8,65.0313
5257,60-23-col-wd-1.tif,38.62,1889.58,2774.68,2,8,66.5406
5258,60-23-col-wd-1.tif,38.74,1901.80,2928.51,2,8,66.0762
5259,60-23-col-wd-1.tif,37.77,1878.62,3079.18,2,8,69.8301
5260,60-23-col-wd-1.tif,39.24,1881.50,3248.70,2,8,64.1412
5261,60-23-col-wd-1.tif,40.16,1876.76,3397.46,2,8,60.5808
5262,60-23-col-wd-1.tif,43.73,1900.77,3553.19,2,8,46.7649
5263,60-23-col-wd-1.tif,43.51,1901.70,3681.99,2,8,47.6163
5264,60-23-col-wd-1.tif,43.36,1902.08,3827.75,2,8,48.1968
5265,60-23-col-wd-1.tif,43.79,1883.97,3977.25,2,8,46.5327
5266,60-23-col-ww-3.tif,42.8,92.98,102.09,1,8,50.364
5267,60-23-col-ww-3.tif,41.95,86.37,243.20,1,8,53.6535
5268,60-23-col-ww-3.tif,43.09,75.17,382.13,1,8,49.2417
5269,60-23-col-ww-3.tif,43.33,75.09,548.05,1,8,48.3129
5270,60-23-col-ww-3.tif,43.15,73.14,674.74,1,8,49.0095
5271,60-23-col-ww-3.tif,41.99,84.51,844.05,1,8,53.4987
5272,60-23-col-ww-3.tif,41.19,95.16,991.17,1,8,56.5947
5273,60-23-col-ww-3.tif,42.84,72.80,1142.86,1,8,50.2092
5274,60-23-col-ww-3.tif,40.87,97.64,1279.94,1,8,57.8331
5275,60-23-col-ww-3.tif,42.77,81.16,1425.07,1,8,50.4801
5276,60-23-col-ww-3.tif,41.38,97.49,1574.72,1,8,55.8594
5277,60-23-col-ww-3.tif,41.91,83.85,1746.82,1,8,53.8083
5278,60-23-col-ww-3.tif,40.46,98.91,1898.67,1,8,59.4198
5279,60-23-col-ww-3.tif,41.02,90.15,2025.05,1,8,57.2526
5280,60-23-col-ww-3.tif,42.25,70.65,2178.89,1,8,52.4925
5281,60-23-col-ww-3.tif,42.1,71.98,2349.20,1,8,53.073
5282,60-23-col-ww-3.tif,40.58,90.38,2480.47,1,8,58.9554
5283,60-23-col-ww-3.tif,40.78,98.23,2628.23,1,8,58.1814
5284,60-23-col-ww-3.tif,41.05,77.49,2786.94,1,8,57.1365
5285,60-23-col-ww-3.tif,41.15,79.72,2953.11,1,8,56.7495
5286,60-23-col-ww-3.tif,40.99,84.86,3097.18,1,8,57.3687
5287,60-23-col-ww-3.tif,40.48,94.45,3236.04,1,8,59.3424
5288,60-23-col-ww-3.tif,42.01,76.63,3392.97,1,8,53.4213
5289,60-23-col-ww-3.tif,40.78,88.85,3540.63,1,8,58.1814
5290,60-23-col-ww-3.tif,41.59,84.87,3679.42,1,8,55.0467
5291,60-23-col-ww-3.tif,45.48,75.07,3847.45,1,8,39.9924
5292,60-23-col-ww-3.tif,57.13,63.22,3983.23,1,8,-5.0931
5293,60-23-col-ww-3.tif,47.46,247.88,83.50,1,8,32.3298
5294,60-23-col-ww-3.tif,33.13,248.28,251.80,1,8,87.7869
5295,60-23-col-ww-3.tif,34.72,241.35,398.10,1,8,81.6336
5296,60-23-col-ww-3.tif,35.99,237.13,533.95,1,8,76.7187
5297,60-23-col-ww-3.tif,35.61,249.55,694.82,1,8,78.1893
5298,60-23-col-ww-3.tif,36.8,233.82,830.09,1,8,73.584
5299,60-23-col-ww-3.tif,36.43,238.94,985.51,1,8,75.0159
5300,60-23-col-ww-3.tif,35.96,247.96,1148.27,1,8,76.8348
5301,60-23-col-ww-3.tif,36.74,229.16,1281.84,1,8,73.8162
5302,60-23-col-ww-3.tif,37.65,252.02,1454.46,1,8,70.2945
5303,60-23-col-ww-3.tif,36.88,247.84,1602.45,1,8,73.2744
5304,60-23-col-ww-3.tif,39.28,251.74,1732.01,1,8,63.9864
5305,60-23-col-ww-3.tif,37.09,240.73,1893.63,1,8,72.4617
5306,60-23-col-ww-3.tif,37.03,228.40,2034.50,1,8,72.6939
5307,60-23-col-ww-3.tif,37.55,230.61,2184.87,1,8,70.6815
5308,60-23-col-ww-3.tif,37.8,247.88,2349.12,1,8,69.714
5309,60-23-col-ww-3.tif,36.79,239.43,2494.66,1,8,73.6227
5310,60-23-col-ww-3.tif,37.08,243.37,2654.79,1,8,72.5004
5311,60-23-col-ww-3.tif,36.9,238.60,2792.72,1,8,73.197
5312,60-23-col-ww-3.tif,38.15,250.21,2938.33,1,8,68.3595
5313,60-23-col-ww-3.tif,37.77,241.22,3093.10,1,8,69.8301
5314,60-23-col-ww-3.tif,40.28,248.34,3234.94,1,8,60.1164
5315,60-23-col-ww-3.tif,38.46,232.47,3394.80,1,8,67.1598
5316,60-23-col-ww-3.tif,39.14,243.39,3525.90,1,8,64.5282
5317,60-23-col-ww-3.tif,40.31,232.35,3697.40,1,8,60.0003
5318,60-23-col-ww-3.tif,41.06,242.21,3836.96,1,8,57.0978
5319,60-23-col-ww-3.tif,41.44,242.34,3985.50,1,8,55.6272
5320,60-23-col-ww-3.tif,40.48,392.53,94.25,1,8,59.3424
5321,60-23-col-ww-3.tif,35.61,383.97,243.64,1,8,78.1893
5322,60-23-col-ww-3.tif,37.55,381.78,382.72,1,8,70.6815
5323,60-23-col-ww-3.tif,36.7,380.17,529.74,1,8,73.971
5324,60-23-col-ww-3.tif,36.01,374.36,702.59,1,8,76.6413
5325,60-23-col-ww-3.tif,37.88,374.71,823.95,1,8,69.4044
5326,60-23-col-ww-3.tif,36.34,387.29,989.38,1,8,75.3642
5327,60-23-col-ww-3.tif,37.74,377.07,1140.97,1,8,69.9462
5328,60-23-col-ww-3.tif,38.28,384.93,1296.10,1,8,67.8564
5329,60-23-col-ww-3.tif,37.3,388.04,1431.06,1,8,71.649
5330,60-23-col-ww-3.tif,37.78,399.64,1576.91,1,8,69.7914
5331,60-23-col-ww-3.tif,36.82,402.41,1747.24,1,8,73.5066
5332,60-23-col-ww-3.tif,38,375.83,1879.29,1,8,68.94
5333,60-23-col-ww-3.tif,38.49,401.60,2049.71,1,8,67.0437
5334,60-23-col-ww-3.tif,37.4,378.48,2187.15,1,8,71.262
5335,60-23-col-ww-3.tif,39.71,397.55,2339.71,1,8,62.3223
5336,60-23-col-ww-3.tif,37.81,380.12,2503.10,1,8,69.6753
5337,60-23-col-ww-3.tif,38.59,387.72,2636.27,1,8,66.6567
5338,60-23-col-ww-3.tif,37.58,398.89,2782.28,1,8,70.5654
5339,60-23-col-ww-3.tif,40.03,396.04,2943.56,1,8,61.0839
5340,60-23-col-ww-3.tif,39.95,392.31,3078.18,1,8,61.3935
5341,60-23-col-ww-3.tif,41.23,385.62,3241.21,1,8,56.4399
5342,60-23-col-ww-3.tif,41.31,387.69,3394.59,1,8,56.1303
5343,60-23-col-ww-3.tif,42.34,386.81,3536.15,1,8,52.1442
5344,60-23-col-ww-3.tif,39.63,398.03,3690.87,1,8,62.6319
5345,60-23-col-ww-3.tif,41.3,394.37,3850.25,1,8,56.169
5346,60-23-col-ww-3.tif,41.21,403.27,4000.47,1,8,56.5173
5347,60-23-col-ww-3.tif,42.17,545.80,82.39,1,8,52.8021
5348,60-23-col-ww-3.tif,37.3,532.38,228.01,1,8,71.649
5349,60-23-col-ww-3.tif,35.73,531.25,391.13,1,8,77.7249
5350,60-23-col-ww-3.tif,36.47,538.05,547.20,1,8,74.8611
5351,60-23-col-ww-3.tif,35.04,525.61,688.49,1,8,80.3952
5352,60-23-col-ww-3.tif,37.36,540.25,853.15,1,8,71.4168
5353,60-23-col-ww-3.tif,37.25,530.33,996.21,1,8,71.8425
5354,60-23-col-ww-3.tif,37.74,549.91,1143.65,1,8,69.9462
5355,60-23-col-ww-3.tif,37.87,543.65,1295.56,1,8,69.4431
5356,60-23-col-ww-3.tif,37.26,549.57,1437.76,1,8,71.8038
5357,60-23-col-ww-3.tif,38.43,532.09,1575.22,1,8,67.2759
5358,60-23-col-ww-3.tif,38.73,545.57,1726.20,1,8,66.1149
5359,60-23-col-ww-3.tif,37.86,543.86,1903.16,1,8,69.4818
5360,60-23-col-ww-3.tif,39.01,540.39,2039.55,1,8,65.0313
5361,60-23-col-ww-3.tif,42.57,544.98,2200.74,1,8,51.2541
5362,60-23-col-ww-3.tif,40.34,550.60,2344.86,1,8,59.8842
5363,60-23-col-ww-3.tif,38.52,532.34,2488.24,1,8,66.9276
5364,60-23-col-ww-3.tif,38.17,528.88,2629.09,1,8,68.2821
5365,60-23-col-ww-3.tif,39.91,530.00,2793.74,1,8,61.5483
5366,60-23-col-ww-3.tif,38.4,534.69,2935.21,1,8,67.392
5367,60-23-col-ww-3.tif,42.16,538.43,3092.27,1,8,52.8408
5368,60-23-col-ww-3.tif,41.17,549.09,3240.16,1,8,56.6721
5369,60-23-col-ww-3.tif,42.82,554.33,3403.14,1,8,50.2866
5370,60-23-col-ww-3.tif,42.76,544.41,3545.04,1,8,50.5188
5371,60-23-col-ww-3.tif,42.28,538.72,3694.89,1,8,52.3764
5372,60-23-col-ww-3.tif,42.59,539.41,3827.19,1,8,51.1767
5373,60-23-col-ww-3.tif,42.77,537.19,3988.86,1,8,50.4801
5374,60-23-col-ww-3.tif,38.55,699.26,94.10,1,8,66.8115
5375,60-23-col-ww-3.tif,36.96,682.62,233.13,1,8,72.9648
5376,60-23-col-ww-3.tif,37.64,684.38,375.58,1,8,70.3332
5377,60-23-col-ww-3.tif,37.5,681.90,526.43,1,8,70.875
5378,60-23-col-ww-3.tif,37.37,698.73,683.98,1,8,71.3781
5379,60-23-col-ww-3.tif,36.6,694.52,827.17,1,8,74.358
5380,60-23-col-ww-3.tif,35.88,700.26,982.07,1,8,77.1444
5381,60-23-col-ww-3.tif,37.11,700.35,1132.97,1,8,72.3843
5382,60-23-col-ww-3.tif,39.39,674.39,1303.81,1,8,63.5607
5383,60-23-col-ww-3.tif,37.15,686.76,1439.57,1,8,72.2295
5384,60-23-col-ww-3.tif,38.69,679.74,1577.22,1,8,66.2697
5385,60-23-col-ww-3.tif,38.22,694.09,1733.95,1,8,68.0886
5386,60-23-col-ww-3.tif,37.52,698.78,1888.57,1,8,70.7976
5387,60-23-col-ww-3.tif,38.33,694.54,2031.45,1,8,67.6629
5388,60-23-col-ww-3.tif,40.05,679.05,2204.39,1,8,61.0065
5389,60-23-col-ww-3.tif,39.8,682.16,2324.37,1,8,61.974
5390,60-23-col-ww-3.tif,38.02,697.69,2492.34,1,8,68.8626
5391,60-23-col-ww-3.tif,38.28,680.68,2646.07,1,8,67.8564
5392,60-23-col-ww-3.tif,39.57,703.17,2793.55,1,8,62.8641
5393,60-23-col-ww-3.tif,39.54,702.80,2938.30,1,8,62.9802
5394,60-23-col-ww-3.tif,41.96,673.12,3081.21,1,8,53.6148
5395,60-23-col-ww-3.tif,42.24,698.99,3253.09,1,8,52.5312
5396,60-23-col-ww-3.tif,41.13,681.34,3390.82,1,8,56.8269
5397,60-23-col-ww-3.tif,40.9,681.46,3542.28,1,8,57.717
5398,60-23-col-ww-3.tif,40.13,684.54,3684.56,1,8,60.6969
5399,60-23-col-ww-3.tif,41.77,679.50,3830.51,1,8,54.3501
5400,60-23-col-ww-3.tif,40.61,678.82,3977.82,1,8,58.8393
5401,60-23-col-ww-3.tif,39.21,845.14,77.01,1,8,64.2573
5402,60-23-col-ww-3.tif,34.11,824.00,229.87,1,8,83.9943
5403,60-23-col-ww-3.tif,38,830.05,398.76,1,8,68.94
5404,60-23-col-ww-3.tif,37.69,845.32,540.59,1,8,70.1397
5405,60-23-col-ww-3.tif,36.68,834.68,689.97,1,8,74.0484
5406,60-23-col-ww-3.tif,35.87,835.10,836.35,1,8,77.1831
5407,60-23-col-ww-3.tif,38.3,853.74,987.02,1,8,67.779
5408,60-23-col-ww-3.tif,36.36,837.79,1126.99,1,8,75.2868
5409,60-23-col-ww-3.tif,37.42,846.15,1277.03,1,8,71.1846
5410,60-23-col-ww-3.tif,37.66,830.74,1446.58,1,8,70.2558
5411,60-23-col-ww-3.tif,38.99,841.62,1577.14,1,8,65.1087
5412,60-23-col-ww-3.tif,38.59,838.62,1739.62,1,8,66.6567
5413,60-23-col-ww-3.tif,37.25,837.77,1885.18,1,8,71.8425
5414,60-23-col-ww-3.tif,37.96,846.20,2030.57,1,8,69.0948
5415,60-23-col-ww-3.tif,38.31,843.04,2199.20,1,8,67.7403
5416,60-23-col-ww-3.tif,37.51,849.51,2347.05,1,8,70.8363
5417,60-23-col-ww-3.tif,38.16,850.44,2499.22,1,8,68.3208
5418,60-23-col-ww-3.tif,37.57,842.56,2640.01,1,8,70.6041
5419,60-23-col-ww-3.tif,38.11,841.13,2778.74,1,8,68.5143
5420,60-23-col-ww-3.tif,38.58,849.20,2936.05,1,8,66.6954
5421,60-23-col-ww-3.tif,39.42,826.68,3075.06,1,8,63.4446
5422,60-23-col-ww-3.tif,40.47,841.30,3229.01,1,8,59.3811
5423,60-23-col-ww-3.tif,40.34,849.24,3378.45,1,8,59.8842
5424,60-23-col-ww-3.tif,40.65,845.98,3555.62,1,8,58.6845
5425,60-23-col-ww-3.tif,39.97,831.78,3685.78,1,8,61.3161
5426,60-23-col-ww-3.tif,39.92,840.80,3830.42,1,8,61.5096
5427,60-23-col-ww-3.tif,39.19,852.45,3996.13,1,8,64.3347
5428,60-23-col-ww-3.tif,36.5,977.10,96.99,1,8,74.745
5429,60-23-col-ww-3.tif,35.39,991.11,235.37,1,8,79.0407
5430,60-23-col-ww-3.tif,35.64,998.38,380.04,1,8,78.0732
5431,60-23-col-ww-3.tif,37.49,982.69,542.44,1,8,70.9137
5432,60-23-col-ww-3.tif,36.74,979.14,685.63,1,8,73.8162
5433,60-23-col-ww-3.tif,36.99,985.52,843.85,1,8,72.8487
