"","experiment","plant","das","angle","count"
"2135","9","9","12",38,1.41621840000153
"2136","9","9","12",40,1.12788760662079
"2137","9","9","12",42,1.16398048400879
"2138","9","9","12",44,1.67964828014374
"2139","9","9","12",46,0.867716252803802
"2140","9","9","12",48,0.837867081165314
"2141","9","9","12",50,0.437420815229416
"2142","9","9","12",52,0.800569295883179
"2143","9","9","12",54,0.697562456130981
"2144","9","9","12",56,0.745121240615845
"2145","9","9","12",58,0.535305798053741
"2146","9","9","12",60,0.554463803768158
"2147","9","9","12",62,0.697315871715546
"2148","9","9","12",64,0.83188134431839
"2149","9","9","12",66,0.574326157569885
"2150","9","9","12",68,0.331474035978317
"2151","9","9","12",70,0.680782079696655
"2152","9","9","12",72,0.85122549533844
"2153","9","9","12",74,0.701716721057892
"2154","9","9","12",76,0.775446832180023
"2155","9","9","12",78,0.436162889003754
"2156","9","9","12",80,0.292891174554825
"2157","9","9","12",82,0.601993978023529
"2158","9","9","12",84,0.997739851474762
"2159","9","9","12",86,0.492544829845428
"2160","9","9","12",88,0.905410349369049
"2161","9","9","13",90,0.476218461990356
"2162","9","9","13",88,0.731272280216217
"2163","9","9","13",86,0.702354252338409
"2164","9","9","13",84,0.572320282459259
"2165","9","9","13",82,0.663642346858978
"2166","9","9","13",80,0.892478287220001
"2167","9","9","13",78,0.637779295444489
"2168","9","9","13",76,0.48750177025795
"2169","9","9","13",74,0.44001117348671
"2170","9","9","13",72,0.600364029407501
"2171","9","9","13",70,0.667149484157562
"2172","9","9","13",68,0.700080156326294
"2173","9","9","13",66,0.876064419746399
"2174","9","9","13",64,0.416365474462509
"2175","9","9","13",62,0.512714207172394
"2176","9","9","13",60,0.406752079725266
"2177","9","9","13",58,0.534800827503204
"2178","9","9","13",56,0.526493549346924
"2179","9","9","13",54,0.674162685871124
"2180","9","9","13",52,0.441633492708206
"2181","9","9","13",50,0.56811934709549
"2182","9","9","13",48,0.447141021490097
"2183","9","9","13",46,0.471269428730011
"2184","9","9","13",44,0.291823625564575
"2185","9","9","13",42,0.423373222351074
"2186","9","9","13",40,0.335888803005219
"2187","9","9","13",38,0.248314633965492
"2188","9","9","13",36,0.326030313968658
"2189","9","9","13",34,0.540617704391479
"2190","9","9","13",32,0.335607767105103
"2191","9","9","13",30,0.497513800859451
"2192","9","9","13",28,0.669117033481598
"2193","9","9","13",26,0.912937521934509
"2194","9","9","13",24,1.07765221595764
"2195","9","9","13",22,1.34548854827881
"2196","9","9","13",20,1.10957860946655
"2197","9","9","13",18,1.39964127540588
"2198","9","9","13",16,1.5950915813446
"2199","9","9","13",14,1.11717867851257
"2200","9","9","13",12,1.4752060174942
"2201","9","9","13",10,2.02665257453918
"2202","9","9","13",8,1.49550366401672
"2203","9","9","13",6,1.34336125850677
"2204","9","9","13",4,1.56638407707214
"2205","9","9","13",2,2.1294858455658
"2206","9","9","13",1.27222193825778e-13,3.03892016410828
"2207","9","9","13",2,2.04647016525269
"2208","9","9","13",4,1.36541664600372
"2209","9","9","13",6,1.25595152378082
"2210","9","9","13",8,2.23271036148071
"2211","9","9","13",10,2.26258492469788
"2212","9","9","13",12,2.24649477005005
"2213","9","9","13",14,1.75512325763702
"2214","9","9","13",16,2.02980875968933
"2215","9","9","13",18,2.21553421020508
"2216","9","9","13",20,1.81972873210907
"2217","9","9","13",22,2.04348158836365
"2218","9","9","13",24,1.90195322036743
"2219","9","9","13",26,2.02979445457458
"2220","9","9","13",28,2.53396677970886
"2221","9","9","13",30,2.2623507976532
"2222","9","9","13",32,1.86179661750793
"2223","9","9","13",34,1.55850970745087
"2224","9","9","13",36,1.40321886539459
"2225","9","9","13",38,1.62600469589233
"2226","9","9","13",40,1.60174894332886
"2227","9","9","13",42,1.35312032699585
"2228","9","9","13",44,1.37986242771149
"2229","9","9","13",46,1.06370174884796
"2230","9","9","13",48,1.46830022335052
"2231","9","9","13",50,1.24095606803894
"2232","9","9","13",52,1.34641885757446
"2233","9","9","13",54,1.57956564426422
"2234","9","9","13",56,1.13067996501923
"2235","9","9","13",58,1.1785215139389
"2236","9","9","13",60,0.92195725440979
"2237","9","9","13",62,1.03275334835052
"2238","9","9","13",64,0.966329753398895
"2239","9","9","13",66,0.794564068317413
"2240","9","9","13",68,1.07451558113098
"2241","9","9","13",70,0.574921250343323
"2242","9","9","13",72,1.19831514358521
"2243","9","9","13",74,0.521241784095764
"2244","9","9","13",76,1.19806051254272
"2245","9","9","13",78,0.369238883256912
"2246","9","9","13",80,0.634820938110352
"2247","9","9","13",82,0.507407128810883
"2248","9","9","13",84,0.47636878490448
"2249","9","9","13",86,0.601592004299164
"2250","9","9","13",88,0.586080372333527
"2251","9","9","14",90,0.923104345798492
"2252","9","9","14",88,0.68089771270752
"2253","9","9","14",86,0.582198858261108
"2254","9","9","14",84,0.554199039936066
"2255","9","9","14",82,0.408152520656586
"2256","9","9","14",80,0.560216128826141
"2257","9","9","14",78,0.563457787036896
"2258","9","9","14",76,0.771464884281158
"2259","9","9","14",74,0.918201863765717
"2260","9","9","14",72,0.719090044498444
"2261","9","9","14",70,0.911622643470764
"2262","9","9","14",68,0.462441563606262
"2263","9","9","14",66,0.505249500274658
"2264","9","9","14",64,0.481881260871887
"2265","9","9","14",62,0.198199912905693
"2266","9","9","14",60,0.420094758272171
"2267","9","9","14",58,0.428855687379837
"2268","9","9","14",56,0.302036345005035
"2269","9","9","14",54,0.378478646278381
"2270","9","9","14",52,0.191210106015205
"2271","9","9","14",50,0.366333842277527
"2272","9","9","14",48,0.480242818593979
"2273","9","9","14",46,0.802752256393433
"2274","9","9","14",44,0.397357881069183
"2275","9","9","14",42,0.372337281703949
"2276","9","9","14",40,0.315111666917801
"2277","9","9","14",38,0.346306711435318
"2278","9","9","14",36,0.303534090518951
"2279","9","9","14",34,0.39563837647438
"2280","9","9","14",32,0.40353661775589
"2281","9","9","14",30,0.373162657022476
"2282","9","9","14",28,0.546330451965332
"2283","9","9","14",26,0.886328876018524
"2284","9","9","14",24,0.856890559196472
"2285","9","9","14",22,0.8260777592659
"2286","9","9","14",20,0.736698567867279
"2287","9","9","14",18,0.799325525760651
"2288","9","9","14",16,0.843221187591553
"2289","9","9","14",14,1.98205435276031
"2290","9","9","14",12,1.11957859992981
"2291","9","9","14",10,1.57879400253296
"2292","9","9","14",8,1.26064872741699
"2293","9","9","14",6,1.80662453174591
"2294","9","9","14",4,1.78251028060913
"2295","9","9","14",2,1.3372722864151
"2296","9","9","14",1.27222193825778e-13,2.74897313117981
"2297","9","9","14",2,1.87094235420227
"2298","9","9","14",4,2.30591106414795
"2299","9","9","14",6,1.95445787906647
"2300","9","9","14",8,2.35813522338867
"2301","9","9","14",10,2.47882294654846
"2302","9","9","14",12,3.00047278404236
"2303","9","9","14",14,2.03949880599976
"2304","9","9","14",16,2.99758696556091
"2305","9","9","14",18,1.77103555202484
"2306","9","9","14",20,1.68285822868347
"2307","9","9","14",22,1.90077519416809
"2308","9","9","14",24,1.7340213060379
"2309","9","9","14",26,1.44971311092377
"2310","9","9","14",28,1.74505043029785
"2311","9","9","14",30,1.48911678791046
"2312","9","9","14",32,1.68546843528748
"2313","9","9","14",34,1.64454650878906
"2314","9","9","14",36,1.50361263751984
"2315","9","9","14",38,1.04541146755219
"2316","9","9","14",40,1.51807248592377
"2317","9","9","14",42,1.4559645652771
"2318","9","9","14",44,1.95458543300629
"2319","9","9","14",46,1.96780300140381
"2320","9","9","14",48,1.3093159198761
"2321","9","9","14",50,0.994746685028076
"2322","9","9","14",52,1.31666243076324
"2323","9","9","14",54,1.27613520622253
"2324","9","9","14",56,1.09218192100525
"2325","9","9","14",58,1.31667602062225
"2326","9","9","14",60,1.11247432231903
"2327","9","9","14",62,1.18903243541718
"2328","9","9","14",64,1.45799124240875
"2329","9","9","14",66,1.12328040599823
"2330","9","9","14",68,1.05724859237671
"2331","9","9","14",70,1.0709263086319
"2332","9","9","14",72,1.21620309352875
"2333","9","9","14",74,1.11061346530914
"2334","9","9","14",76,0.982818305492401
"2335","9","9","14",78,0.743881642818451
"2336","9","9","14",80,0.679496884346008
"2337","9","9","14",82,0.71543425321579
"2338","9","9","14",84,0.803812801837921
"2339","9","9","14",86,0.626869142055511
"2340","9","9","14",88,0.621638894081116
"2341","9","9","15",90,0.739919126033783
"2342","9","9","15",88,0.601093053817749
"2343","9","9","15",86,0.861109495162964
"2344","9","9","15",84,0.851990163326263
"2345","9","9","15",82,0.917078852653503
"2346","9","9","15",80,0.914451241493225
"2347","9","9","15",78,1.13510131835938
"2348","9","9","15",76,0.866031229496002
"2349","9","9","15",74,0.926767647266388
"2350","9","9","15",72,0.735788822174072
"2351","9","9","15",70,0.720601260662079
"2352","9","9","15",68,0.674886643886566
"2353","9","9","15",66,0.714829802513123
"2354","9","9","15",64,0.658555209636688
"2355","9","9","15",62,0.552222609519958
"2356","9","9","15",60,0.517725050449371
"2357","9","9","15",58,0.404041171073914
"2358","9","9","15",56,0.477383553981781
"2359","9","9","15",54,0.489378213882446
"2360","9","9","15",52,0.352620929479599
"2361","9","9","15",50,0.549627363681793
"2362","9","9","15",48,0.396804720163345
"2363","9","9","15",46,0.63502424955368
"2364","9","9","15",44,0.510584712028503
"2365","9","9","15",42,0.564803004264832
"2366","9","9","15",40,0.387045294046402
"2367","9","9","15",38,0.411531895399094
"2368","9","9","15",36,0.350487798452377
"2369","9","9","15",34,0.565870940685272
"2370","9","9","15",32,0.284000366926193
"2371","9","9","15",30,0.450988709926605
"2372","9","9","15",28,0.488571226596832
"2373","9","9","15",26,0.459510505199432
"2374","9","9","15",24,0.539090037345886
"2375","9","9","15",22,0.606987297534943
"2376","9","9","15",20,0.612266778945923
"2377","9","9","15",18,0.79475474357605
"2378","9","9","15",16,0.844754815101624
"2379","9","9","15",14,0.82743513584137
"2380","9","9","15",12,0.978894710540771
"2381","9","9","15",10,1.22213816642761
"2382","9","9","15",8,1.06806552410126
"2383","9","9","15",6,1.34411692619324
"2384","9","9","15",4,1.40001058578491
"2385","9","9","15",2,1.46541488170624
"2386","9","9","15",1.27222193825778e-13,2.22557044029236
"2387","9","9","15",2,1.66872203350067
"2388","9","9","15",4,1.98356449604034
"2389","9","9","15",6,1.5840038061142
"2390","9","9","15",8,2.03644490242004
"2391","9","9","15",10,1.64181804656982
"2392","9","9","15",12,2.38672518730164
"2393","9","9","15",14,2.17988133430481
"2394","9","9","15",16,2.7757134437561
"2395","9","9","15",18,1.61405026912689
"2396","9","9","15",20,1.98842525482178
"2397","9","9","15",22,1.66479790210724
"2398","9","9","15",24,1.59072411060333
"2399","9","9","15",26,1.54605042934418
"2400","9","9","15",28,1.45095431804657
"2401","9","9","15",30,1.53667891025543
"2402","9","9","15",32,1.78882241249084
"2403","9","9","15",34,1.50216805934906
"2404","9","9","15",36,1.22614860534668
"2405","9","9","15",38,1.31500971317291
"2406","9","9","15",40,1.28865897655487
"2407","9","9","15",42,1.27135860919952
"2408","9","9","15",44,1.29755032062531
"2409","9","9","15",46,1.19733083248138
"2410","9","9","15",48,1.27693331241608
"2411","9","9","15",50,1.10950696468353
"2412","9","9","15",52,1.36387979984283
"2413","9","9","15",54,1.59247624874115
"2414","9","9","15",56,1.21363806724548
"2415","9","9","15",58,1.37730312347412
"2416","9","9","15",60,1.47757303714752
"2417","9","9","15",62,1.56030797958374
"2418","9","9","15",64,1.77987575531006
"2419","9","9","15",66,1.59246551990509
"2420","9","9","15",68,1.53213560581207
"2421","9","9","15",70,1.46965539455414
"2422","9","9","15",72,1.48984444141388
"2423","9","9","15",74,1.32583153247833
"2424","9","9","15",76,1.36421680450439
"2425","9","9","15",78,1.38733673095703
"2426","9","9","15",80,1.11246800422668
"2427","9","9","15",82,0.620725154876709
"2428","9","9","15",84,0.883063793182373
"2429","9","9","15",86,1.00430572032928
"2430","9","9","15",88,0.834929049015045
"2431","9","9","16",90,1.31594347953796
"2432","9","9","16",88,0.85648250579834
"2433","9","9","16",86,0.892156958580017
"2434","9","9","16",84,0.537249326705933
"2435","9","9","16",82,0.98923534154892
"2436","9","9","16",80,0.753887474536896
"2437","9","9","16",78,0.74391371011734
"2438","9","9","16",76,0.670689880847931
"2439","9","9","16",74,0.61477530002594
"2440","9","9","16",72,0.567333340644836
"2441","9","9","16",70,0.736903488636017
"2442","9","9","16",68,0.753484010696411
"2443","9","9","16",66,0.770183145999908
"2444","9","9","16",64,0.648168981075287
"2445","9","9","16",62,0.992424488067627
"2446","9","9","16",60,0.661092519760132
"2447","9","9","16",58,0.778231620788574
"2448","9","9","16",56,0.730159044265747
"2449","9","9","16",54,0.763086676597595
"2450","9","9","16",52,0.596502840518951
"2451","9","9","16",50,0.685301184654236
"2452","9","9","16",48,0.803500950336456
"2453","9","9","16",46,0.825128793716431
"2454","9","9","16",44,0.639050841331482
"2455","9","9","16",42,0.616091072559357
"2456","9","9","16",40,0.548800051212311
"2457","9","9","16",38,0.504017412662506
"2458","9","9","16",36,0.436838716268539
"2459","9","9","16",34,0.506930112838745
"2460","9","9","16",32,0.453061819076538
"2461","9","9","16",30,0.527225255966187
"2462","9","9","16",28,0.406325578689575
"2463","9","9","16",26,0.41725966334343
"2464","9","9","16",24,0.438753247261047
"2465","9","9","16",22,0.619485557079315
"2466","9","9","16",20,0.457682073116302
"2467","9","9","16",18,0.955636322498322
"2468","9","9","16",16,0.566367268562317
"2469","9","9","16",14,0.999201953411102
"2470","9","9","16",12,0.858503818511963
"2471","9","9","16",10,1.16821157932281
"2472","9","9","16",8,0.818509876728058
"2473","9","9","16",6,1.22879469394684
"2474","9","9","16",4,0.997026801109314
"2475","9","9","16",2,1.32873690128326
"2476","9","9","16",1.27222193825778e-13,1.96900057792664
"2477","9","9","16",2,1.18436527252197
"2478","9","9","16",4,1.73235845565796
"2479","9","9","16",6,1.21818208694458
"2480","9","9","16",8,1.9664705991745
"2481","9","9","16",10,1.73854970932007
"2482","9","9","16",12,1.92224037647247
"2483","9","9","16",14,1.42520844936371
"2484","9","9","16",16,1.60156917572021
"2485","9","9","16",18,1.40143740177155
"2486","9","9","16",20,1.92739033699036
"2487","9","9","16",22,1.40154254436493
"2488","9","9","16",24,1.40565717220306
"2489","9","9","16",26,1.09850180149078
"2490","9","9","16",28,1.04349994659424
"2491","9","9","16",30,1.00984501838684
"2492","9","9","16",32,1.15800321102142
"2493","9","9","16",34,1.33057498931885
"2494","9","9","16",36,1.20592534542084
"2495","9","9","16",38,1.22233784198761
"2496","9","9","16",40,1.26362955570221
"2497","9","9","16",42,1.45127308368683
"2498","9","9","16",44,1.73779165744781
"2499","9","9","16",46,1.62641525268555
"2500","9","9","16",48,1.548912525177
"2501","9","9","16",50,1.44863283634186
"2502","9","9","16",52,1.56756377220154
"2503","9","9","16",54,1.67121291160583
"2504","9","9","16",56,1.67860639095306
"2505","9","9","16",58,1.81810915470123
"2506","9","9","16",60,1.75521433353424
"2507","9","9","16",62,1.80564594268799
"2508","9","9","16",64,1.946852684021
"2509","9","9","16",66,1.95864152908325
"2510","9","9","16",68,1.91495335102081
"2511","9","9","16",70,1.96741199493408
"2512","9","9","16",72,1.98577129840851
"2513","9","9","16",74,1.56475627422333
"2514","9","9","16",76,1.64658164978027
"2515","9","9","16",78,0.977632343769073
"2516","9","9","16",80,1.04690504074097
"2517","9","9","16",82,0.770012259483337
"2518","9","9","16",84,0.896525323390961
"2519","9","9","16",86,0.795162677764893
"2520","9","9","16",88,1.01478004455566
"2521","9","9","17",90,0.966687381267548
"2522","9","9","17",88,0.817148327827454
"2523","9","9","17",86,0.685149312019348
"2524","9","9","17",84,0.674269556999207
"2525","9","9","17",82,0.691230177879333
"2526","9","9","17",80,0.697352051734924
"2527","9","9","17",78,0.960481226444244
"2528","9","9","17",76,0.915625154972076
"2529","9","9","17",74,0.881493151187897
"2530","9","9","17",72,1.04951143264771
"2531","9","9","17",70,1.18112194538116
"2532","9","9","17",68,1.08688414096832
"2533","9","9","17",66,1.20571947097778
"2534","9","9","17",64,1.00072228908539
"2535","9","9","17",62,0.923408627510071
"2536","9","9","17",60,0.947962880134583
"2537","9","9","17",58,0.877358555793762
"2538","9","9","17",56,0.998249113559723
"2539","9","9","17",54,0.903534829616547
"2540","9","9","17",52,0.885695040225983
"2541","9","9","17",50,0.850846350193024
"2542","9","9","17",48,0.789404392242432
"2543","9","9","17",46,0.921538829803467
"2544","9","9","17",44,0.741118967533112
"2545","9","9","17",42,0.770646035671234
"2546","9","9","17",40,0.698735237121582
"2547","9","9","17",38,0.697936356067657
"2548","9","9","17",36,0.745938539505005
"2549","9","9","17",34,0.566052377223969
"2550","9","9","17",32,0.638905048370361
"2551","9","9","17",30,0.638333678245544
"2552","9","9","17",28,0.718992590904236
"2553","9","9","17",26,0.667235195636749
"2554","9","9","17",24,0.70206093788147
"2555","9","9","17",22,0.635774672031403
"2556","9","9","17",20,0.656153678894043
"2557","9","9","17",18,0.662345468997955
"2558","9","9","17",16,0.627225816249847
"2559","9","9","17",14,0.931979537010193
"2560","9","9","17",12,0.988676607608795
"2561","9","9","17",10,1.38379454612732
"2562","9","9","17",8,0.765408158302307
"2563","9","9","17",6,1.08418416976929
"2564","9","9","17",4,1.37072443962097
"2565","9","9","17",2,1.24951374530792
"2566","9","9","17",1.27222193825778e-13,2.19471836090088
"2567","9","9","17",2,1.28055047988892
"2568","9","9","17",4,1.06925821304321
"2569","9","9","17",6,1.3263475894928
"2570","9","9","17",8,1.55697989463806
"2571","9","9","17",10,1.14906024932861
"2572","9","9","17",12,1.66137671470642
"2573","9","9","17",14,1.09438729286194
"2574","9","9","17",16,1.21784293651581
"2575","9","9","17",18,1.05928802490234
"2576","9","9","17",20,1.22255265712738
"2577","9","9","17",22,1.1117856502533
"2578","9","9","17",24,1.66785943508148
"2579","9","9","17",26,1.27414846420288
"2580","9","9","17",28,1.18214619159698
"2581","9","9","17",30,0.97231513261795
"2582","9","9","17",32,0.958629846572876
"2583","9","9","17",34,1.14895808696747
"2584","9","9","17",36,1.36727714538574
"2585","9","9","17",38,1.2166428565979
"2586","9","9","17",40,1.41657900810242
"2587","9","9","17",42,1.25504422187805
"2588","9","9","17",44,1.5821441411972
"2589","9","9","17",46,1.28053712844849
"2590","9","9","17",48,1.6279628276825
"2591","9","9","17",50,1.55705618858337
"2592","9","9","17",52,1.85524761676788
"2593","9","9","17",54,1.6817786693573
"2594","9","9","17",56,1.92213499546051
"2595","9","9","17",58,1.80454432964325
"2596","9","9","17",60,1.97943603992462
"2597","9","9","17",62,1.57152223587036
"2598","9","9","17",64,1.5730185508728
"2599","9","9","17",66,1.43737697601318
"2600","9","9","17",68,1.29002642631531
"2601","9","9","17",70,1.38601553440094
"2602","9","9","17",72,1.18024873733521
"2603","9","9","17",74,1.25208175182343
"2604","9","9","17",76,1.69802761077881
"2605","9","9","17",78,1.27905797958374
"2606","9","9","17",80,1.16459250450134
"2607","9","9","17",82,0.953776061534882
"2608","9","9","17",84,0.919623076915741
"2609","9","9","17",86,0.87184864282608
"2610","9","9","17",88,0.875063538551331
"2611","9","9","18",90,0.768649995326996
"2612","9","9","18",88,0.663166224956512
"2613","9","9","18",86,0.895689725875854
"2614","9","9","18",84,0.604550123214722
"2615","9","9","18",82,0.709133386611938
"2616","9","9","18",80,0.648871779441833
"2617","9","9","18",78,0.872725427150726
"2618","9","9","18",76,0.939060747623444
"2619","9","9","18",74,0.698332011699677
"2620","9","9","18",72,1.01482331752777
"2621","9","9","18",70,1.10855638980865
"2622","9","9","18",68,1.25345921516418
"2623","9","9","18",66,1.31959402561188
"2624","9","9","18",64,1.22146785259247
"2625","9","9","18",62,1.44180250167847
"2626","9","9","18",60,1.29081034660339
"2627","9","9","18",58,1.66459858417511
"2628","9","9","18",56,1.29441130161285
"2629","9","9","18",54,1.22388255596161
"2630","9","9","18",52,1.08895361423492
"2631","9","9","18",50,0.996590495109558
"2632","9","9","18",48,0.95891672372818
"2633","9","9","18",46,1.12436318397522
"2634","9","9","18",44,0.893200933933258
"2635","9","9","18",42,0.946939527988434
"2636","9","9","18",40,0.714314997196198
"2637","9","9","18",38,0.962271690368652
"2638","9","9","18",36,0.888491034507751
"2639","9","9","18",34,0.897117614746094
"2640","9","9","18",32,0.635682761669159
"2641","9","9","18",30,0.697300910949707
"2642","9","9","18",28,0.759019196033478
"2643","9","9","18",26,0.810445547103882
"2644","9","9","18",24,0.71476536989212
"2645","9","9","18",22,0.694728136062622
"2646","9","9","18",20,0.868456661701202
"2647","9","9","18",18,0.813914060592651
"2648","9","9","18",16,0.738186538219452
"2649","9","9","18",14,0.909594833850861
"2650","9","9","18",12,0.823775053024292
"2651","9","9","18",10,0.940134882926941
"2652","9","9","18",8,1.00699520111084
"2653","9","9","18",6,1.14412045478821
"2654","9","9","18",4,1.15893495082855
"2655","9","9","18",2,1.22293984889984
"2656","9","9","18",1.27222193825778e-13,1.54724144935608
"2657","9","9","18",2,1.19646847248077
"2658","9","9","18",4,1.29316782951355
"2659","9","9","18",6,1.25981616973877
"2660","9","9","18",8,1.5708646774292
"2661","9","9","18",10,1.41690766811371
"2662","9","9","18",12,1.70960998535156
"2663","9","9","18",14,1.35466361045837
"2664","9","9","18",16,1.72914004325867
"2665","9","9","18",18,1.25398409366608
"2666","9","9","18",20,1.30068111419678
"2667","9","9","18",22,1.10236525535583
"2668","9","9","18",24,1.14822423458099
"2669","9","9","18",26,1.09013843536377
"2670","9","9","18",28,0.948578715324402
"2671","9","9","18",30,0.919008851051331
"2672","9","9","18",32,1.01555824279785
"2673","9","9","18",34,1.21563935279846
"2674","9","9","18",36,1.31724679470062
"2675","9","9","18",38,1.17949652671814
"2676","9","9","18",40,1.30984222888947
"2677","9","9","18",42,1.21722888946533
"2678","9","9","18",44,1.3537894487381
"2679","9","9","18",46,1.35948872566223
"2680","9","9","18",48,1.27677464485168
"2681","9","9","18",50,1.35778772830963
"2682","9","9","18",52,1.58947134017944
"2683","9","9","18",54,1.66060841083527
"2684","9","9","18",56,1.56727910041809
"2685","9","9","18",58,1.32953131198883
"2686","9","9","18",60,1.44027268886566
"2687","9","9","18",62,1.43263721466064
"2688","9","9","18",64,1.59599459171295
"2689","9","9","18",66,1.20876884460449
"2690","9","9","18",68,1.5042804479599
"2691","9","9","18",70,1.31071674823761
"2692","9","9","18",72,1.44009733200073
"2693","9","9","18",74,1.27336728572845
"2694","9","9","18",76,1.14915537834167
"2695","9","9","18",78,1.01876139640808
"2696","9","9","18",80,1.09210538864136
"2697","9","9","18",82,0.71802544593811
"2698","9","9","18",84,0.738675057888031
"2699","9","9","18",86,0.710605800151825
"2700","9","9","18",88,0.732193648815155
"2701","9","9","19",90,0.810528814792633
"2702","9","9","19",88,0.734886050224304
"2703","9","9","19",86,0.617395520210266
"2704","9","9","19",84,0.532929539680481
"2705","9","9","19",82,0.718141317367554
"2706","9","9","19",80,0.602769911289215
"2707","9","9","19",78,0.783651411533356
"2708","9","9","19",76,0.913936853408813
"2709","9","9","19",74,0.624586462974548
"2710","9","9","19",72,0.806021809577942
"2711","9","9","19",70,0.692721366882324
"2712","9","9","19",68,0.926657199859619
"2713","9","9","19",66,1.14262270927429
"2714","9","9","19",64,1.15192639827728
"2715","9","9","19",62,1.03562545776367
"2716","9","9","19",60,1.18783032894135
"2717","9","9","19",58,1.3823254108429
"2718","9","9","19",56,1.18162393569946
"2719","9","9","19",54,1.03379225730896
"2720","9","9","19",52,0.909802138805389
"2721","9","9","19",50,0.96378892660141
"2722","9","9","19",48,0.995854675769806
"2723","9","9","19",46,1.38035643100739
"2724","9","9","19",44,1.05044054985046
"2725","9","9","19",42,1.31002116203308
"2726","9","9","19",40,0.948881804943085
"2727","9","9","19",38,1.1946884393692
"2728","9","9","19",36,1.0979071855545
"2729","9","9","19",34,1.09435904026031
"2730","9","9","19",32,1.00848686695099
"2731","9","9","19",30,0.899986505508423
"2732","9","9","19",28,0.911838173866272
"2733","9","9","19",26,0.888373911380768
"2734","9","9","19",24,0.934309184551239
"2735","9","9","19",22,0.924902379512787
"2736","9","9","19",20,1.04019260406494
"2737","9","9","19",18,1.04678010940552
"2738","9","9","19",16,1.2420312166214
"2739","9","9","19",14,1.24328219890594
"2740","9","9","19",12,1.07517302036285
"2741","9","9","19",10,0.986246526241302
"2742","9","9","19",8,0.864729106426239
"2743","9","9","19",6,0.867073476314545
"2744","9","9","19",4,1.00445222854614
"2745","9","9","19",2,1.38860547542572
"2746","9","9","19",1.27222193825778e-13,2.72896552085876
"2747","9","9","19",2,1.31500232219696
"2748","9","9","19",4,1.30692708492279
"2749","9","9","19",6,1.09665679931641
"2750","9","9","19",8,1.37879121303558
"2751","9","9","19",10,1.42948150634766
"2752","9","9","19",12,1.92362725734711
"2753","9","9","19",14,1.37803900241852
"2754","9","9","19",16,1.49264001846313
"2755","9","9","19",18,1.22584080696106
"2756","9","9","19",20,1.40685522556305
"2757","9","9","19",22,1.08909237384796
"2758","9","9","19",24,0.963512241840363
"2759","9","9","19",26,1.01531803607941
"2760","9","9","19",28,0.896671772003174
"2761","9","9","19",30,0.829719662666321
"2762","9","9","19",32,0.866908848285675
"2763","9","9","19",34,0.887670338153839
"2764","9","9","19",36,1.12354242801666
"2765","9","9","19",38,1.13054466247559
"2766","9","9","19",40,1.05245733261108
"2767","9","9","19",42,1.1651793718338
"2768","9","9","19",44,1.6340229511261
"2769","9","9","19",46,1.22308397293091
"2770","9","9","19",48,1.35810697078705
"2771","9","9","19",50,1.31041371822357
"2772","9","9","19",52,1.56683969497681
"2773","9","9","19",54,1.75122320652008
"2774","9","9","19",56,1.59385967254639
"2775","9","9","19",58,1.46121060848236
"2776","9","9","19",60,1.37450754642487
"2777","9","9","19",62,1.27589678764343
"2778","9","9","19",64,1.59535479545593
"2779","9","9","19",66,1.323410987854
"2780","9","9","19",68,1.38476300239563
"2781","9","9","19",70,1.1399188041687
"2782","9","9","19",72,1.02110183238983
"2783","9","9","19",74,1.07813501358032
"2784","9","9","19",76,1.22023820877075
"2785","9","9","19",78,1.00153768062592
"2786","9","9","19",80,0.839073657989502
"2787","9","9","19",82,0.880360126495361
"2788","9","9","19",84,0.776738524436951
"2789","9","9","19",86,0.819962620735168
"2790","9","9","19",88,0.514259874820709
"2791","9","9","20",90,0.872896254062653
"2792","9","9","20",88,0.658564150333405
"2793","9","9","20",86,0.69755232334137
"2794","9","9","20",84,0.680684030056
"2795","9","9","20",82,0.731400012969971
"2796","9","9","20",80,0.615322053432465
"2797","9","9","20",78,0.751662492752075
"2798","9","9","20",76,0.834604144096375
"2799","9","9","20",74,0.731219172477722
"2800","9","9","20",72,0.81378710269928
"2801","9","9","20",70,0.778575778007507
"2802","9","9","20",68,0.875974178314209
"2803","9","9","20",66,0.747827172279358
"2804","9","9","20",64,0.860008776187897
"2805","9","9","20",62,0.815188705921173
"2806","9","9","20",60,0.960879623889923
"2807","9","9","20",58,1.13840234279633
"2808","9","9","20",56,1.1655935049057
"2809","9","9","20",54,1.17085659503937
"2810","9","9","20",52,1.1086106300354
"2811","9","9","20",50,1.13711154460907
"2812","9","9","20",48,1.23643457889557
"2813","9","9","20",46,1.45361292362213
"2814","9","9","20",44,1.06886339187622
"2815","9","9","20",42,1.1182062625885
"2816","9","9","20",40,1.10738825798035
"2817","9","9","20",38,1.02070784568787
"2818","9","9","20",36,1.18576657772064
"2819","9","9","20",34,0.99823921918869
"2820","9","9","20",32,0.917119741439819
"2821","9","9","20",30,1.08636701107025
"2822","9","9","20",28,0.89093291759491
"2823","9","9","20",26,0.950896143913269
"2824","9","9","20",24,0.939312696456909
"2825","9","9","20",22,1.03251206874847
"2826","9","9","20",20,0.876415371894836
"2827","9","9","20",18,1.07618701457977
"2828","9","9","20",16,1.04532027244568
"2829","9","9","20",14,1.47083079814911
"2830","9","9","20",12,1.18044435977936
