"","experiment","das","accession","plant","aq","x","y","angle","count"
"907","50","22","col","5","1.tif",0,0,78,0.728860080242157
"908","50","22","col","5","1.tif",0,0,76,0.741871476173401
"909","50","22","col","5","1.tif",0,0,74,0.902667880058289
"910","50","22","col","5","1.tif",0,0,72,0.894190788269043
"911","50","22","col","5","1.tif",0,0,70,0.836304426193237
"912","50","22","col","5","1.tif",0,0,68,0.839388489723206
"913","50","22","col","5","1.tif",0,0,66,1.11583697795868
"914","50","22","col","5","1.tif",0,0,64,1.11401426792145
"915","50","22","col","5","1.tif",0,0,62,1.02960383892059
"916","50","22","col","5","1.tif",0,0,60,1.46830713748932
"917","50","22","col","5","1.tif",0,0,58,1.65208911895752
"918","50","22","col","5","1.tif",0,0,56,1.55490946769714
"919","50","22","col","5","1.tif",0,0,54,1.71349215507507
"920","50","22","col","5","1.tif",0,0,52,2.14279055595398
"921","50","22","col","5","1.tif",0,0,50,2.16345429420471
"922","50","22","col","5","1.tif",0,0,48,1.96953916549683
"923","50","22","col","5","1.tif",0,0,46,1.87316298484802
"924","50","22","col","5","1.tif",0,0,44,1.48830020427704
"925","50","22","col","5","1.tif",0,0,42,1.51344966888428
"926","50","22","col","5","1.tif",0,0,40,1.64641165733337
"927","50","22","col","5","1.tif",0,0,38,1.56396305561066
"928","50","22","col","5","1.tif",0,0,36,1.68587517738342
"929","50","22","col","5","1.tif",0,0,34,1.6225334405899
"930","50","22","col","5","1.tif",0,0,32,1.30652070045471
"931","50","22","col","5","1.tif",0,0,30,1.21528935432434
"932","50","22","col","5","1.tif",0,0,28,1.16335332393646
"933","50","22","col","5","1.tif",0,0,26,1.02466857433319
"934","50","22","col","5","1.tif",0,0,24,1.1230560541153
"935","50","22","col","5","1.tif",0,0,22,0.929786741733551
"936","50","22","col","5","1.tif",0,0,20,0.822610974311829
"937","50","22","col","5","1.tif",0,0,18,0.871714949607849
"938","50","22","col","5","1.tif",0,0,16,0.847759306430817
"939","50","22","col","5","1.tif",0,0,14,0.826916873455048
"940","50","22","col","5","1.tif",0,0,12,0.896406829357147
"941","50","22","col","5","1.tif",0,0,10,0.887648463249207
"942","50","22","col","5","1.tif",0,0,8,1.09788644313812
"943","50","22","col","5","1.tif",0,0,6,1.23645687103271
"944","50","22","col","5","1.tif",0,0,4,1.65218377113342
"945","50","22","col","5","1.tif",0,0,2,1.55017852783203
"946","50","22","col","5","1.tif",0,0,1.27222193825778e-13,1.65247929096222
"947","50","22","col","5","1.tif",0,0,2,1.23121476173401
"948","50","22","col","5","1.tif",0,0,4,0.872717142105103
"949","50","22","col","5","1.tif",0,0,6,0.998332381248474
"950","50","22","col","5","1.tif",0,0,8,0.912970662117004
"951","50","22","col","5","1.tif",0,0,10,0.898082137107849
"952","50","22","col","5","1.tif",0,0,12,0.786515593528748
"953","50","22","col","5","1.tif",0,0,14,0.830766618251801
"954","50","22","col","5","1.tif",0,0,16,0.803105771541595
"955","50","22","col","5","1.tif",0,0,18,0.968656778335571
"956","50","22","col","5","1.tif",0,0,20,1.34839951992035
"957","50","22","col","5","1.tif",0,0,22,1.43691718578339
"958","50","22","col","5","1.tif",0,0,24,1.059943318367
"959","50","22","col","5","1.tif",0,0,26,1.14025735855103
"960","50","22","col","5","1.tif",0,0,28,1.15369069576263
"961","50","22","col","5","1.tif",0,0,30,0.943632125854492
"962","50","22","col","5","1.tif",0,0,32,1.05195021629333
"963","50","22","col","5","1.tif",0,0,34,1.01901662349701
"964","50","22","col","5","1.tif",0,0,36,0.992496073246002
"965","50","22","col","5","1.tif",0,0,38,0.895589172840118
"966","50","22","col","5","1.tif",0,0,40,0.76829731464386
"967","50","22","col","5","1.tif",0,0,42,0.983179271221161
"968","50","22","col","5","1.tif",0,0,44,1.00200164318085
"969","50","22","col","5","1.tif",0,0,46,1.67469584941864
"970","50","22","col","5","1.tif",0,0,48,1.88080906867981
"971","50","22","col","5","1.tif",0,0,50,1.44855964183807
"972","50","22","col","5","1.tif",0,0,52,1.28425967693329
"973","50","22","col","5","1.tif",0,0,54,1.04673516750336
"974","50","22","col","5","1.tif",0,0,56,1.33181917667389
"975","50","22","col","5","1.tif",0,0,58,1.0852884054184
"976","50","22","col","5","1.tif",0,0,60,1.26096904277802
"977","50","22","col","5","1.tif",0,0,62,1.22025120258331
"978","50","22","col","5","1.tif",0,0,64,1.030313372612
"979","50","22","col","5","1.tif",0,0,66,0.89051365852356
"980","50","22","col","5","1.tif",0,0,68,1.00571763515472
"981","50","22","col","5","1.tif",0,0,70,1.03217709064484
"982","50","22","col","5","1.tif",0,0,72,1.01638829708099
"983","50","22","col","5","1.tif",0,0,74,1.00380647182465
"984","50","22","col","5","1.tif",0,0,76,0.783486187458038
"985","50","22","col","5","1.tif",0,0,78,0.754059493541718
"986","50","22","col","5","1.tif",0,0,80,0.764539003372192
"987","50","22","col","5","1.tif",0,0,82,0.714385151863098
"988","50","22","col","5","1.tif",0,0,84,0.567839860916138
"989","50","22","col","5","1.tif",0,0,86,0.587362766265869
"990","50","22","col","5","1.tif",0,0,88,0.467212378978729
"991","50","22","sha","2","1.tif",0,0,90,0.932555019855499
"992","50","22","sha","2","1.tif",0,0,88,0.874222338199615
"993","50","22","sha","2","1.tif",0,0,86,0.945746064186096
"994","50","22","sha","2","1.tif",0,0,84,0.988203644752502
"995","50","22","sha","2","1.tif",0,0,82,1.10734903812408
"996","50","22","sha","2","1.tif",0,0,80,1.16180324554443
"997","50","22","sha","2","1.tif",0,0,78,1.1331981420517
"998","50","22","sha","2","1.tif",0,0,76,1.30301630496979
"999","50","22","sha","2","1.tif",0,0,74,1.46696400642395
"1000","50","22","sha","2","1.tif",0,0,72,1.6627094745636
"1001","50","22","sha","2","1.tif",0,0,70,1.44851160049438
"1002","50","22","sha","2","1.tif",0,0,68,1.45681357383728
"1003","50","22","sha","2","1.tif",0,0,66,1.6210230588913
"1004","50","22","sha","2","1.tif",0,0,64,2.08996558189392
"1005","50","22","sha","2","1.tif",0,0,62,2.54818081855774
"1006","50","22","sha","2","1.tif",0,0,60,2.59867691993713
"1007","50","22","sha","2","1.tif",0,0,58,2.53339385986328
"1008","50","22","sha","2","1.tif",0,0,56,2.40607833862305
"1009","50","22","sha","2","1.tif",0,0,54,2.24201273918152
"1010","50","22","sha","2","1.tif",0,0,52,2.37961268424988
"1011","50","22","sha","2","1.tif",0,0,50,2.17275500297546
"1012","50","22","sha","2","1.tif",0,0,48,1.85112917423248
"1013","50","22","sha","2","1.tif",0,0,46,2.00968456268311
"1014","50","22","sha","2","1.tif",0,0,44,1.7656090259552
"1015","50","22","sha","2","1.tif",0,0,42,1.91510796546936
"1016","50","22","sha","2","1.tif",0,0,40,1.75010693073273
"1017","50","22","sha","2","1.tif",0,0,38,1.36065816879272
"1018","50","22","sha","2","1.tif",0,0,36,1.30536532402039
"1019","50","22","sha","2","1.tif",0,0,34,1.10944509506226
"1020","50","22","sha","2","1.tif",0,0,32,0.892006099224091
"1021","50","22","sha","2","1.tif",0,0,30,0.992621004581451
"1022","50","22","sha","2","1.tif",0,0,28,1.02117049694061
"1023","50","22","sha","2","1.tif",0,0,26,1.10420405864716
"1024","50","22","sha","2","1.tif",0,0,24,1.03892242908478
"1025","50","22","sha","2","1.tif",0,0,22,0.941178500652313
"1026","50","22","sha","2","1.tif",0,0,20,0.949191629886627
"1027","50","22","sha","2","1.tif",0,0,18,1.09511756896973
"1028","50","22","sha","2","1.tif",0,0,16,0.857416927814484
"1029","50","22","sha","2","1.tif",0,0,14,0.910132884979248
"1030","50","22","sha","2","1.tif",0,0,12,0.819996893405914
"1031","50","22","sha","2","1.tif",0,0,10,0.772284150123596
"1032","50","22","sha","2","1.tif",0,0,8,1.29271984100342
"1033","50","22","sha","2","1.tif",0,0,6,1.2517637014389
"1034","50","22","sha","2","1.tif",0,0,4,1.19066965579987
"1035","50","22","sha","2","1.tif",0,0,2,0.894407391548157
"1036","50","22","sha","2","1.tif",0,0,1.27222193825778e-13,0.994697272777557
"1037","50","22","sha","2","1.tif",0,0,2,0.770999729633331
"1038","50","22","sha","2","1.tif",0,0,4,0.726745247840881
"1039","50","22","sha","2","1.tif",0,0,6,0.618217766284943
"1040","50","22","sha","2","1.tif",0,0,8,0.621265470981598
"1041","50","22","sha","2","1.tif",0,0,10,0.608525693416595
"1042","50","22","sha","2","1.tif",0,0,12,0.583049893379211
"1043","50","22","sha","2","1.tif",0,0,14,0.567401230335236
"1044","50","22","sha","2","1.tif",0,0,16,0.700043201446533
"1045","50","22","sha","2","1.tif",0,0,18,0.578169107437134
"1046","50","22","sha","2","1.tif",0,0,20,0.76841539144516
"1047","50","22","sha","2","1.tif",0,0,22,0.895254135131836
"1048","50","22","sha","2","1.tif",0,0,24,0.596231579780579
"1049","50","22","sha","2","1.tif",0,0,26,0.937966048717499
"1050","50","22","sha","2","1.tif",0,0,28,0.864120364189148
"1051","50","22","sha","2","1.tif",0,0,30,0.792416572570801
"1052","50","22","sha","2","1.tif",0,0,32,0.693788707256317
"1053","50","22","sha","2","1.tif",0,0,34,0.819799363613129
"1054","50","22","sha","2","1.tif",0,0,36,0.853949427604675
"1055","50","22","sha","2","1.tif",0,0,38,0.816945314407349
"1056","50","22","sha","2","1.tif",0,0,40,0.979680955410004
"1057","50","22","sha","2","1.tif",0,0,42,0.950328171253204
"1058","50","22","sha","2","1.tif",0,0,44,0.943320751190186
"1059","50","22","sha","2","1.tif",0,0,46,0.94137179851532
"1060","50","22","sha","2","1.tif",0,0,48,0.907612264156342
"1061","50","22","sha","2","1.tif",0,0,50,0.829886734485626
"1062","50","22","sha","2","1.tif",0,0,52,0.758564472198486
"1063","50","22","sha","2","1.tif",0,0,54,0.705938100814819
"1064","50","22","sha","2","1.tif",0,0,56,0.805809617042542
"1065","50","22","sha","2","1.tif",0,0,58,0.806046545505524
"1066","50","22","sha","2","1.tif",0,0,60,0.905753672122955
"1067","50","22","sha","2","1.tif",0,0,62,0.812395930290222
"1068","50","22","sha","2","1.tif",0,0,64,0.784460604190826
"1069","50","22","sha","2","1.tif",0,0,66,0.705966293811798
"1070","50","22","sha","2","1.tif",0,0,68,0.703839480876923
"1071","50","22","sha","2","1.tif",0,0,70,0.780874311923981
"1072","50","22","sha","2","1.tif",0,0,72,0.763028979301453
"1073","50","22","sha","2","1.tif",0,0,74,0.844941854476929
"1074","50","22","sha","2","1.tif",0,0,76,0.995116829872131
"1075","50","22","sha","2","1.tif",0,0,78,0.936584889888763
"1076","50","22","sha","2","1.tif",0,0,80,0.827321529388428
"1077","50","22","sha","2","1.tif",0,0,82,0.828841686248779
"1078","50","22","sha","2","1.tif",0,0,84,0.84235280752182
"1079","50","22","sha","2","1.tif",0,0,86,0.902596116065979
"1080","50","22","sha","2","1.tif",0,0,88,0.765663027763367
"1081","50","22","sha","3","1.tif",0,0,90,1.02147698402405
"1082","50","22","sha","3","1.tif",0,0,88,1.02629375457764
"1083","50","22","sha","3","1.tif",0,0,86,1.06429040431976
"1084","50","22","sha","3","1.tif",0,0,84,1.09944009780884
"1085","50","22","sha","3","1.tif",0,0,82,1.30604994297028
"1086","50","22","sha","3","1.tif",0,0,80,1.22431969642639
"1087","50","22","sha","3","1.tif",0,0,78,1.23631763458252
"1088","50","22","sha","3","1.tif",0,0,76,1.51304864883423
"1089","50","22","sha","3","1.tif",0,0,74,1.6113429069519
"1090","50","22","sha","3","1.tif",0,0,72,1.39843213558197
"1091","50","22","sha","3","1.tif",0,0,70,1.78846430778503
"1092","50","22","sha","3","1.tif",0,0,68,2.24847030639648
"1093","50","22","sha","3","1.tif",0,0,66,1.85315144062042
"1094","50","22","sha","3","1.tif",0,0,64,1.70876932144165
"1095","50","22","sha","3","1.tif",0,0,62,1.25118815898895
"1096","50","22","sha","3","1.tif",0,0,60,1.26151239871979
"1097","50","22","sha","3","1.tif",0,0,58,1.56891679763794
"1098","50","22","sha","3","1.tif",0,0,56,1.5570319890976
"1099","50","22","sha","3","1.tif",0,0,54,1.48204636573792
"1100","50","22","sha","3","1.tif",0,0,52,1.69443130493164
"1101","50","22","sha","3","1.tif",0,0,50,1.72233283519745
"1102","50","22","sha","3","1.tif",0,0,48,2.06875991821289
"1103","50","22","sha","3","1.tif",0,0,46,1.34205269813538
"1104","50","22","sha","3","1.tif",0,0,44,0.899278581142426
"1105","50","22","sha","3","1.tif",0,0,42,1.17857277393341
"1106","50","22","sha","3","1.tif",0,0,40,1.33391332626343
"1107","50","22","sha","3","1.tif",0,0,38,1.29776191711426
"1108","50","22","sha","3","1.tif",0,0,36,1.57945036888123
"1109","50","22","sha","3","1.tif",0,0,34,1.58847796916962
"1110","50","22","sha","3","1.tif",0,0,32,0.953756392002106
"1111","50","22","sha","3","1.tif",0,0,30,0.837201774120331
"1112","50","22","sha","3","1.tif",0,0,28,0.810171663761139
"1113","50","22","sha","3","1.tif",0,0,26,0.766643762588501
"1114","50","22","sha","3","1.tif",0,0,24,0.610138833522797
"1115","50","22","sha","3","1.tif",0,0,22,0.723210215568542
"1116","50","22","sha","3","1.tif",0,0,20,0.702823996543884
"1117","50","22","sha","3","1.tif",0,0,18,0.76130348443985
"1118","50","22","sha","3","1.tif",0,0,16,0.766421139240265
"1119","50","22","sha","3","1.tif",0,0,14,0.857255518436432
"1120","50","22","sha","3","1.tif",0,0,12,0.793331503868103
"1121","50","22","sha","3","1.tif",0,0,10,0.791306257247925
"1122","50","22","sha","3","1.tif",0,0,8,0.748735964298248
"1123","50","22","sha","3","1.tif",0,0,6,0.64507794380188
"1124","50","22","sha","3","1.tif",0,0,4,0.625212430953979
"1125","50","22","sha","3","1.tif",0,0,2,0.493971616029739
"1126","50","22","sha","3","1.tif",0,0,1.27222193825778e-13,0.65741890668869
"1127","50","22","sha","3","1.tif",0,0,2,0.609883844852448
"1128","50","22","sha","3","1.tif",0,0,4,0.579490780830383
"1129","50","22","sha","3","1.tif",0,0,6,0.561855852603912
"1130","50","22","sha","3","1.tif",0,0,8,0.56926703453064
"1131","50","22","sha","3","1.tif",0,0,10,0.750821769237518
"1132","50","22","sha","3","1.tif",0,0,12,0.833741903305054
"1133","50","22","sha","3","1.tif",0,0,14,0.978242814540863
"1134","50","22","sha","3","1.tif",0,0,16,0.968661725521088
"1135","50","22","sha","3","1.tif",0,0,18,0.870095610618591
"1136","50","22","sha","3","1.tif",0,0,20,0.815329313278198
"1137","50","22","sha","3","1.tif",0,0,22,0.93820196390152
"1138","50","22","sha","3","1.tif",0,0,24,0.791245818138123
"1139","50","22","sha","3","1.tif",0,0,26,0.765405654907227
"1140","50","22","sha","3","1.tif",0,0,28,0.977509915828705
"1141","50","22","sha","3","1.tif",0,0,30,1.15612423419952
"1142","50","22","sha","3","1.tif",0,0,32,1.54967021942139
"1143","50","22","sha","3","1.tif",0,0,34,1.54407644271851
"1144","50","22","sha","3","1.tif",0,0,36,1.69937682151794
"1145","50","22","sha","3","1.tif",0,0,38,1.63432860374451
"1146","50","22","sha","3","1.tif",0,0,40,1.39113306999207
"1147","50","22","sha","3","1.tif",0,0,42,1.22275567054749
"1148","50","22","sha","3","1.tif",0,0,44,1.56359708309174
"1149","50","22","sha","3","1.tif",0,0,46,1.47066187858582
"1150","50","22","sha","3","1.tif",0,0,48,1.35817325115204
"1151","50","22","sha","3","1.tif",0,0,50,1.10145771503448
"1152","50","22","sha","3","1.tif",0,0,52,0.907702147960663
"1153","50","22","sha","3","1.tif",0,0,54,1.01435494422913
"1154","50","22","sha","3","1.tif",0,0,56,1.23578119277954
"1155","50","22","sha","3","1.tif",0,0,58,1.14022564888
"1156","50","22","sha","3","1.tif",0,0,60,1.26567661762238
"1157","50","22","sha","3","1.tif",0,0,62,1.05609512329102
"1158","50","22","sha","3","1.tif",0,0,64,1.17637705802917
"1159","50","22","sha","3","1.tif",0,0,66,1.12856650352478
"1160","50","22","sha","3","1.tif",0,0,68,1.20506262779236
"1161","50","22","sha","3","1.tif",0,0,70,1.17067360877991
"1162","50","22","sha","3","1.tif",0,0,72,1.04115104675293
"1163","50","22","sha","3","1.tif",0,0,74,0.831985294818878
"1164","50","22","sha","3","1.tif",0,0,76,0.827583253383636
"1165","50","22","sha","3","1.tif",0,0,78,0.766186356544495
"1166","50","22","sha","3","1.tif",0,0,80,0.78840434551239
"1167","50","22","sha","3","1.tif",0,0,82,0.816303253173828
"1168","50","22","sha","3","1.tif",0,0,84,0.75737190246582
"1169","50","22","sha","3","1.tif",0,0,86,0.810383081436157
"1170","50","22","sha","3","1.tif",0,0,88,0.889430463314056
"1171","50","22","sha","4","2.tif",0,0,90,0.670799553394318
"1172","50","22","sha","4","2.tif",0,0,88,0.567867279052734
"1173","50","22","sha","4","2.tif",0,0,86,0.615563929080963
"1174","50","22","sha","4","2.tif",0,0,84,0.607265830039978
"1175","50","22","sha","4","2.tif",0,0,82,0.686928689479828
"1176","50","22","sha","4","2.tif",0,0,80,0.733382999897003
"1177","50","22","sha","4","2.tif",0,0,78,0.822021245956421
"1178","50","22","sha","4","2.tif",0,0,76,0.900499522686005
"1179","50","22","sha","4","2.tif",0,0,74,0.94006735086441
"1180","50","22","sha","4","2.tif",0,0,72,1.1013857126236
"1181","50","22","sha","4","2.tif",0,0,70,1.19096970558167
"1182","50","22","sha","4","2.tif",0,0,68,1.28667497634888
"1183","50","22","sha","4","2.tif",0,0,66,1.19750082492828
"1184","50","22","sha","4","2.tif",0,0,64,1.22677195072174
"1185","50","22","sha","4","2.tif",0,0,62,1.46698975563049
"1186","50","22","sha","4","2.tif",0,0,60,1.60028731822968
"1187","50","22","sha","4","2.tif",0,0,58,1.58596634864807
"1188","50","22","sha","4","2.tif",0,0,56,1.69270944595337
"1189","50","22","sha","4","2.tif",0,0,54,1.73366475105286
"1190","50","22","sha","4","2.tif",0,0,52,1.51925575733185
"1191","50","22","sha","4","2.tif",0,0,50,0.90403163433075
"1192","50","22","sha","4","2.tif",0,0,48,0.84001749753952
"1193","50","22","sha","4","2.tif",0,0,46,0.938118398189545
"1194","50","22","sha","4","2.tif",0,0,44,0.887905776500702
"1195","50","22","sha","4","2.tif",0,0,42,0.738571405410767
"1196","50","22","sha","4","2.tif",0,0,40,0.733606576919556
"1197","50","22","sha","4","2.tif",0,0,38,0.665737628936768
"1198","50","22","sha","4","2.tif",0,0,36,0.761041939258575
"1199","50","22","sha","4","2.tif",0,0,34,0.823118448257446
"1200","50","22","sha","4","2.tif",0,0,32,0.694999516010284
"1201","50","22","sha","4","2.tif",0,0,30,0.599711537361145
"1202","50","22","sha","4","2.tif",0,0,28,0.666738212108612
"1203","50","22","sha","4","2.tif",0,0,26,0.709067821502686
"1204","50","22","sha","4","2.tif",0,0,24,0.720351874828339
"1205","50","22","sha","4","2.tif",0,0,22,0.82369989156723
"1206","50","22","sha","4","2.tif",0,0,20,0.627652823925018
"1207","50","22","sha","4","2.tif",0,0,18,0.715092182159424
"1208","50","22","sha","4","2.tif",0,0,16,0.667666256427765
"1209","50","22","sha","4","2.tif",0,0,14,0.655337512493134
"1210","50","22","sha","4","2.tif",0,0,12,0.71091616153717
"1211","50","22","sha","4","2.tif",0,0,10,0.789306938648224
"1212","50","22","sha","4","2.tif",0,0,8,0.846007585525513
"1213","50","22","sha","4","2.tif",0,0,6,1.10974395275116
"1214","50","22","sha","4","2.tif",0,0,4,1.13222765922546
"1215","50","22","sha","4","2.tif",0,0,2,1.13397395610809
"1216","50","22","sha","4","2.tif",0,0,1.27222193825778e-13,1.67343962192535
"1217","50","22","sha","4","2.tif",0,0,2,1.05693638324738
"1218","50","22","sha","4","2.tif",0,0,4,1.08776462078094
"1219","50","22","sha","4","2.tif",0,0,6,0.858029842376709
"1220","50","22","sha","4","2.tif",0,0,8,1.2132910490036
"1221","50","22","sha","4","2.tif",0,0,10,1.11805963516235
"1222","50","22","sha","4","2.tif",0,0,12,1.00948178768158
"1223","50","22","sha","4","2.tif",0,0,14,0.961007714271545
"1224","50","22","sha","4","2.tif",0,0,16,0.859302639961243
"1225","50","22","sha","4","2.tif",0,0,18,0.976477324962616
"1226","50","22","sha","4","2.tif",0,0,20,1.06157743930817
"1227","50","22","sha","4","2.tif",0,0,22,0.887035965919495
"1228","50","22","sha","4","2.tif",0,0,24,0.841903984546661
"1229","50","22","sha","4","2.tif",0,0,26,1.31881737709045
"1230","50","22","sha","4","2.tif",0,0,28,1.25555181503296
"1231","50","22","sha","4","2.tif",0,0,30,1.12089133262634
"1232","50","22","sha","4","2.tif",0,0,32,1.66847896575928
"1233","50","22","sha","4","2.tif",0,0,34,1.25271034240723
"1234","50","22","sha","4","2.tif",0,0,36,1.38031625747681
"1235","50","22","sha","4","2.tif",0,0,38,1.90613174438477
"1236","50","22","sha","4","2.tif",0,0,40,1.92417204380035
"1237","50","22","sha","4","2.tif",0,0,42,1.73995506763458
"1238","50","22","sha","4","2.tif",0,0,44,2.08296775817871
"1239","50","22","sha","4","2.tif",0,0,46,1.88776111602783
"1240","50","22","sha","4","2.tif",0,0,48,1.80229151248932
"1241","50","22","sha","4","2.tif",0,0,50,2.11808967590332
"1242","50","22","sha","4","2.tif",0,0,52,1.8428750038147
"1243","50","22","sha","4","2.tif",0,0,54,1.76452779769897
"1244","50","22","sha","4","2.tif",0,0,56,2.08181405067444
"1245","50","22","sha","4","2.tif",0,0,58,1.8433153629303
"1246","50","22","sha","4","2.tif",0,0,60,1.76405167579651
"1247","50","22","sha","4","2.tif",0,0,62,1.543909907341
"1248","50","22","sha","4","2.tif",0,0,64,1.22075498104095
"1249","50","22","sha","4","2.tif",0,0,66,1.2697114944458
"1250","50","22","sha","4","2.tif",0,0,68,1.39148366451263
"1251","50","22","sha","4","2.tif",0,0,70,1.08198428153992
"1252","50","22","sha","4","2.tif",0,0,72,1.02510106563568
"1253","50","22","sha","4","2.tif",0,0,74,0.820640683174133
"1254","50","22","sha","4","2.tif",0,0,76,0.734346210956573
"1255","50","22","sha","4","2.tif",0,0,78,0.860506296157837
"1256","50","22","sha","4","2.tif",0,0,80,0.79991203546524
"1257","50","22","sha","4","2.tif",0,0,82,0.846336543560028
"1258","50","22","sha","4","2.tif",0,0,84,0.765145301818848
"1259","50","22","sha","4","2.tif",0,0,86,0.708955943584442
"1260","50","22","sha","4","2.tif",0,0,88,0.530968606472015
"1261","50","22","sha","5","3.tif",0,0,90,0.588633894920349
"1262","50","22","sha","5","3.tif",0,0,88,0.507441818714142
"1263","50","22","sha","5","3.tif",0,0,86,0.55025190114975
"1264","50","22","sha","5","3.tif",0,0,84,0.549040079116821
"1265","50","22","sha","5","3.tif",0,0,82,0.545506417751312
"1266","50","22","sha","5","3.tif",0,0,80,0.555747866630554
"1267","50","22","sha","5","3.tif",0,0,78,0.757912993431091
"1268","50","22","sha","5","3.tif",0,0,76,0.776385307312012
"1269","50","22","sha","5","3.tif",0,0,74,0.787314534187317
"1270","50","22","sha","5","3.tif",0,0,72,0.96336442232132
"1271","50","22","sha","5","3.tif",0,0,70,1.00980174541473
"1272","50","22","sha","5","3.tif",0,0,68,1.00157034397125
"1273","50","22","sha","5","3.tif",0,0,66,1.2717010974884
"1274","50","22","sha","5","3.tif",0,0,64,1.43393552303314
"1275","50","22","sha","5","3.tif",0,0,62,1.43834888935089
"1276","50","22","sha","5","3.tif",0,0,60,1.62156188488007
"1277","50","22","sha","5","3.tif",0,0,58,1.60587644577026
"1278","50","22","sha","5","3.tif",0,0,56,1.50606751441956
"1279","50","22","sha","5","3.tif",0,0,54,1.6415753364563
"1280","50","22","sha","5","3.tif",0,0,52,2.10237383842468
"1281","50","22","sha","5","3.tif",0,0,50,2.04296135902405
"1282","50","22","sha","5","3.tif",0,0,48,2.3295214176178
"1283","50","22","sha","5","3.tif",0,0,46,2.16655325889587
"1284","50","22","sha","5","3.tif",0,0,44,2.21329426765442
"1285","50","22","sha","5","3.tif",0,0,42,2.4720618724823
"1286","50","22","sha","5","3.tif",0,0,40,2.25846290588379
"1287","50","22","sha","5","3.tif",0,0,38,2.12100100517273
"1288","50","22","sha","5","3.tif",0,0,36,1.69912779331207
"1289","50","22","sha","5","3.tif",0,0,34,1.68697047233582
"1290","50","22","sha","5","3.tif",0,0,32,1.74671006202698
"1291","50","22","sha","5","3.tif",0,0,30,1.70289707183838
"1292","50","22","sha","5","3.tif",0,0,28,1.31188178062439
"1293","50","22","sha","5","3.tif",0,0,26,1.31226682662964
"1294","50","22","sha","5","3.tif",0,0,24,1.41490066051483
"1295","50","22","sha","5","3.tif",0,0,22,1.75883269309998
"1296","50","22","sha","5","3.tif",0,0,20,1.59398150444031
"1297","50","22","sha","5","3.tif",0,0,18,0.985622823238373
"1298","50","22","sha","5","3.tif",0,0,16,0.89188027381897
"1299","50","22","sha","5","3.tif",0,0,14,1.06967186927795
"1300","50","22","sha","5","3.tif",0,0,12,1.15742409229279
"1301","50","22","sha","5","3.tif",0,0,10,0.886664569377899
"1302","50","22","sha","5","3.tif",0,0,8,0.907898545265198
"1303","50","22","sha","5","3.tif",0,0,6,0.724439740180969
"1304","50","22","sha","5","3.tif",0,0,4,0.649060189723969
"1305","50","22","sha","5","3.tif",0,0,2,0.654963314533234
"1306","50","22","sha","5","3.tif",0,0,1.27222193825778e-13,0.726401805877686
"1307","50","22","sha","5","3.tif",0,0,2,0.59673273563385
"1308","50","22","sha","5","3.tif",0,0,4,0.616904199123383
"1309","50","22","sha","5","3.tif",0,0,6,0.511140763759613
"1310","50","22","sha","5","3.tif",0,0,8,0.552188873291016
"1311","50","22","sha","5","3.tif",0,0,10,0.565974414348602
"1312","50","22","sha","5","3.tif",0,0,12,0.526849269866943
"1313","50","22","sha","5","3.tif",0,0,14,0.534237623214722
"1314","50","22","sha","5","3.tif",0,0,16,0.565440595149994
"1315","50","22","sha","5","3.tif",0,0,18,0.643819272518158
"1316","50","22","sha","5","3.tif",0,0,20,0.776614546775818
"1317","50","22","sha","5","3.tif",0,0,22,0.746916353702545
"1318","50","22","sha","5","3.tif",0,0,24,0.731101095676422
"1319","50","22","sha","5","3.tif",0,0,26,0.890127718448639
"1320","50","22","sha","5","3.tif",0,0,28,0.712068736553192
"1321","50","22","sha","5","3.tif",0,0,30,1.02427577972412
"1322","50","22","sha","5","3.tif",0,0,32,1.0123997926712
"1323","50","22","sha","5","3.tif",0,0,34,1.12701725959778
"1324","50","22","sha","5","3.tif",0,0,36,1.17901217937469
"1325","50","22","sha","5","3.tif",0,0,38,1.24649810791016
"1326","50","22","sha","5","3.tif",0,0,40,1.11680054664612
"1327","50","22","sha","5","3.tif",0,0,42,1.1881514787674
"1328","50","22","sha","5","3.tif",0,0,44,1.28649091720581
"1329","50","22","sha","5","3.tif",0,0,46,1.26684200763702
"1330","50","22","sha","5","3.tif",0,0,48,1.10651230812073
"1331","50","22","sha","5","3.tif",0,0,50,1.32763361930847
"1332","50","22","sha","5","3.tif",0,0,52,1.27660143375397
"1333","50","22","sha","5","3.tif",0,0,54,1.21523058414459
"1334","50","22","sha","5","3.tif",0,0,56,1.20968496799469
"1335","50","22","sha","5","3.tif",0,0,58,1.52963328361511
"1336","50","22","sha","5","3.tif",0,0,60,1.37739455699921
"1337","50","22","sha","5","3.tif",0,0,62,1.19349420070648
"1338","50","22","sha","5","3.tif",0,0,64,1.23045861721039
"1339","50","22","sha","5","3.tif",0,0,66,1.29163658618927
"1340","50","22","sha","5","3.tif",0,0,68,1.00908970832825
"1341","50","22","sha","5","3.tif",0,0,70,1.02810764312744
"1342","50","22","sha","5","3.tif",0,0,72,0.848294079303741
"1343","50","22","sha","5","3.tif",0,0,74,0.76527214050293
"1344","50","22","sha","5","3.tif",0,0,76,0.681914925575256
"1345","50","22","sha","5","3.tif",0,0,78,0.66055828332901
"1346","50","22","sha","5","3.tif",0,0,80,0.652586400508881
