image,segment_id,length,direction,start_x,start_y,end_x,end_y,apex_id,intensity,intensity_ratio,diameter,rep_x,rep_y
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,c19be25e-5fd4-4d08-9dd0-8985252f0dec,21.633308,33.6900713224,988,1199,976,1217,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,7e7a7876-03bf-482f-8c66-be0b0cbdbd6d,80.77747,21.8014180988,1062,1206,1092,1281,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,da6dbf7f-fcdc-42d1-9cf7-f853a91eac2d,26.400757,37.3039530995,1100,1211,1116,1232,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,e6919de3-e825-4834-a514-bdf8bfa19c9d,20.615528,67.1663447466,1431,1214,1412,1222,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,fd8d899f-f684-4271-a974-e342a82abea9,21.095022,5.4403283194,1016,1219,1018,1240,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,0f2c86c8-e4fa-4b81-871e-ba9685b2ca45,22.203604,35.8376480885,697,1221,710,1239,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,4df9b21f-0d9a-4d2b-9e0b-9142ea87b44d,27.202942,36.0273634229,1386,1226,1402,1248,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,5350ac24-6c07-4a82-a466-3a9961a1f598,21.095022,31.4295792354,1015,1227,1004,1245,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,d832f4bf-7ec8-4cfb-a6c4-7d2bd28ac742,30.610456,38.3674955155,1398,1229,1417,1253,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,cce496dc-15d3-432c-b459-5ebd2c451c8a,31.257,7.3523714757,1383,1231,1387,1262,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,4ea3d950-81e4-4a01-842f-fb60af3b6ac3,54.571056,13.7816012207,558,1233,571,1286,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,2898ed6a-af53-4d83-b002-5fe3c3d76aad,33.42155,51.0724519676,537,1234,511,1255,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,6168d0ce-ba48-4dd3-b45f-8c00ac6d8c33,52.801514,52.6960576017,701,1240,743,1272,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,193f9fb4-d97a-473c-82b2-35d9c8df28b5,28.84441,33.6900713224,1027,1241,1011,1265,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,de290c19-fcad-4d7b-bd1a-2c4923f356fd,48.76474,15.4612266998,1681,1247,1694,1294,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,b43c09ad-9e76-402f-a4a1-b71b693752d0,19.313208,21.2504936738,597,1252,590,1270,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,077c1e63-001a-4aff-83af-21deeee72aba,30.594116,11.3099456388,510,1254,504,1284,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,081db026-3fc1-425c-8031-6fea18979a1f,30.413813,46.3322064274,1177,1261,1199,1282,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,756f0d5a-83bf-4650-ac25-e4d186479786,32.24903,7.1250081386,1057,1264,1061,1296,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,8a021af6-8aee-4287-9116-e4ddba102c44,17.464249,23.629367966,1424,1264,1431,1280,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,2c2941f8-4471-4d70-9ff3-cf0b575d1dac,34.713108,11.633641964,844,1271,837,1305,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,e0b23cf0-3b99-4137-8cf4-d3850fad0d42,28.635643,24.7751444931,1310,1271,1298,1297,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,cc7052f7-4b7c-4b62-ab09-377bf8092131,25.23886,56.3099380123,748,1275,769,1289,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,ab0c3aad-9dfd-4ccb-b120-52817a54184b,66.52819,42.5633626849,1425,1281,1470,1330,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,e2b7b27d-8838-4ded-9168-8ba74b735dff,33.06055,3.46823414,548,1286,550,1319,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,5891e102-e2bc-4d03-9a8c-a26c29df3f8c,43.68066,15.9454051497,1392,1286,1404,1328,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,dded6ab8-b748-4b1a-8630-d296a7673b2a,14.422205,56.3099366458,579,1287,567,1295,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,bb864f9e-8d33-45ea-8d13-e5d525144025,53.75872,9.6375342059,1694,1291,1703,1344,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,352af4ba-abfe-4f30-a820-70ced61812f7,62.936478,44.3562449944,925,1300,881,1345,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,f6e66f37-5d6d-4a10-9716-96186bf98aef,20.615528,39.0938711069,997,1312,984,1328,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,f94a2776-9d98-4f9b-9c34-4684c9c618b5,106.51291,24.3994294473,1415,1322,1371,1419,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,5d07dec9-a306-49c3-8b02-4dd84e6ce456,17.464249,23.6293665995,867,1325,860,1341,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,7adad447-69da-417b-a86e-91023e64d52c,17.888544,63.4349454676,1437,1328,1453,1336,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,32254429-fb44-4575-b77f-d38cc9233d6f,35.805027,54.0902904566,1454,1331,1483,1352,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,ddfebfac-9c2b-475e-ad6c-ead442175074,28.635643,65.2248648415,692,1346,718,1358,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,85d2a21f-9e6a-44ab-bc0e-06df2c374284,108.706024,39.4006572501,1483,1352,1552,1436,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,7e015727-948b-4436-b806-867c9871695c,57.384666,48.5322909549,844,1353,801,1391,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,a08222bc-bb00-48a1-b598-5e9ab10ddea7,24.207438,51.7098315605,559,1361,540,1376,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,f3ebc964-dc9c-4895-b392-46c9f3937c10,21.587032,13.3924976375,1198,1363,1193,1384,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,26232b2e-929d-478f-a33e-b43449597157,64.070274,34.1861343014,866,1364,830,1417,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,24940810-49af-44a0-b829-7d9a58ef94b3,42.426407,8.1301100896,959,1380,953,1422,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,d96db31c-ccb2-40e8-96df-1a325cd309d0,46.957428,26.565063867,525,1387,504,1429,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,b118226b-6b16-4fda-877e-2ece3a0c179a,98.0612,11.7682786529,806,1405,786,1501,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,246677aa-eb11-4b33-9a05-6eddcd299490,36.891735,57.1714557266,769,1423,738,1443,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,44d702ee-6b1b-4845-839e-566d83539c6d,90.97253,33.3406948524,883,1423,933,1499,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,9ac15caa-a42b-4d5e-9e4b-5f32f1592a53,51.0392,34.6241679933,1168,1434,1139,1476,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,5f79ff96-649b-4570-b5c4-4f16e3fea027,27.45906,56.8886462803,1065,1446,1088,1461,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,754905a7-4bb9-4367-b302-7a3754be3033,42.579338,9.4623248268,957,1450,950,1492,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,f92bc67d-1c09-4aff-a857-1744a714d679,48.754486,25.513870433,761,1451,740,1495,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,3cf0d900-7888-42ab-84c8-0d7bd55793ae,72.00694,62.7232383896,703,1469,639,1502,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,66871812-371e-4161-bc0f-f600bf4d5806,31.112698,44.9999916902,1198,1480,1220,1502,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,83b4897a-f10b-4ecc-b44f-3625879e4a2e,60.00833,23.5746977654,1131,1485,1107,1540,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,f9d60762-577a-4457-9075-d74543df0f8b,29.410883,35.3112030615,1198,1488,1181,1512,-1,-1,-1,-1,-1,-1
