"","experiment","das","phosphorus","plant","aq","x","y","angle","count"
"1426","53","27","high","5","6.tif",0,0,60,0.8916519284
"1427","53","27","high","5","6.tif",0,0,62,0.7945936322
"1428","53","27","high","5","6.tif",0,0,64,0.6434180737
"1429","53","27","high","5","6.tif",0,0,66,0.6222403049
"1430","53","27","high","5","6.tif",0,0,68,0.700084269
"1431","53","27","high","5","6.tif",0,0,70,0.6218249798
"1432","53","27","high","5","6.tif",0,0,72,0.6230453253
"1433","53","27","high","5","6.tif",0,0,74,0.6023022532
"1434","53","27","high","5","6.tif",0,0,76,0.5691928864
"1435","53","27","high","5","6.tif",0,0,78,0.6061636209
"1436","53","27","high","5","6.tif",0,0,80,0.5606544614
"1437","53","27","high","5","6.tif",0,0,82,0.4970091879
"1438","53","27","high","5","6.tif",0,0,84,0.5508872867
"1439","53","27","high","5","6.tif",0,0,86,0.6031338573
"1440","53","27","high","5","6.tif",0,0,88,0.5680354238
"1441","53","27","low","1","1.tif",0,0,90,0.7818667293
"1442","53","27","low","1","1.tif",0,0,88,0.4183869064
"1443","53","27","low","1","1.tif",0,0,86,0.5861273408
"1444","53","27","low","1","1.tif",0,0,84,0.6045787334
"1445","53","27","low","1","1.tif",0,0,82,0.5656542778
"1446","53","27","low","1","1.tif",0,0,80,0.5331308246
"1447","53","27","low","1","1.tif",0,0,78,0.6204211116
"1448","53","27","low","1","1.tif",0,0,76,0.6003672481
"1449","53","27","low","1","1.tif",0,0,74,0.5598185658
"1450","53","27","low","1","1.tif",0,0,72,0.6177033782
"1451","53","27","low","1","1.tif",0,0,70,0.6634169817
"1452","53","27","low","1","1.tif",0,0,68,0.7342631221
"1453","53","27","low","1","1.tif",0,0,66,1.0606350899
"1454","53","27","low","1","1.tif",0,0,64,0.9124704599
"1455","53","27","low","1","1.tif",0,0,62,0.8564551473
"1456","53","27","low","1","1.tif",0,0,60,0.9333042502
"1457","53","27","low","1","1.tif",0,0,58,1.1653015614
"1458","53","27","low","1","1.tif",0,0,56,0.9829840064
"1459","53","27","low","1","1.tif",0,0,54,1.0654398203
"1460","53","27","low","1","1.tif",0,0,52,1.1580402851
"1461","53","27","low","1","1.tif",0,0,50,1.3360430002
"1462","53","27","low","1","1.tif",0,0,48,1.2773884535
"1463","53","27","low","1","1.tif",0,0,46,1.4308681488
"1464","53","27","low","1","1.tif",0,0,44,1.3690500259
"1465","53","27","low","1","1.tif",0,0,42,1.5087754726
"1466","53","27","low","1","1.tif",0,0,40,1.8928445578
"1467","53","27","low","1","1.tif",0,0,38,2.0617873669
"1468","53","27","low","1","1.tif",0,0,36,1.8105483055
"1469","53","27","low","1","1.tif",0,0,34,1.4378817081
"1470","53","27","low","1","1.tif",0,0,32,1.81536448
"1471","53","27","low","1","1.tif",0,0,30,1.9421393871
"1472","53","27","low","1","1.tif",0,0,28,2.0404760838
"1473","53","27","low","1","1.tif",0,0,26,1.6792441607
"1474","53","27","low","1","1.tif",0,0,24,1.3784518242
"1475","53","27","low","1","1.tif",0,0,22,1.6054903269
"1476","53","27","low","1","1.tif",0,0,20,1.4870092869
"1477","53","27","low","1","1.tif",0,0,18,1.7655780315
"1478","53","27","low","1","1.tif",0,0,16,1.6879532337
"1479","53","27","low","1","1.tif",0,0,14,1.3323386908
"1480","53","27","low","1","1.tif",0,0,12,1.3557692766
"1481","53","27","low","1","1.tif",0,0,10,1.3641076088
"1482","53","27","low","1","1.tif",0,0,8,1.5629600286
"1483","53","27","low","1","1.tif",0,0,6,1.9526455402
"1484","53","27","low","1","1.tif",0,0,4,1.8769370317
"1485","53","27","low","1","1.tif",0,0,2,1.7736070156
"1486","53","27","low","1","1.tif",0,0,1.27222193825778e-13,2.416046381
"1487","53","27","low","1","1.tif",0,0,2,1.6915081739
"1488","53","27","low","1","1.tif",0,0,4,1.3315813541
"1489","53","27","low","1","1.tif",0,0,6,1.2661572695
"1490","53","27","low","1","1.tif",0,0,8,1.190479517
"1491","53","27","low","1","1.tif",0,0,10,1.2298586369
"1492","53","27","low","1","1.tif",0,0,12,1.1637760401
"1493","53","27","low","1","1.tif",0,0,14,0.843740046
"1494","53","27","low","1","1.tif",0,0,16,1.0405640602
"1495","53","27","low","1","1.tif",0,0,18,0.9767120481
"1496","53","27","low","1","1.tif",0,0,20,1.0659424067
"1497","53","27","low","1","1.tif",0,0,22,1.2698150873
"1498","53","27","low","1","1.tif",0,0,24,1.3013161421
"1499","53","27","low","1","1.tif",0,0,26,1.461586237
"1500","53","27","low","1","1.tif",0,0,28,1.2320944071
"1501","53","27","low","1","1.tif",0,0,30,0.9831275344
"1502","53","27","low","1","1.tif",0,0,32,0.9761442542
"1503","53","27","low","1","1.tif",0,0,34,0.8927301168
"1504","53","27","low","1","1.tif",0,0,36,0.9219331741
"1505","53","27","low","1","1.tif",0,0,38,1.0507282019
"1506","53","27","low","1","1.tif",0,0,40,1.1852362156
"1507","53","27","low","1","1.tif",0,0,42,1.3420401812
"1508","53","27","low","1","1.tif",0,0,44,1.2103168964
"1509","53","27","low","1","1.tif",0,0,46,1.3388671875
"1510","53","27","low","1","1.tif",0,0,48,1.1796836853
"1511","53","27","low","1","1.tif",0,0,50,0.9710734487
"1512","53","27","low","1","1.tif",0,0,52,0.9224073291
"1513","53","27","low","1","1.tif",0,0,54,0.9115616083
"1514","53","27","low","1","1.tif",0,0,56,0.7841399908
"1515","53","27","low","1","1.tif",0,0,58,0.7034286857
"1516","53","27","low","1","1.tif",0,0,60,0.7193895578
"1517","53","27","low","1","1.tif",0,0,62,0.5975651741
"1518","53","27","low","1","1.tif",0,0,64,0.5441439152
"1519","53","27","low","1","1.tif",0,0,66,0.7574499846
"1520","53","27","low","1","1.tif",0,0,68,0.7293482423
"1521","53","27","low","1","1.tif",0,0,70,0.7182353139
"1522","53","27","low","1","1.tif",0,0,72,0.6144173741
"1523","53","27","low","1","1.tif",0,0,74,0.5783872008
"1524","53","27","low","1","1.tif",0,0,76,0.6532281041
"1525","53","27","low","1","1.tif",0,0,78,0.5960051417
"1526","53","27","low","1","1.tif",0,0,80,0.6411079168
"1527","53","27","low","1","1.tif",0,0,82,0.4423370063
"1528","53","27","low","1","1.tif",0,0,84,0.3898037672
"1529","53","27","low","1","1.tif",0,0,86,0.4868116379
"1530","53","27","low","1","1.tif",0,0,88,0.5115484595
"1531","53","27","low","2","2.tif",0,0,90,0.9465036392
"1532","53","27","low","2","2.tif",0,0,88,0.6147760153
"1533","53","27","low","2","2.tif",0,0,86,0.5853568316
"1534","53","27","low","2","2.tif",0,0,84,0.6041080356
"1535","53","27","low","2","2.tif",0,0,82,0.6119942665
"1536","53","27","low","2","2.tif",0,0,80,0.6902908683
"1537","53","27","low","2","2.tif",0,0,78,0.774992764
"1538","53","27","low","2","2.tif",0,0,76,0.7024898529
"1539","53","27","low","2","2.tif",0,0,74,0.7924486995
"1540","53","27","low","2","2.tif",0,0,72,0.8867927194
"1541","53","27","low","2","2.tif",0,0,70,1.0101567507
"1542","53","27","low","2","2.tif",0,0,68,1.198243618
"1543","53","27","low","2","2.tif",0,0,66,1.2227520943
"1544","53","27","low","2","2.tif",0,0,64,1.136656642
"1545","53","27","low","2","2.tif",0,0,62,1.4796169996
"1546","53","27","low","2","2.tif",0,0,60,1.4331918955
"1547","53","27","low","2","2.tif",0,0,58,1.1920051575
"1548","53","27","low","2","2.tif",0,0,56,1.1243623495
"1549","53","27","low","2","2.tif",0,0,54,1.4430309534
"1550","53","27","low","2","2.tif",0,0,52,1.2604717016
"1551","53","27","low","2","2.tif",0,0,50,1.0526652336
"1552","53","27","low","2","2.tif",0,0,48,1.0079222918
"1553","53","27","low","2","2.tif",0,0,46,1.284072876
"1554","53","27","low","2","2.tif",0,0,44,1.5598790646
"1555","53","27","low","2","2.tif",0,0,42,1.3794440031
"1556","53","27","low","2","2.tif",0,0,40,1.1340788603
"1557","53","27","low","2","2.tif",0,0,38,1.1963580847
"1558","53","27","low","2","2.tif",0,0,36,1.0534386635
"1559","53","27","low","2","2.tif",0,0,34,1.2080669403
"1560","53","27","low","2","2.tif",0,0,32,1.1419326067
"1561","53","27","low","2","2.tif",0,0,30,0.9118428826
"1562","53","27","low","2","2.tif",0,0,28,0.7636554241
"1563","53","27","low","2","2.tif",0,0,26,0.8579102159
"1564","53","27","low","2","2.tif",0,0,24,0.8712974191
"1565","53","27","low","2","2.tif",0,0,22,0.9617112279
"1566","53","27","low","2","2.tif",0,0,20,1.1464179754
"1567","53","27","low","2","2.tif",0,0,18,1.259200573
"1568","53","27","low","2","2.tif",0,0,16,1.3897043467
"1569","53","27","low","2","2.tif",0,0,14,1.3339437246
"1570","53","27","low","2","2.tif",0,0,12,1.5708116293
"1571","53","27","low","2","2.tif",0,0,10,1.6681475639
"1572","53","27","low","2","2.tif",0,0,8,1.2836453915
"1573","53","27","low","2","2.tif",0,0,6,0.9880714417
"1574","53","27","low","2","2.tif",0,0,4,1.0357334614
"1575","53","27","low","2","2.tif",0,0,2,1.3000006676
"1576","53","27","low","2","2.tif",0,0,1.27222193825778e-13,1.3595579863
"1577","53","27","low","2","2.tif",0,0,2,1.1347812414
"1578","53","27","low","2","2.tif",0,0,4,1.2106336355
"1579","53","27","low","2","2.tif",0,0,6,1.2298408747
"1580","53","27","low","2","2.tif",0,0,8,0.9490727782
"1581","53","27","low","2","2.tif",0,0,10,1.1760129929
"1582","53","27","low","2","2.tif",0,0,12,1.4174304008
"1583","53","27","low","2","2.tif",0,0,14,1.816660285
"1584","53","27","low","2","2.tif",0,0,16,1.6141207218
"1585","53","27","low","2","2.tif",0,0,18,1.5957382917
"1586","53","27","low","2","2.tif",0,0,20,1.5428397655
"1587","53","27","low","2","2.tif",0,0,22,1.1736792326
"1588","53","27","low","2","2.tif",0,0,24,1.108897686
"1589","53","27","low","2","2.tif",0,0,26,1.1874457598
"1590","53","27","low","2","2.tif",0,0,28,1.2008342743
"1591","53","27","low","2","2.tif",0,0,30,0.9575224519
"1592","53","27","low","2","2.tif",0,0,32,1.1288232803
"1593","53","27","low","2","2.tif",0,0,34,1.0764251947
"1594","53","27","low","2","2.tif",0,0,36,1.1721667051
"1595","53","27","low","2","2.tif",0,0,38,1.303298831
"1596","53","27","low","2","2.tif",0,0,40,1.4347292185
"1597","53","27","low","2","2.tif",0,0,42,1.3810533285
"1598","53","27","low","2","2.tif",0,0,44,1.0606966019
"1599","53","27","low","2","2.tif",0,0,46,1.0774639845
"1600","53","27","low","2","2.tif",0,0,48,0.9938795567
"1601","53","27","low","2","2.tif",0,0,50,1.2061998844
"1602","53","27","low","2","2.tif",0,0,52,1.2291394472
"1603","53","27","low","2","2.tif",0,0,54,1.1825573444
"1604","53","27","low","2","2.tif",0,0,56,1.0923885107
"1605","53","27","low","2","2.tif",0,0,58,1.2036954165
"1606","53","27","low","2","2.tif",0,0,60,1.326150775
"1607","53","27","low","2","2.tif",0,0,62,1.5788872242
"1608","53","27","low","2","2.tif",0,0,64,1.2126746178
"1609","53","27","low","2","2.tif",0,0,66,0.9713116884
"1610","53","27","low","2","2.tif",0,0,68,0.7953768969
"1611","53","27","low","2","2.tif",0,0,70,0.6937280297
"1612","53","27","low","2","2.tif",0,0,72,0.7549769282
"1613","53","27","low","2","2.tif",0,0,74,0.7380769849
"1614","53","27","low","2","2.tif",0,0,76,0.7112628818
"1615","53","27","low","2","2.tif",0,0,78,0.862395227
"1616","53","27","low","2","2.tif",0,0,80,0.8771060109
"1617","53","27","low","2","2.tif",0,0,82,0.8452376723
"1618","53","27","low","2","2.tif",0,0,84,0.8936308026
"1619","53","27","low","2","2.tif",0,0,86,0.7236856222
"1620","53","27","low","2","2.tif",0,0,88,0.7277188897
"1621","53","27","low","3","3.tif",0,0,90,0.8755728602
"1622","53","27","low","3","3.tif",0,0,88,0.6224468946
"1623","53","27","low","3","3.tif",0,0,86,0.6680291891
"1624","53","27","low","3","3.tif",0,0,84,0.6805765629
"1625","53","27","low","3","3.tif",0,0,82,0.7925161123
"1626","53","27","low","3","3.tif",0,0,80,0.9097962976
"1627","53","27","low","3","3.tif",0,0,78,1.075289607
"1628","53","27","low","3","3.tif",0,0,76,0.9601743221
"1629","53","27","low","3","3.tif",0,0,74,1.3157078028
"1630","53","27","low","3","3.tif",0,0,72,1.4326667786
"1631","53","27","low","3","3.tif",0,0,70,1.6610969305
"1632","53","27","low","3","3.tif",0,0,68,1.8001681566
"1633","53","27","low","3","3.tif",0,0,66,1.7195743322
"1634","53","27","low","3","3.tif",0,0,64,1.6077287197
"1635","53","27","low","3","3.tif",0,0,62,1.7678967714
"1636","53","27","low","3","3.tif",0,0,60,1.6530532837
"1637","53","27","low","3","3.tif",0,0,58,1.3976371288
"1638","53","27","low","3","3.tif",0,0,56,1.578556776
"1639","53","27","low","3","3.tif",0,0,54,1.6420398951
"1640","53","27","low","3","3.tif",0,0,52,1.6719059944
"1641","53","27","low","3","3.tif",0,0,50,1.5891176462
"1642","53","27","low","3","3.tif",0,0,48,1.5409055948
"1643","53","27","low","3","3.tif",0,0,46,1.6945111752
"1644","53","27","low","3","3.tif",0,0,44,1.5621353388
"1645","53","27","low","3","3.tif",0,0,42,1.5083844662
"1646","53","27","low","3","3.tif",0,0,40,1.5201280117
"1647","53","27","low","3","3.tif",0,0,38,1.4287018776
"1648","53","27","low","3","3.tif",0,0,36,1.5142884254
"1649","53","27","low","3","3.tif",0,0,34,1.645629406
"1650","53","27","low","3","3.tif",0,0,32,1.787255168
"1651","53","27","low","3","3.tif",0,0,30,1.7392017841
"1652","53","27","low","3","3.tif",0,0,28,1.3941763639
"1653","53","27","low","3","3.tif",0,0,26,1.3432435989
"1654","53","27","low","3","3.tif",0,0,24,1.588383913
"1655","53","27","low","3","3.tif",0,0,22,1.7215769291
"1656","53","27","low","3","3.tif",0,0,20,1.2871685028
"1657","53","27","low","3","3.tif",0,0,18,1.0689973831
"1658","53","27","low","3","3.tif",0,0,16,1.3473436832
"1659","53","27","low","3","3.tif",0,0,14,1.280164957
"1660","53","27","low","3","3.tif",0,0,12,1.3077412844
"1661","53","27","low","3","3.tif",0,0,10,1.2518610954
"1662","53","27","low","3","3.tif",0,0,8,1.0120426416
"1663","53","27","low","3","3.tif",0,0,6,0.9970874786
"1664","53","27","low","3","3.tif",0,0,4,1.0441403389
"1665","53","27","low","3","3.tif",0,0,2,0.9808770418
"1666","53","27","low","3","3.tif",0,0,1.27222193825778e-13,1.2541589737
"1667","53","27","low","3","3.tif",0,0,2,0.8226901293
"1668","53","27","low","3","3.tif",0,0,4,1.0539515018
"1669","53","27","low","3","3.tif",0,0,6,0.9512777925
"1670","53","27","low","3","3.tif",0,0,8,0.8083806634
"1671","53","27","low","3","3.tif",0,0,10,0.8038282394
"1672","53","27","low","3","3.tif",0,0,12,0.8291162848
"1673","53","27","low","3","3.tif",0,0,14,0.6917088032
"1674","53","27","low","3","3.tif",0,0,16,0.6930576563
"1675","53","27","low","3","3.tif",0,0,18,0.6862074137
"1676","53","27","low","3","3.tif",0,0,20,0.7112438679
"1677","53","27","low","3","3.tif",0,0,22,0.8343142867
"1678","53","27","low","3","3.tif",0,0,24,0.7772284746
"1679","53","27","low","3","3.tif",0,0,26,0.7645270824
"1680","53","27","low","3","3.tif",0,0,28,0.8511513472
"1681","53","27","low","3","3.tif",0,0,30,0.7244147062
"1682","53","27","low","3","3.tif",0,0,32,0.8908410072
"1683","53","27","low","3","3.tif",0,0,34,0.9435074925
"1684","53","27","low","3","3.tif",0,0,36,1.0032558441
"1685","53","27","low","3","3.tif",0,0,38,0.9624820948
"1686","53","27","low","3","3.tif",0,0,40,0.8507683277
"1687","53","27","low","3","3.tif",0,0,42,1.0863293409
"1688","53","27","low","3","3.tif",0,0,44,1.319016099
"1689","53","27","low","3","3.tif",0,0,46,1.0800044537
"1690","53","27","low","3","3.tif",0,0,48,0.9261065125
"1691","53","27","low","3","3.tif",0,0,50,0.9045817852
"1692","53","27","low","3","3.tif",0,0,52,1.017124176
"1693","53","27","low","3","3.tif",0,0,54,0.9120314717
"1694","53","27","low","3","3.tif",0,0,56,0.8733041286
"1695","53","27","low","3","3.tif",0,0,58,0.9559645653
"1696","53","27","low","3","3.tif",0,0,60,0.9374022484
"1697","53","27","low","3","3.tif",0,0,62,1.0565085411
"1698","53","27","low","3","3.tif",0,0,64,1.0505996943
"1699","53","27","low","3","3.tif",0,0,66,0.9460050464
"1700","53","27","low","3","3.tif",0,0,68,0.9968482852
"1701","53","27","low","3","3.tif",0,0,70,0.8042458892
"1702","53","27","low","3","3.tif",0,0,72,0.6784160733
"1703","53","27","low","3","3.tif",0,0,74,0.7292672992
"1704","53","27","low","3","3.tif",0,0,76,0.6206333041
"1705","53","27","low","3","3.tif",0,0,78,0.8172869682
"1706","53","27","low","3","3.tif",0,0,80,0.8108314276
"1707","53","27","low","3","3.tif",0,0,82,0.6871291995
"1708","53","27","low","3","3.tif",0,0,84,0.6828328967
"1709","53","27","low","3","3.tif",0,0,86,0.6309348345
"1710","53","27","low","3","3.tif",0,0,88,0.5809856057
"1711","53","27","low","4","4.tif",0,0,90,0.7153309584
"1712","53","27","low","4","4.tif",0,0,88,0.658023715
"1713","53","27","low","4","4.tif",0,0,86,0.7363256812
"1714","53","27","low","4","4.tif",0,0,84,0.7325789332
"1715","53","27","low","4","4.tif",0,0,82,0.7178995013
"1716","53","27","low","4","4.tif",0,0,80,0.8196855187
"1717","53","27","low","4","4.tif",0,0,78,0.9042093158
"1718","53","27","low","4","4.tif",0,0,76,1.0617023706
"1719","53","27","low","4","4.tif",0,0,74,1.3349742889
"1720","53","27","low","4","4.tif",0,0,72,1.5416163206
"1721","53","27","low","4","4.tif",0,0,70,1.5134222507
"1722","53","27","low","4","4.tif",0,0,68,1.1540650129
"1723","53","27","low","4","4.tif",0,0,66,1.3131192923
"1724","53","27","low","4","4.tif",0,0,64,1.4809803963
"1725","53","27","low","4","4.tif",0,0,62,1.6530058384
"1726","53","27","low","4","4.tif",0,0,60,1.6020907164
"1727","53","27","low","4","4.tif",0,0,58,1.5525472164
"1728","53","27","low","4","4.tif",0,0,56,1.9549218416
"1729","53","27","low","4","4.tif",0,0,54,2.1990199089
"1730","53","27","low","4","4.tif",0,0,52,1.9185447693
"1731","53","27","low","4","4.tif",0,0,50,1.6175079346
"1732","53","27","low","4","4.tif",0,0,48,1.5955995321
"1733","53","27","low","4","4.tif",0,0,46,1.8552600145
"1734","53","27","low","4","4.tif",0,0,44,1.9534242153
"1735","53","27","low","4","4.tif",0,0,42,1.6795192957
"1736","53","27","low","4","4.tif",0,0,40,2.0741057396
"1737","53","27","low","4","4.tif",0,0,38,2.1324858665
"1738","53","27","low","4","4.tif",0,0,36,1.352232933
"1739","53","27","low","4","4.tif",0,0,34,1.3609968424
"1740","53","27","low","4","4.tif",0,0,32,1.4668617249
"1741","53","27","low","4","4.tif",0,0,30,1.335552454
"1742","53","27","low","4","4.tif",0,0,28,1.2198165655
"1743","53","27","low","4","4.tif",0,0,26,1.2327107191
"1744","53","27","low","4","4.tif",0,0,24,1.285756588
"1745","53","27","low","4","4.tif",0,0,22,1.0929540396
"1746","53","27","low","4","4.tif",0,0,20,1.1837986708
"1747","53","27","low","4","4.tif",0,0,18,0.997828424
"1748","53","27","low","4","4.tif",0,0,16,0.7390001416
"1749","53","27","low","4","4.tif",0,0,14,0.8475534916
"1750","53","27","low","4","4.tif",0,0,12,0.9100186825
"1751","53","27","low","4","4.tif",0,0,10,0.9340193868
"1752","53","27","low","4","4.tif",0,0,8,1.0415376425
"1753","53","27","low","4","4.tif",0,0,6,1.0655931234
"1754","53","27","low","4","4.tif",0,0,4,0.9929849505
"1755","53","27","low","4","4.tif",0,0,2,0.9992022514
"1756","53","27","low","4","4.tif",0,0,1.27222193825778e-13,0.8744872212
"1757","53","27","low","4","4.tif",0,0,2,0.7308478355
"1758","53","27","low","4","4.tif",0,0,4,0.7964228392
"1759","53","27","low","4","4.tif",0,0,6,0.7392470837
"1760","53","27","low","4","4.tif",0,0,8,0.7598116994
"1761","53","27","low","4","4.tif",0,0,10,0.8561140895
"1762","53","27","low","4","4.tif",0,0,12,1.0093322992
"1763","53","27","low","4","4.tif",0,0,14,0.8596996069
"1764","53","27","low","4","4.tif",0,0,16,0.8937902451
"1765","53","27","low","4","4.tif",0,0,18,1.0013661385
"1766","53","27","low","4","4.tif",0,0,20,0.9781749845
"1767","53","27","low","4","4.tif",0,0,22,0.9937624931
"1768","53","27","low","4","4.tif",0,0,24,0.9407124519
"1769","53","27","low","4","4.tif",0,0,26,0.9297683239
"1770","53","27","low","4","4.tif",0,0,28,0.8844955564
"1771","53","27","low","4","4.tif",0,0,30,1.0317167044
"1772","53","27","low","4","4.tif",0,0,32,1.2721885443
"1773","53","27","low","4","4.tif",0,0,34,1.0575906038
"1774","53","27","low","4","4.tif",0,0,36,0.9767144918
"1775","53","27","low","4","4.tif",0,0,38,1.0863420963
"1776","53","27","low","4","4.tif",0,0,40,1.1876354218
"1777","53","27","low","4","4.tif",0,0,42,1.220715642
"1778","53","27","low","4","4.tif",0,0,44,1.0795931816
"1779","53","27","low","4","4.tif",0,0,46,1.2782418728
"1780","53","27","low","4","4.tif",0,0,48,1.2268387079
"1781","53","27","low","4","4.tif",0,0,50,1.4401483536
"1782","53","27","low","4","4.tif",0,0,52,1.3115458488
"1783","53","27","low","4","4.tif",0,0,54,0.9873173833
"1784","53","27","low","4","4.tif",0,0,56,0.8669506907
"1785","53","27","low","4","4.tif",0,0,58,0.962308526
"1786","53","27","low","4","4.tif",0,0,60,0.7405895591
"1787","53","27","low","4","4.tif",0,0,62,0.9644103646
"1788","53","27","low","4","4.tif",0,0,64,0.9924337268
"1789","53","27","low","4","4.tif",0,0,66,0.8018270135
"1790","53","27","low","4","4.tif",0,0,68,0.8274594545
"1791","53","27","low","4","4.tif",0,0,70,0.8559430242
"1792","53","27","low","4","4.tif",0,0,72,0.622189045
"1793","53","27","low","4","4.tif",0,0,74,0.6298642755
"1794","53","27","low","4","4.tif",0,0,76,0.7611799836
"1795","53","27","low","4","4.tif",0,0,78,0.7378111482
"1796","53","27","low","4","4.tif",0,0,80,0.5815169811
"1797","53","27","low","4","4.tif",0,0,82,0.6902493834
"1798","53","27","low","4","4.tif",0,0,84,0.6734351516
"1799","53","27","low","4","4.tif",0,0,86,0.6730331779
"1800","53","27","low","4","4.tif",0,0,88,0.683791697
"1801","53","27","low","5","5.tif",0,0,90,1.1429201365
"1802","53","27","low","5","5.tif",0,0,88,0.7304294705
"1803","53","27","low","5","5.tif",0,0,86,0.6814907193
"1804","53","27","low","5","5.tif",0,0,84,0.7144150734
"1805","53","27","low","5","5.tif",0,0,82,0.8028606772
"1806","53","27","low","5","5.tif",0,0,80,1.0275223255
"1807","53","27","low","5","5.tif",0,0,78,1.2478466034
"1808","53","27","low","5","5.tif",0,0,76,1.0195871592
"1809","53","27","low","5","5.tif",0,0,74,1.224375844
"1810","53","27","low","5","5.tif",0,0,72,1.5496052504
"1811","53","27","low","5","5.tif",0,0,70,1.5900061131
"1812","53","27","low","5","5.tif",0,0,68,1.7594435215
"1813","53","27","low","5","5.tif",0,0,66,1.9349912405
"1814","53","27","low","5","5.tif",0,0,64,1.554582715
"1815","53","27","low","5","5.tif",0,0,62,1.4059343338
"1816","53","27","low","5","5.tif",0,0,60,1.2305220366
"1817","53","27","low","5","5.tif",0,0,58,1.3257980347
"1818","53","27","low","5","5.tif",0,0,56,1.4640635252
"1819","53","27","low","5","5.tif",0,0,54,1.3707016706
"1820","53","27","low","5","5.tif",0,0,52,1.3701869249
"1821","53","27","low","5","5.tif",0,0,50,1.2803164721
"1822","53","27","low","5","5.tif",0,0,48,1.1010477543
"1823","53","27","low","5","5.tif",0,0,46,1.0739655495
"1824","53","27","low","5","5.tif",0,0,44,0.917560637
"1825","53","27","low","5","5.tif",0,0,42,0.9170513153
"1826","53","27","low","5","5.tif",0,0,40,1.0510137081
"1827","53","27","low","5","5.tif",0,0,38,1.180254221
"1828","53","27","low","5","5.tif",0,0,36,1.1467716694
"1829","53","27","low","5","5.tif",0,0,34,1.0319561958
"1830","53","27","low","5","5.tif",0,0,32,0.9428352118
"1831","53","27","low","5","5.tif",0,0,30,0.8730773926
"1832","53","27","low","5","5.tif",0,0,28,0.9402256012
"1833","53","27","low","5","5.tif",0,0,26,1.0115318298
"1834","53","27","low","5","5.tif",0,0,24,1.0198272467
"1835","53","27","low","5","5.tif",0,0,22,1.267321825
"1836","53","27","low","5","5.tif",0,0,20,1.0788217783
"1837","53","27","low","5","5.tif",0,0,18,0.9804914594
"1838","53","27","low","5","5.tif",0,0,16,0.894859612
"1839","53","27","low","5","5.tif",0,0,14,0.9098874927
"1840","53","27","low","5","5.tif",0,0,12,1.0048353672
"1841","53","27","low","5","5.tif",0,0,10,1.0152956247
"1842","53","27","low","5","5.tif",0,0,8,1.0007236004
"1843","53","27","low","5","5.tif",0,0,6,0.9554552436
"1844","53","27","low","5","5.tif",0,0,4,0.9025805593
"1845","53","27","low","5","5.tif",0,0,2,1.02541399
"1846","53","27","low","5","5.tif",0,0,1.27222193825778e-13,1.4446971416
"1847","53","27","low","5","5.tif",0,0,2,1.3049340248
"1848","53","27","low","5","5.tif",0,0,4,1.4086674452
"1849","53","27","low","5","5.tif",0,0,6,1.1742774248
"1850","53","27","low","5","5.tif",0,0,8,1.0585530996
"1851","53","27","low","5","5.tif",0,0,10,1.2197172642
"1852","53","27","low","5","5.tif",0,0,12,1.3830699921
"1853","53","27","low","5","5.tif",0,0,14,1.3525766134
"1854","53","27","low","5","5.tif",0,0,16,1.1182988882
"1855","53","27","low","5","5.tif",0,0,18,0.9513716698
"1856","53","27","low","5","5.tif",0,0,20,0.896766305
"1857","53","27","low","5","5.tif",0,0,22,0.9307909012
"1858","53","27","low","5","5.tif",0,0,24,0.8225750327
"1859","53","27","low","5","5.tif",0,0,26,0.8915228248
"1860","53","27","low","5","5.tif",0,0,28,0.9295580983
"1861","53","27","low","5","5.tif",0,0,30,0.7073257565
"1862","53","27","low","5","5.tif",0,0,32,0.7301306725
"1863","53","27","low","5","5.tif",0,0,34,0.8265938759
"1864","53","27","low","5","5.tif",0,0,36,1.0090978146
"1865","53","27","low","5","5.tif",0,0,38,0.9070641994
"1866","53","27","low","5","5.tif",0,0,40,1.069295764
"1867","53","27","low","5","5.tif",0,0,42,1.0535572767
"1868","53","27","low","5","5.tif",0,0,44,1.0337842703
"1869","53","27","low","5","5.tif",0,0,46,1.3609461784
"1870","53","27","low","5","5.tif",0,0,48,1.1230683327
"1871","53","27","low","5","5.tif",0,0,50,1.1402257681
"1872","53","27","low","5","5.tif",0,0,52,1.2196244001
"1873","53","27","low","5","5.tif",0,0,54,1.2770527601
"1874","53","27","low","5","5.tif",0,0,56,1.2043662071
"1875","53","27","low","5","5.tif",0,0,58,1.4048880339
"1876","53","27","low","5","5.tif",0,0,60,1.6034370661
"1877","53","27","low","5","5.tif",0,0,62,1.1620641947
"1878","53","27","low","5","5.tif",0,0,64,0.9549692273
"1879","53","27","low","5","5.tif",0,0,66,1.198777914
"1880","53","27","low","5","5.tif",0,0,68,1.0396294594
"1881","53","27","low","5","5.tif",0,0,70,1.24264431
"1882","53","27","low","5","5.tif",0,0,72,1.3807206154
"1883","53","27","low","5","5.tif",0,0,74,1.0626302958
"1884","53","27","low","5","5.tif",0,0,76,1.1067488194
"1885","53","27","low","5","5.tif",0,0,78,1.0846543312
"1886","53","27","low","5","5.tif",0,0,80,1.0089509487
"1887","53","27","low","5","5.tif",0,0,82,0.9268855453
"1888","53","27","low","5","5.tif",0,0,84,0.9151106477
"1889","53","27","low","5","5.tif",0,0,86,0.8613753915
"1890","53","27","low","5","5.tif",0,0,88,0.826598227
