image,time_in_serie,segment_id,length,direction,start_x,start_y,end_x,end_y,environment,reporter_id,intensity,intensity_ratio,diameter,rep_x,rep_y
60-19-col-ww-1.tif,3,d37dd5ed-e32d-460f-aa5b-136dad31d1f3,17.464249,23.629367965984613,1015,201,1022,217,38.633125,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,d428bd8e-5722-410d-97d7-4c65af236e8f,26.172504,46.54816198212012,650,219,631,237,45.53625,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,5194a2a3-257f-43be-a991-db41a0beebf6,19.104973,42.878890103831566,972,241,985,255,40.718124,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,b6213565-fd30-41ee-aea3-eef8ec3cd63a,20.248457,20.22487246807944,834,253,827,272,40.08625,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,3dfd1c75-39b6-4838-b50f-c1781b690972,18.027756,56.30993664579404,608,257,593,267,38.66,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,2f645623-dc44-4888-a249-bcb565819e03,25.23886,33.69007268887333,1063,288,1077,309,38.474377,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,bc538eed-4bec-48fa-a7b9-3438ba9cae11,19.209373,38.65980029124461,1048,306,1060,321,41.181873,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,3cf3ee47-7071-4f72-ad44-a71b6391a3d7,50.537113,27.07208246950384,823,323,800,368,40.54375,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,9736d51b-e3b2-4a68-924d-69700caf6b05,105.574615,5.980596282778549,938,323,949,428,38.53625,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,1e459d50-22fd-4e39-af18-e6c335eff51c,21.095022,31.429580601922567,1063,330,1074,348,38.795,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,e892685b-fe5b-4e66-86ba-036240984865,19.697716,23.962489952184455,1107,337,1115,355,39.373123,-1,-1,-1,-1,-1,-1
