"","experiment","das","accession","water","temp","transfer","plant","x","y","angle","count"
"5858","59","22","bay","ww","c","9d","5.tif",0,0,76,0.773334145545959
"5859","59","22","bay","ww","c","9d","5.tif",0,0,74,0.779594123363495
"5860","59","22","bay","ww","c","9d","5.tif",0,0,72,0.781208992004395
"5861","59","22","bay","ww","c","9d","5.tif",0,0,70,0.941647112369537
"5862","59","22","bay","ww","c","9d","5.tif",0,0,68,0.968994140625
"5863","59","22","bay","ww","c","9d","5.tif",0,0,66,1.19269859790802
"5864","59","22","bay","ww","c","9d","5.tif",0,0,64,1.00241243839264
"5865","59","22","bay","ww","c","9d","5.tif",0,0,62,1.05486071109772
"5866","59","22","bay","ww","c","9d","5.tif",0,0,60,1.15367877483368
"5867","59","22","bay","ww","c","9d","5.tif",0,0,58,1.29822194576263
"5868","59","22","bay","ww","c","9d","5.tif",0,0,56,1.38430964946747
"5869","59","22","bay","ww","c","9d","5.tif",0,0,54,1.31505823135376
"5870","59","22","bay","ww","c","9d","5.tif",0,0,52,1.36900091171265
"5871","59","22","bay","ww","c","9d","5.tif",0,0,50,1.33198821544647
"5872","59","22","bay","ww","c","9d","5.tif",0,0,48,1.38083565235138
"5873","59","22","bay","ww","c","9d","5.tif",0,0,46,1.97031486034393
"5874","59","22","bay","ww","c","9d","5.tif",0,0,44,1.30730354785919
"5875","59","22","bay","ww","c","9d","5.tif",0,0,42,1.28552269935608
"5876","59","22","bay","ww","c","9d","5.tif",0,0,40,1.229607462883
"5877","59","22","bay","ww","c","9d","5.tif",0,0,38,1.24581098556519
"5878","59","22","bay","ww","c","9d","5.tif",0,0,36,1.26788592338562
"5879","59","22","bay","ww","c","9d","5.tif",0,0,34,1.28048956394196
"5880","59","22","bay","ww","c","9d","5.tif",0,0,32,1.28457808494568
"5881","59","22","bay","ww","c","9d","5.tif",0,0,30,1.22467434406281
"5882","59","22","bay","ww","c","9d","5.tif",0,0,28,1.16650676727295
"5883","59","22","bay","ww","c","9d","5.tif",0,0,26,1.18595564365387
"5884","59","22","bay","ww","c","9d","5.tif",0,0,24,1.21457493305206
"5885","59","22","bay","ww","c","9d","5.tif",0,0,22,1.25264048576355
"5886","59","22","bay","ww","c","9d","5.tif",0,0,20,1.28798353672028
"5887","59","22","bay","ww","c","9d","5.tif",0,0,18,1.31425833702087
"5888","59","22","bay","ww","c","9d","5.tif",0,0,16,1.44806289672852
"5889","59","22","bay","ww","c","9d","5.tif",0,0,14,1.53033578395844
"5890","59","22","bay","ww","c","9d","5.tif",0,0,12,1.16291129589081
"5891","59","22","bay","ww","c","9d","5.tif",0,0,10,1.26760339736938
"5892","59","22","bay","ww","c","9d","5.tif",0,0,8,1.13707232475281
"5893","59","22","bay","ww","c","9d","5.tif",0,0,6,1.3084477186203
"5894","59","22","bay","ww","c","9d","5.tif",0,0,4,1.3308470249176
"5895","59","22","bay","ww","c","9d","5.tif",0,0,2,1.62754583358765
"5896","59","22","bay","ww","c","9d","5.tif",0,0,1.27222193825778e-13,2.11442160606384
"5897","59","22","bay","ww","c","9d","5.tif",0,0,2,1.44895577430725
"5898","59","22","bay","ww","c","9d","5.tif",0,0,4,1.33765411376953
"5899","59","22","bay","ww","c","9d","5.tif",0,0,6,1.31720352172852
"5900","59","22","bay","ww","c","9d","5.tif",0,0,8,1.4328385591507
"5901","59","22","bay","ww","c","9d","5.tif",0,0,10,1.32655572891235
"5902","59","22","bay","ww","c","9d","5.tif",0,0,12,1.53409373760223
"5903","59","22","bay","ww","c","9d","5.tif",0,0,14,1.38232469558716
"5904","59","22","bay","ww","c","9d","5.tif",0,0,16,1.4088522195816
"5905","59","22","bay","ww","c","9d","5.tif",0,0,18,1.44939339160919
"5906","59","22","bay","ww","c","9d","5.tif",0,0,20,1.35832345485687
"5907","59","22","bay","ww","c","9d","5.tif",0,0,22,1.48408210277557
"5908","59","22","bay","ww","c","9d","5.tif",0,0,24,1.43959522247314
"5909","59","22","bay","ww","c","9d","5.tif",0,0,26,1.34917032718658
"5910","59","22","bay","ww","c","9d","5.tif",0,0,28,1.2390410900116
"5911","59","22","bay","ww","c","9d","5.tif",0,0,30,1.22078371047974
"5912","59","22","bay","ww","c","9d","5.tif",0,0,32,1.34902942180634
"5913","59","22","bay","ww","c","9d","5.tif",0,0,34,1.41814243793488
"5914","59","22","bay","ww","c","9d","5.tif",0,0,36,1.16500473022461
"5915","59","22","bay","ww","c","9d","5.tif",0,0,38,1.14763903617859
"5916","59","22","bay","ww","c","9d","5.tif",0,0,40,1.07482779026031
"5917","59","22","bay","ww","c","9d","5.tif",0,0,42,1.182408452034
"5918","59","22","bay","ww","c","9d","5.tif",0,0,44,1.6331661939621
"5919","59","22","bay","ww","c","9d","5.tif",0,0,46,1.07028353214264
"5920","59","22","bay","ww","c","9d","5.tif",0,0,48,1.06448650360107
"5921","59","22","bay","ww","c","9d","5.tif",0,0,50,0.968860983848572
"5922","59","22","bay","ww","c","9d","5.tif",0,0,52,1.02523374557495
"5923","59","22","bay","ww","c","9d","5.tif",0,0,54,1.09099805355072
"5924","59","22","bay","ww","c","9d","5.tif",0,0,56,0.994722068309784
"5925","59","22","bay","ww","c","9d","5.tif",0,0,58,0.895115971565247
"5926","59","22","bay","ww","c","9d","5.tif",0,0,60,0.819386839866638
"5927","59","22","bay","ww","c","9d","5.tif",0,0,62,0.801926910877228
"5928","59","22","bay","ww","c","9d","5.tif",0,0,64,0.834541320800781
"5929","59","22","bay","ww","c","9d","5.tif",0,0,66,0.730118989944458
"5930","59","22","bay","ww","c","9d","5.tif",0,0,68,0.629055321216583
"5931","59","22","bay","ww","c","9d","5.tif",0,0,70,0.712823867797852
"5932","59","22","bay","ww","c","9d","5.tif",0,0,72,0.696769118309021
"5933","59","22","bay","ww","c","9d","5.tif",0,0,74,0.690452456474304
"5934","59","22","bay","ww","c","9d","5.tif",0,0,76,0.707893669605255
"5935","59","22","bay","ww","c","9d","5.tif",0,0,78,0.653655230998993
"5936","59","22","bay","ww","c","9d","5.tif",0,0,80,0.572060108184814
"5937","59","22","bay","ww","c","9d","5.tif",0,0,82,0.547607958316803
"5938","59","22","bay","ww","c","9d","5.tif",0,0,84,0.560892403125763
"5939","59","22","bay","ww","c","9d","5.tif",0,0,86,0.571102380752563
"5940","59","22","bay","ww","c","9d","5.tif",0,0,88,0.525792479515076
"5941","59","22","bay","ww","c","9d","6.tif",0,0,90,0.460398584604263
"5942","59","22","bay","ww","c","9d","6.tif",0,0,88,0.376195162534714
"5943","59","22","bay","ww","c","9d","6.tif",0,0,86,0.431465595960617
"5944","59","22","bay","ww","c","9d","6.tif",0,0,84,0.472528010606766
"5945","59","22","bay","ww","c","9d","6.tif",0,0,82,0.503571152687073
"5946","59","22","bay","ww","c","9d","6.tif",0,0,80,0.493566066026688
"5947","59","22","bay","ww","c","9d","6.tif",0,0,78,0.52792489528656
"5948","59","22","bay","ww","c","9d","6.tif",0,0,76,0.567229986190796
"5949","59","22","bay","ww","c","9d","6.tif",0,0,74,0.549670875072479
"5950","59","22","bay","ww","c","9d","6.tif",0,0,72,0.541203677654266
"5951","59","22","bay","ww","c","9d","6.tif",0,0,70,0.502632200717926
"5952","59","22","bay","ww","c","9d","6.tif",0,0,68,0.504725933074951
"5953","59","22","bay","ww","c","9d","6.tif",0,0,66,0.527386844158173
"5954","59","22","bay","ww","c","9d","6.tif",0,0,64,0.684936881065369
"5955","59","22","bay","ww","c","9d","6.tif",0,0,62,0.579851806163788
"5956","59","22","bay","ww","c","9d","6.tif",0,0,60,0.655376434326172
"5957","59","22","bay","ww","c","9d","6.tif",0,0,58,0.711544275283813
"5958","59","22","bay","ww","c","9d","6.tif",0,0,56,0.797044456005096
"5959","59","22","bay","ww","c","9d","6.tif",0,0,54,0.738738715648651
"5960","59","22","bay","ww","c","9d","6.tif",0,0,52,0.815089821815491
"5961","59","22","bay","ww","c","9d","6.tif",0,0,50,0.862654864788055
"5962","59","22","bay","ww","c","9d","6.tif",0,0,48,0.894853889942169
"5963","59","22","bay","ww","c","9d","6.tif",0,0,46,1.18227982521057
"5964","59","22","bay","ww","c","9d","6.tif",0,0,44,1.1044420003891
"5965","59","22","bay","ww","c","9d","6.tif",0,0,42,1.18017792701721
"5966","59","22","bay","ww","c","9d","6.tif",0,0,40,1.23465132713318
"5967","59","22","bay","ww","c","9d","6.tif",0,0,38,1.19141447544098
"5968","59","22","bay","ww","c","9d","6.tif",0,0,36,1.28392338752747
"5969","59","22","bay","ww","c","9d","6.tif",0,0,34,1.28291761875153
"5970","59","22","bay","ww","c","9d","6.tif",0,0,32,1.28530216217041
"5971","59","22","bay","ww","c","9d","6.tif",0,0,30,1.43735086917877
"5972","59","22","bay","ww","c","9d","6.tif",0,0,28,1.4654084444046
"5973","59","22","bay","ww","c","9d","6.tif",0,0,26,1.55293369293213
"5974","59","22","bay","ww","c","9d","6.tif",0,0,24,1.60403680801392
"5975","59","22","bay","ww","c","9d","6.tif",0,0,22,1.5760782957077
"5976","59","22","bay","ww","c","9d","6.tif",0,0,20,1.5823450088501
"5977","59","22","bay","ww","c","9d","6.tif",0,0,18,1.73345673084259
"5978","59","22","bay","ww","c","9d","6.tif",0,0,16,1.72394204139709
"5979","59","22","bay","ww","c","9d","6.tif",0,0,14,1.89994370937347
"5980","59","22","bay","ww","c","9d","6.tif",0,0,12,1.67180287837982
"5981","59","22","bay","ww","c","9d","6.tif",0,0,10,1.75779294967651
"5982","59","22","bay","ww","c","9d","6.tif",0,0,8,1.48860788345337
"5983","59","22","bay","ww","c","9d","6.tif",0,0,6,1.70694088935852
"5984","59","22","bay","ww","c","9d","6.tif",0,0,4,1.68447279930115
"5985","59","22","bay","ww","c","9d","6.tif",0,0,2,2.11406540870667
"5986","59","22","bay","ww","c","9d","6.tif",0,0,1.27222193825778e-13,2.70972895622253
"5987","59","22","bay","ww","c","9d","6.tif",0,0,2,1.8832916021347
"5988","59","22","bay","ww","c","9d","6.tif",0,0,4,1.81707525253296
"5989","59","22","bay","ww","c","9d","6.tif",0,0,6,1.73309254646301
"5990","59","22","bay","ww","c","9d","6.tif",0,0,8,1.92193007469177
"5991","59","22","bay","ww","c","9d","6.tif",0,0,10,1.88616979122162
"5992","59","22","bay","ww","c","9d","6.tif",0,0,12,2.09374761581421
"5993","59","22","bay","ww","c","9d","6.tif",0,0,14,1.98347616195679
"5994","59","22","bay","ww","c","9d","6.tif",0,0,16,1.86167013645172
"5995","59","22","bay","ww","c","9d","6.tif",0,0,18,1.90199434757233
"5996","59","22","bay","ww","c","9d","6.tif",0,0,20,1.74791693687439
"5997","59","22","bay","ww","c","9d","6.tif",0,0,22,1.74746787548065
"5998","59","22","bay","ww","c","9d","6.tif",0,0,24,1.70948195457458
"5999","59","22","bay","ww","c","9d","6.tif",0,0,26,1.57738184928894
"6000","59","22","bay","ww","c","9d","6.tif",0,0,28,1.47030341625214
"6001","59","22","bay","ww","c","9d","6.tif",0,0,30,1.45272135734558
"6002","59","22","bay","ww","c","9d","6.tif",0,0,32,1.47989070415497
"6003","59","22","bay","ww","c","9d","6.tif",0,0,34,1.50026726722717
"6004","59","22","bay","ww","c","9d","6.tif",0,0,36,1.37973356246948
"6005","59","22","bay","ww","c","9d","6.tif",0,0,38,1.41470289230347
"6006","59","22","bay","ww","c","9d","6.tif",0,0,40,1.26328015327454
"6007","59","22","bay","ww","c","9d","6.tif",0,0,42,1.1009464263916
"6008","59","22","bay","ww","c","9d","6.tif",0,0,44,1.41549897193909
"6009","59","22","bay","ww","c","9d","6.tif",0,0,46,1.06196582317352
"6010","59","22","bay","ww","c","9d","6.tif",0,0,48,0.998625338077545
"6011","59","22","bay","ww","c","9d","6.tif",0,0,50,0.969859182834625
"6012","59","22","bay","ww","c","9d","6.tif",0,0,52,0.878082692623138
"6013","59","22","bay","ww","c","9d","6.tif",0,0,54,0.855756938457489
"6014","59","22","bay","ww","c","9d","6.tif",0,0,56,0.803430736064911
"6015","59","22","bay","ww","c","9d","6.tif",0,0,58,0.793960392475128
"6016","59","22","bay","ww","c","9d","6.tif",0,0,60,0.671673059463501
"6017","59","22","bay","ww","c","9d","6.tif",0,0,62,0.572433114051819
"6018","59","22","bay","ww","c","9d","6.tif",0,0,64,0.519585907459259
"6019","59","22","bay","ww","c","9d","6.tif",0,0,66,0.532602250576019
"6020","59","22","bay","ww","c","9d","6.tif",0,0,68,0.454499870538712
"6021","59","22","bay","ww","c","9d","6.tif",0,0,70,0.44008857011795
"6022","59","22","bay","ww","c","9d","6.tif",0,0,72,0.394818872213364
"6023","59","22","bay","ww","c","9d","6.tif",0,0,74,0.365555971860886
"6024","59","22","bay","ww","c","9d","6.tif",0,0,76,0.426698684692383
"6025","59","22","bay","ww","c","9d","6.tif",0,0,78,0.380868673324585
"6026","59","22","bay","ww","c","9d","6.tif",0,0,80,0.374909967184067
"6027","59","22","bay","ww","c","9d","6.tif",0,0,82,0.353750973939896
"6028","59","22","bay","ww","c","9d","6.tif",0,0,84,0.3727146089077
"6029","59","22","bay","ww","c","9d","6.tif",0,0,86,0.366787731647491
"6030","59","22","bay","ww","c","9d","6.tif",0,0,88,0.416683822870255
"6031","59","22","col","wd","h","9d","1.tif",0,0,90,0.390180557966232
"6032","59","22","col","wd","h","9d","1.tif",0,0,88,0.368709474802017
"6033","59","22","col","wd","h","9d","1.tif",0,0,86,0.330255478620529
"6034","59","22","col","wd","h","9d","1.tif",0,0,84,0.362067073583603
"6035","59","22","col","wd","h","9d","1.tif",0,0,82,0.380361765623093
"6036","59","22","col","wd","h","9d","1.tif",0,0,80,0.369524598121643
"6037","59","22","col","wd","h","9d","1.tif",0,0,78,0.416480094194412
"6038","59","22","col","wd","h","9d","1.tif",0,0,76,0.425216883420944
"6039","59","22","col","wd","h","9d","1.tif",0,0,74,0.439330011606216
"6040","59","22","col","wd","h","9d","1.tif",0,0,72,0.519460618495941
"6041","59","22","col","wd","h","9d","1.tif",0,0,70,0.522773325443268
"6042","59","22","col","wd","h","9d","1.tif",0,0,68,0.711140334606171
"6043","59","22","col","wd","h","9d","1.tif",0,0,66,0.616486668586731
"6044","59","22","col","wd","h","9d","1.tif",0,0,64,0.658269345760345
"6045","59","22","col","wd","h","9d","1.tif",0,0,62,0.754340469837189
"6046","59","22","col","wd","h","9d","1.tif",0,0,60,0.745899260044098
"6047","59","22","col","wd","h","9d","1.tif",0,0,58,0.850761950016022
"6048","59","22","col","wd","h","9d","1.tif",0,0,56,0.952057242393494
"6049","59","22","col","wd","h","9d","1.tif",0,0,54,1.01155507564545
"6050","59","22","col","wd","h","9d","1.tif",0,0,52,0.995655059814453
"6051","59","22","col","wd","h","9d","1.tif",0,0,50,1.06709063053131
"6052","59","22","col","wd","h","9d","1.tif",0,0,48,1.19285726547241
"6053","59","22","col","wd","h","9d","1.tif",0,0,46,1.78922617435455
"6054","59","22","col","wd","h","9d","1.tif",0,0,44,1.26552176475525
"6055","59","22","col","wd","h","9d","1.tif",0,0,42,1.2761002779007
"6056","59","22","col","wd","h","9d","1.tif",0,0,40,1.14987242221832
"6057","59","22","col","wd","h","9d","1.tif",0,0,38,1.26589512825012
"6058","59","22","col","wd","h","9d","1.tif",0,0,36,1.43406140804291
"6059","59","22","col","wd","h","9d","1.tif",0,0,34,1.58559620380402
"6060","59","22","col","wd","h","9d","1.tif",0,0,32,1.41458678245544
"6061","59","22","col","wd","h","9d","1.tif",0,0,30,1.35314643383026
"6062","59","22","col","wd","h","9d","1.tif",0,0,28,1.451420545578
"6063","59","22","col","wd","h","9d","1.tif",0,0,26,1.53874278068542
"6064","59","22","col","wd","h","9d","1.tif",0,0,24,1.64223790168762
"6065","59","22","col","wd","h","9d","1.tif",0,0,22,1.43800520896912
"6066","59","22","col","wd","h","9d","1.tif",0,0,20,1.73120546340942
"6067","59","22","col","wd","h","9d","1.tif",0,0,18,1.56899273395538
"6068","59","22","col","wd","h","9d","1.tif",0,0,16,1.67014479637146
"6069","59","22","col","wd","h","9d","1.tif",0,0,14,1.77148163318634
"6070","59","22","col","wd","h","9d","1.tif",0,0,12,1.34278774261475
"6071","59","22","col","wd","h","9d","1.tif",0,0,10,1.35592210292816
"6072","59","22","col","wd","h","9d","1.tif",0,0,8,1.41465520858765
"6073","59","22","col","wd","h","9d","1.tif",0,0,6,1.34784722328186
"6074","59","22","col","wd","h","9d","1.tif",0,0,4,1.61814165115356
"6075","59","22","col","wd","h","9d","1.tif",0,0,2,1.73339998722076
"6076","59","22","col","wd","h","9d","1.tif",0,0,1.27222193825778e-13,2.63711738586426
"6077","59","22","col","wd","h","9d","1.tif",0,0,2,1.62658452987671
"6078","59","22","col","wd","h","9d","1.tif",0,0,4,1.49816560745239
"6079","59","22","col","wd","h","9d","1.tif",0,0,6,1.47161114215851
"6080","59","22","col","wd","h","9d","1.tif",0,0,8,1.46988987922668
"6081","59","22","col","wd","h","9d","1.tif",0,0,10,1.52191650867462
"6082","59","22","col","wd","h","9d","1.tif",0,0,12,1.91679644584656
"6083","59","22","col","wd","h","9d","1.tif",0,0,14,1.85228836536407
"6084","59","22","col","wd","h","9d","1.tif",0,0,16,1.74062943458557
"6085","59","22","col","wd","h","9d","1.tif",0,0,18,1.60140550136566
"6086","59","22","col","wd","h","9d","1.tif",0,0,20,1.6293340921402
"6087","59","22","col","wd","h","9d","1.tif",0,0,22,1.48098957538605
"6088","59","22","col","wd","h","9d","1.tif",0,0,24,1.2969605922699
"6089","59","22","col","wd","h","9d","1.tif",0,0,26,1.33471548557281
"6090","59","22","col","wd","h","9d","1.tif",0,0,28,1.3865532875061
"6091","59","22","col","wd","h","9d","1.tif",0,0,30,1.27946043014526
"6092","59","22","col","wd","h","9d","1.tif",0,0,32,1.48195695877075
"6093","59","22","col","wd","h","9d","1.tif",0,0,34,1.23858857154846
"6094","59","22","col","wd","h","9d","1.tif",0,0,36,1.28810739517212
"6095","59","22","col","wd","h","9d","1.tif",0,0,38,1.27447021007538
"6096","59","22","col","wd","h","9d","1.tif",0,0,40,1.15878021717072
"6097","59","22","col","wd","h","9d","1.tif",0,0,42,1.3361439704895
"6098","59","22","col","wd","h","9d","1.tif",0,0,44,2.05318117141724
"6099","59","22","col","wd","h","9d","1.tif",0,0,46,1.41107940673828
"6100","59","22","col","wd","h","9d","1.tif",0,0,48,1.42904794216156
"6101","59","22","col","wd","h","9d","1.tif",0,0,50,1.03603160381317
"6102","59","22","col","wd","h","9d","1.tif",0,0,52,1.20266211032867
"6103","59","22","col","wd","h","9d","1.tif",0,0,54,1.28617894649506
"6104","59","22","col","wd","h","9d","1.tif",0,0,56,1.14688992500305
"6105","59","22","col","wd","h","9d","1.tif",0,0,58,0.928569972515106
"6106","59","22","col","wd","h","9d","1.tif",0,0,60,0.826446354389191
"6107","59","22","col","wd","h","9d","1.tif",0,0,62,0.807738065719604
"6108","59","22","col","wd","h","9d","1.tif",0,0,64,0.67876148223877
"6109","59","22","col","wd","h","9d","1.tif",0,0,66,0.652647495269775
"6110","59","22","col","wd","h","9d","1.tif",0,0,68,0.658296167850494
"6111","59","22","col","wd","h","9d","1.tif",0,0,70,0.628056466579437
"6112","59","22","col","wd","h","9d","1.tif",0,0,72,0.513095736503601
"6113","59","22","col","wd","h","9d","1.tif",0,0,74,0.427375614643097
"6114","59","22","col","wd","h","9d","1.tif",0,0,76,0.42620638012886
"6115","59","22","col","wd","h","9d","1.tif",0,0,78,0.364308387041092
"6116","59","22","col","wd","h","9d","1.tif",0,0,80,0.43994152545929
"6117","59","22","col","wd","h","9d","1.tif",0,0,82,0.37250816822052
"6118","59","22","col","wd","h","9d","1.tif",0,0,84,0.350737690925598
"6119","59","22","col","wd","h","9d","1.tif",0,0,86,0.303491741418839
"6120","59","22","col","wd","h","9d","1.tif",0,0,88,0.29481714963913
"6121","59","22","col","wd","h","9d","2.tif",0,0,90,0.361382275819778
"6122","59","22","col","wd","h","9d","2.tif",0,0,88,0.29569086432457
"6123","59","22","col","wd","h","9d","2.tif",0,0,86,0.332128971815109
"6124","59","22","col","wd","h","9d","2.tif",0,0,84,0.349007725715637
"6125","59","22","col","wd","h","9d","2.tif",0,0,82,0.378279834985733
"6126","59","22","col","wd","h","9d","2.tif",0,0,80,0.483379602432251
"6127","59","22","col","wd","h","9d","2.tif",0,0,78,0.490236014127731
"6128","59","22","col","wd","h","9d","2.tif",0,0,76,0.465402036905289
"6129","59","22","col","wd","h","9d","2.tif",0,0,74,0.527620017528534
"6130","59","22","col","wd","h","9d","2.tif",0,0,72,0.609185993671417
"6131","59","22","col","wd","h","9d","2.tif",0,0,70,0.549644887447357
"6132","59","22","col","wd","h","9d","2.tif",0,0,68,0.640901982784271
"6133","59","22","col","wd","h","9d","2.tif",0,0,66,0.754212319850922
"6134","59","22","col","wd","h","9d","2.tif",0,0,64,0.705355882644653
"6135","59","22","col","wd","h","9d","2.tif",0,0,62,0.805131435394287
"6136","59","22","col","wd","h","9d","2.tif",0,0,60,0.904543995857239
"6137","59","22","col","wd","h","9d","2.tif",0,0,58,1.14219784736633
"6138","59","22","col","wd","h","9d","2.tif",0,0,56,1.25641202926636
"6139","59","22","col","wd","h","9d","2.tif",0,0,54,1.02152049541473
"6140","59","22","col","wd","h","9d","2.tif",0,0,52,0.977983236312866
"6141","59","22","col","wd","h","9d","2.tif",0,0,50,1.07520222663879
"6142","59","22","col","wd","h","9d","2.tif",0,0,48,1.09509229660034
"6143","59","22","col","wd","h","9d","2.tif",0,0,46,2.00408339500427
"6144","59","22","col","wd","h","9d","2.tif",0,0,44,1.19137763977051
"6145","59","22","col","wd","h","9d","2.tif",0,0,42,1.1409410238266
"6146","59","22","col","wd","h","9d","2.tif",0,0,40,1.18450450897217
"6147","59","22","col","wd","h","9d","2.tif",0,0,38,1.31320345401764
"6148","59","22","col","wd","h","9d","2.tif",0,0,36,1.49096202850342
"6149","59","22","col","wd","h","9d","2.tif",0,0,34,1.48096406459808
"6150","59","22","col","wd","h","9d","2.tif",0,0,32,1.4931708574295
"6151","59","22","col","wd","h","9d","2.tif",0,0,30,1.37880158424377
"6152","59","22","col","wd","h","9d","2.tif",0,0,28,1.46140897274017
"6153","59","22","col","wd","h","9d","2.tif",0,0,26,1.54461133480072
"6154","59","22","col","wd","h","9d","2.tif",0,0,24,1.25502133369446
"6155","59","22","col","wd","h","9d","2.tif",0,0,22,1.21442627906799
"6156","59","22","col","wd","h","9d","2.tif",0,0,20,1.56344127655029
"6157","59","22","col","wd","h","9d","2.tif",0,0,18,1.57044386863708
"6158","59","22","col","wd","h","9d","2.tif",0,0,16,1.67507719993591
"6159","59","22","col","wd","h","9d","2.tif",0,0,14,1.94198954105377
"6160","59","22","col","wd","h","9d","2.tif",0,0,12,1.37529301643372
"6161","59","22","col","wd","h","9d","2.tif",0,0,10,1.38693046569824
"6162","59","22","col","wd","h","9d","2.tif",0,0,8,1.31487774848938
"6163","59","22","col","wd","h","9d","2.tif",0,0,6,1.30645167827606
"6164","59","22","col","wd","h","9d","2.tif",0,0,4,1.44717526435852
"6165","59","22","col","wd","h","9d","2.tif",0,0,2,1.98120546340942
"6166","59","22","col","wd","h","9d","2.tif",0,0,1.27222193825778e-13,3.26201295852661
"6167","59","22","col","wd","h","9d","2.tif",0,0,2,1.56683957576752
"6168","59","22","col","wd","h","9d","2.tif",0,0,4,1.3145067691803
"6169","59","22","col","wd","h","9d","2.tif",0,0,6,1.32230472564697
"6170","59","22","col","wd","h","9d","2.tif",0,0,8,1.39488303661346
"6171","59","22","col","wd","h","9d","2.tif",0,0,10,1.34513342380524
"6172","59","22","col","wd","h","9d","2.tif",0,0,12,1.78319549560547
"6173","59","22","col","wd","h","9d","2.tif",0,0,14,1.53186798095703
"6174","59","22","col","wd","h","9d","2.tif",0,0,16,1.52446663379669
"6175","59","22","col","wd","h","9d","2.tif",0,0,18,1.51802611351013
"6176","59","22","col","wd","h","9d","2.tif",0,0,20,1.39791512489319
"6177","59","22","col","wd","h","9d","2.tif",0,0,22,1.47080159187317
"6178","59","22","col","wd","h","9d","2.tif",0,0,24,1.73850214481354
"6179","59","22","col","wd","h","9d","2.tif",0,0,26,1.47435879707336
"6180","59","22","col","wd","h","9d","2.tif",0,0,28,1.46150553226471
"6181","59","22","col","wd","h","9d","2.tif",0,0,30,1.54600691795349
"6182","59","22","col","wd","h","9d","2.tif",0,0,32,1.71205043792725
"6183","59","22","col","wd","h","9d","2.tif",0,0,34,1.63818275928497
"6184","59","22","col","wd","h","9d","2.tif",0,0,36,1.58310580253601
"6185","59","22","col","wd","h","9d","2.tif",0,0,38,1.41428697109222
"6186","59","22","col","wd","h","9d","2.tif",0,0,40,1.23589360713959
"6187","59","22","col","wd","h","9d","2.tif",0,0,42,1.34984111785889
"6188","59","22","col","wd","h","9d","2.tif",0,0,44,1.90472078323364
"6189","59","22","col","wd","h","9d","2.tif",0,0,46,1.00685155391693
"6190","59","22","col","wd","h","9d","2.tif",0,0,48,0.887295663356781
"6191","59","22","col","wd","h","9d","2.tif",0,0,50,0.924313306808472
"6192","59","22","col","wd","h","9d","2.tif",0,0,52,0.885664045810699
"6193","59","22","col","wd","h","9d","2.tif",0,0,54,1.04801750183105
"6194","59","22","col","wd","h","9d","2.tif",0,0,56,0.889162957668304
"6195","59","22","col","wd","h","9d","2.tif",0,0,58,0.879183769226074
"6196","59","22","col","wd","h","9d","2.tif",0,0,60,0.757206499576569
"6197","59","22","col","wd","h","9d","2.tif",0,0,62,0.761636793613434
"6198","59","22","col","wd","h","9d","2.tif",0,0,64,0.650736093521118
"6199","59","22","col","wd","h","9d","2.tif",0,0,66,0.75366336107254
"6200","59","22","col","wd","h","9d","2.tif",0,0,68,0.612461268901825
"6201","59","22","col","wd","h","9d","2.tif",0,0,70,0.579532384872437
"6202","59","22","col","wd","h","9d","2.tif",0,0,72,0.575431287288666
"6203","59","22","col","wd","h","9d","2.tif",0,0,74,0.543948531150818
"6204","59","22","col","wd","h","9d","2.tif",0,0,76,0.505645394325256
"6205","59","22","col","wd","h","9d","2.tif",0,0,78,0.437394857406616
"6206","59","22","col","wd","h","9d","2.tif",0,0,80,0.392906129360199
"6207","59","22","col","wd","h","9d","2.tif",0,0,82,0.394326001405716
"6208","59","22","col","wd","h","9d","2.tif",0,0,84,0.336173802614212
"6209","59","22","col","wd","h","9d","2.tif",0,0,86,0.383216172456741
"6210","59","22","col","wd","h","9d","2.tif",0,0,88,0.367950081825256
"6211","59","22","col","wd","h","9d","3.tif",0,0,90,0.67144501209259
"6212","59","22","col","wd","h","9d","3.tif",0,0,88,0.29650691151619
"6213","59","22","col","wd","h","9d","3.tif",0,0,86,0.318333834409714
"6214","59","22","col","wd","h","9d","3.tif",0,0,84,0.367873579263687
"6215","59","22","col","wd","h","9d","3.tif",0,0,82,0.299159437417984
"6216","59","22","col","wd","h","9d","3.tif",0,0,80,0.375420063734055
"6217","59","22","col","wd","h","9d","3.tif",0,0,78,0.401504725217819
"6218","59","22","col","wd","h","9d","3.tif",0,0,76,0.514473021030426
"6219","59","22","col","wd","h","9d","3.tif",0,0,74,0.490120947360992
"6220","59","22","col","wd","h","9d","3.tif",0,0,72,0.497610449790955
"6221","59","22","col","wd","h","9d","3.tif",0,0,70,0.510926306247711
"6222","59","22","col","wd","h","9d","3.tif",0,0,68,0.56415992975235
"6223","59","22","col","wd","h","9d","3.tif",0,0,66,0.694818377494812
"6224","59","22","col","wd","h","9d","3.tif",0,0,64,0.805944263935089
"6225","59","22","col","wd","h","9d","3.tif",0,0,62,0.714009940624237
"6226","59","22","col","wd","h","9d","3.tif",0,0,60,0.786223590373993
"6227","59","22","col","wd","h","9d","3.tif",0,0,58,1.10640966892242
"6228","59","22","col","wd","h","9d","3.tif",0,0,56,1.07454478740692
